	space	simu	kraken2 + bracken	metaphlan3	motus3	metaphlan4
SAMEA3136686	gtdb207	refKrak	0.0834096846384873	0.2848390181712888	0.0361710551608919	0.0280851655167629
SAMEA3136687	gtdb207	refKrak	0.0530480613676874	0.1307386263079952	0.0327816644673162	0.0286802592119579
SAMEA3136688	gtdb207	refKrak	0.0633246991412786	0.2068250663007027	0.0408191671608207	0.0266867047103538
SAMEA3136689	gtdb207	refKrak	0.097294623478763	0.1589094192249683	0.0458524371990463	0.0477068381425405
SAMEA3136690	gtdb207	refKrak	0.0722609036814639	0.0975836163977784	0.0699892322101928	0.0394955126528239
SAMEA3136691	gtdb207	refKrak	0.0620876674812658	0.1410097301930527	0.0423995346479477	0.0300403084217978
SAMEA3136692	gtdb207	refKrak	0.0419865226250031	0.2370184545472142	0.0262716102308243	0.024191283709758
SAMEA3136693	gtdb207	refKrak	0.0541868262640777	0.1332727112379618	0.0435422180389446	0.0396178945283941
SAMEA3136694	gtdb207	refKrak	0.0664554506194474	0.1718531686438303	0.0388275026829617	0.0306665958640756
SAMEA3136695	gtdb207	refKrak	0.0564586616445068	0.1382599096046023	0.0305372058396815	0.0224228709652133
SAMEA3136696	gtdb207	refKrak	0.0833529516838772	0.2045895765184524	0.124227128881213	0.0481858963839558
SAMEA3136697	gtdb207	refKrak	0.0811914588270569	0.2345108355623022	0.0342142415108832	0.0259319078725013
SAMEA3136698	gtdb207	refKrak	0.0662532529537174	0.2096762573809048	0.070033226180567	0.0342910326137808
SAMEA3136699	gtdb207	refKrak	0.0827807530009418	0.2136509580226731	0.0270263766545201	0.032991806449757
SAMEA3136700	gtdb207	refKrak	0.1118450438424547	0.1979010212539338	0.0342586707230021	0.0313825809992234
SAMEA3136701	gtdb207	refKrak	0.1067684118407873	0.2521259763519749	0.0349141376956509	0.0244579042611253
SAMEA3136702	gtdb207	refKrak	0.0392690383937913	0.2933807501727011	0.0439895105559583	0.0106153487054357
SAMEA3136703	gtdb207	refKrak	0.0745842480707038	0.2336342479057265	0.0329651263104999	0.0279977262937604
SAMEA3136704	gtdb207	refKrak	0.0732234284317235	0.1523267097868281	0.0328241577111595	0.0345446625922818
SAMEA3136705	gtdb207	refKrak	0.1175763013576036	0.2116510120339135	0.0462647308108209	0.0321748539783161
SAMEA3136706	gtdb207	refKrak	0.0580039729495998	0.1333525971023228	0.0338117677893232	0.0296632120315397
SAMEA3136707	gtdb207	refKrak	0.1359254116974876	0.3041549250294815	0.0574660866191822	0.0301989293591476
SAMEA3136708	gtdb207	refKrak	0.0836932347253616	0.1983622964437585	0.0454986233504802	0.0605709181892841
SAMEA3136709	gtdb207	refKrak	0.0661835129902617	0.1301381114821144	0.0473464087240082	0.0503503465552989
SAMEA3136710	gtdb207	refKrak	0.0496183967373243	0.180847512538958	0.0411401535868478	0.016517116533896
SAMEA3136711	gtdb207	refKrak	0.0568491441890736	0.2013874949954955	0.0538619198156235	0.0201744172610036
SAMEA3136712	gtdb207	refKrak	0.0673222027075806	0.240572575816811	0.0491580269779879	0.0126205421758769
SAMEA3136713	gtdb207	refKrak	0.0854858374620533	0.1557363955313422	0.0394885350299146	0.0285543909376104
SAMEA3136714	gtdb207	refKrak	0.0597421511792402	0.1124622178022607	0.0433102049853179	0.0259590367430174
SAMEA3136715	gtdb207	refKrak	0.0504395040045572	0.1051770171786558	0.0241045990921705	0.0232326912035467
SAMEA3136716	gtdb207	refKrak	0.0638211321175854	0.1588940914927822	0.0439786455000968	0.0328630578279057
SAMEA3136717	gtdb207	refKrak	0.0783976541375453	0.1681718911594314	0.048976915562194	0.0301946918759514
SAMEA3136718	gtdb207	refKrak	0.0854908350642488	0.1485581333305878	0.0263687706438165	0.03026929505668
SAMEA3136719	gtdb207	refKrak	0.0745741334505117	0.205167523640589	0.0787515804394968	0.0508585664086005
SAMEA3136720	gtdb207	refKrak	0.0839948387091064	0.1479948745266842	0.1065979963094862	0.0541476439484572
SAMEA3136721	gtdb207	refKrak	0.0601377118231174	0.1620993762825813	0.0370038147864328	0.0389711213578702
SAMEA3136722	gtdb207	refKrak	0.1275784075560427	0.1034371608728148	0.113305071054436	0.0451057037910929
SAMEA3136723	gtdb207	refKrak	0.1309715765102087	0.1560758348252273	0.1504589522790037	0.0440982521649535
SAMEA3136724	gtdb207	refKrak	0.122621321650784	0.1318543849146699	0.0421488062467449	0.0247278984588451
SAMEA3136725	gtdb207	refKrak	0.0996180083173832	0.1724726194341658	0.031283165061932	0.0337674105893887
SAMEA3136726	gtdb207	refKrak	0.0900661310810652	0.195379781102991	0.0284064634208442	0.0187553729821201
SAMEA3136727	gtdb207	refKrak	0.111922094320062	0.1713078633941376	0.0449925496688867	0.0231698023620411
SAMEA3136728	gtdb207	refKrak	0.0692759355750773	0.1978552019274467	0.0396217286108078	0.0551007874103896
SAMEA3136729	gtdb207	refKrak	0.0872613215353171	0.2135155788872774	0.0331400548720837	0.0281675120639135
SAMEA3136730	gtdb207	refKrak	0.1398813508961235	0.1218436562192724	0.060306608046278	0.0300651568632371
SAMEA3136731	gtdb207	refKrak	0.097495826160599	0.1850281833962047	0.0342429188188726	0.0297034049956533
SAMEA3136732	gtdb207	refKrak	0.0833760524298017	0.2092474217829333	0.0410552355591697	0.0300429281638575
SAMEA3136733	gtdb207	refKrak	0.0637094143196244	0.1362796394987414	0.0304284687866562	0.0220280300071279
SAMEA3136734	gtdb207	refKrak	0.0864067006301681	0.1478783925319364	0.0267869219473007	0.0279840925388533
SAMEA3136735	gtdb207	refKrak	0.0538435666739577	0.110479488837646	0.0143024553707809	0.0136954876442581
SAMEA3136736	gtdb207	refKrak	0.0626960594343637	0.1003881646729079	0.0326507637975926	0.0363713616493655
SAMEA3136737	gtdb207	refKrak	0.052443879359412	0.2002473237927312	0.0371295081027835	0.0150209183137512
SAMEA3136738	gtdb207	refKrak	0.0770474028360147	0.3138177144898051	0.0206546843766575	0.0242511367307214
SAMEA3136739	gtdb207	refKrak	0.101654820495262	0.1652503402774481	0.0459865465803352	0.0284401544527126
SAMEA3136740	gtdb207	refKrak	0.1098448613419477	0.1861079359951525	0.029813262175959	0.0370706702139164
SAMEA3136741	gtdb207	refKrak	0.0842382948484714	0.1789441680761366	0.0409129134926787	0.0212087971044631
SAMEA3136742	gtdb207	refKrak	0.0887041266718928	0.2154283928409523	0.0354296577685959	0.0331446080943854
SAMEA3136743	gtdb207	refKrak	0.0781484473449318	0.1382768559956042	0.0341695025346869	0.0261818581584275
SAMEA3136744	gtdb207	refKrak	0.0532875276634312	0.1471654652900833	0.0437372429666301	0.0188496949636049
SAMEA3136745	gtdb207	refKrak	0.0533124140333137	0.0944394445260151	0.0419425920703609	0.0214599655484074
SAMEA3136746	gtdb207	refKrak	0.0933340919300543	0.1311074913256046	0.0255528875449296	0.027935217939728
SAMEA3136747	gtdb207	refKrak	0.065423156319433	0.1680058311676427	0.0303199461010885	0.0379902023665047
SAMEA3136748	gtdb207	refKrak	0.0874806817160696	0.190594548991119	0.0439842574028419	0.025603458053183
SAMEA3136749	gtdb207	refKrak	0.1036013287648413	0.1887490366867414	0.0342946399749856	0.0338218838343675
SAMEA3136750	gtdb207	refKrak	0.0724638572547176	0.2127957144267909	0.0741268577596364	0.0362579951142683
SAMEA3136751	gtdb207	refKrak	0.0713096077496409	0.1646612259896929	0.0300216480449371	0.0327566160100842
SAMEA3136752	gtdb207	refKrak	0.0686569878926828	0.1684803485731299	0.0347833459545352	0.022324830606432
SAMEA3136753	gtdb207	refKrak	0.1137161520145369	0.2057676294845316	0.086774580390401	0.0371908242859708
SAMEA3136754	gtdb207	refKrak	0.0843311815969586	0.2163239776396147	0.040184716757246	0.0333969773350003
SAMEA3136755	gtdb207	refKrak	0.0673162939642438	0.1971928692788542	0.0330648238328738	0.0301251131884842
SAMEA3136756	gtdb207	refKrak	0.0815467858139715	0.2172168209323113	0.0345994091858851	0.0453706980628769
SAMEA3136757	gtdb207	refKrak	0.0716425710592484	0.1386793913131579	0.0165090989875641	0.0166644286445107
SAMEA3136758	gtdb207	refKrak	0.0642232509929121	0.183532217803793	0.0693756664082136	0.0435332576954769
SAMEA3136759	gtdb207	refKrak	0.1025156936819577	0.1667685278149013	0.032034453079028	0.0292996826727388
SAMEA3136760	gtdb207	refKrak	0.0926587968899926	0.1356941650609683	0.0396266700176568	0.0289943784374404
SAMEA3136761	gtdb207	refKrak	0.1383840332297403	0.1435922842136417	0.0333231375327129	0.022540249444196
SAMEA3136762	gtdb207	refKrak	0.1100831968509103	0.1285572337727039	0.076747750882552	0.0235476993138662
SAMEA3136763	gtdb207	refKrak	0.0737007842490467	0.1490976203654968	0.0306962584381495	0.0305472949308024
SAMEA3136764	gtdb207	refKrak	0.1470799032205982	0.2003901578589704	0.0437029388087106	0.0417425621557047
SAMEA3136765	gtdb207	refKrak	0.066863949588121	0.1580543574401324	0.0934340146788096	0.0257673841241308
SAMEA3136766	gtdb207	refKrak	0.1159322669238784	0.2229749091607127	0.0282717699287363	0.0551882130472931
SAMEA3136767	gtdb207	refKrak	0.1439360573143446	0.2232647489552216	0.130194266297698	0.0594609817760182
SAMEA3136768	gtdb207	refKrak	0.0173135328508482	0.0276267798421751	0.0321463555285354	0.0140069970123658
SAMEA3136769	gtdb207	refKrak	0.1166736019534568	0.1701253984990938	0.1505286838718755	0.074105917200383
SAMEA3178936	gtdb207	refKrak	0.0697408888272775	0.2664820000756018	0.0637051442562427	0.0592218818877512
SAMEA3178937	gtdb207	refKrak	0.1059030110737829	0.2214328041053125	0.0420421210010246	0.0855394075633655
SAMEA3178938	gtdb207	refKrak	0.1028477317050912	0.246199474810813	0.0497696408139819	0.0184195446457451
SAMEA3178939	gtdb207	refKrak	0.0807125466378684	0.170631623550539	0.0243780011532031	0.0230750987841064
SAMEA3178940	gtdb207	refKrak	0.064951772372959	0.1702721468973443	0.0289776193092726	0.0185334756465966
SAMEA3178941	gtdb207	refKrak	0.0898620465417195	0.1729010368692047	0.0214932925344919	0.0231059315979693
SAMEA3178942	gtdb207	refKrak	0.1093843065874458	0.2425220140250288	0.0311806174524116	0.0171054693141422
SAMEA3178943	gtdb207	refKrak	0.1426791080826344	0.2575480943508181	0.0408783212158884	0.0316321658696358
SAMEA3178944	gtdb207	refKrak	0.0980252713288756	0.2455372705707559	0.0282554404290406	0.0189318687405301
SAMEA2466887	gtdb207	refMet4	0.1438902524502063	0.1452661545745991	0.0248761773220529	0.0568104355109865
SAMEA2466888	gtdb207	refMet4	0.0985032612131683	0.1604445462655612	0.0271800622777098	0.0697589238891693
SAMEA2466889	gtdb207	refMet4	0.1036976982554471	0.237872809956696	0.0241161865584122	0.0115191642743902
SAMEA2466890	gtdb207	refMet4	0.1236924895776566	0.1748614250773039	0.0316124731883835	0.0108551070363259
SAMEA2466891	gtdb207	refMet4	0.149679442457816	0.1507482068339783	0.0262152130834677	0.01184752867772
SAMEA2466892	gtdb207	refMet4	0.1135503768928045	0.1064957355963649	0.0186160872340847	0.0125131669010275
SAMEA2466893	gtdb207	refMet4	0.0983820049957785	0.1957318615961653	0.0541399363916734	0.0101219001806008
SAMEA2466894	gtdb207	refMet4	0.0787001391060369	0.1842163515604341	0.0269503986260021	0.0122423544615592
SAMEA2466895	gtdb207	refMet4	0.1238487444839567	0.218431791729865	0.0483695685865781	0.008972680665712
SAMEA2466896	gtdb207	refMet4	0.0704638821102246	0.1652693318032604	0.017935057589858	0.0076150381513455
SAMEA2466897	gtdb207	refMet4	0.079376942602753	0.1214595460811763	0.031977902592283	0.0156811419333102
SAMEA2466898	gtdb207	refMet4	0.1398605714937035	0.2306498212912984	0.0195001439002843	0.0368309419030195
SAMEA2466899	gtdb207	refMet4	0.0963524211678205	0.1978756504380337	0.0342882178712383	0.0119772217619331
SAMEA2466900	gtdb207	refMet4	0.0655581738439815	0.1326576981472011	0.096553482575265	0.0280691588959564
SAMEA2466901	gtdb207	refMet4	0.1116174636308015	0.3160847762557479	0.02102384817644	0.0105276545919657
SAMEA2466902	gtdb207	refMet4	0.0870119029865122	0.1831299437897533	0.035080579211235	0.0134826223490407
SAMEA2466903	gtdb207	refMet4	0.101628782438417	0.1714326967295816	0.0356506073621872	0.0134669383132045
SAMEA2466904	gtdb207	refMet4	0.0654412071064038	0.1599781381655574	0.0286582346562146	0.0146478871019835
SAMEA2466905	gtdb207	refMet4	0.0574925653207153	0.1239510765177211	0.0270042900772474	0.0092870965652122
SAMEA2466906	gtdb207	refMet4	0.1356894501922897	0.1886828311558147	0.0260693964118731	0.0562727013727234
SAMEA2466907	gtdb207	refMet4	0.122771021533813	0.1207567852671267	0.0257392190002674	0.0114208105885669
SAMEA2466908	gtdb207	refMet4	0.071557865693293	0.1217388511431096	0.0308410863857793	0.015576677869138
SAMEA2466910	gtdb207	refMet4	0.0726148059590841	0.1179311279539765	0.0326913465076413	0.0120736457709078
SAMEA2466911	gtdb207	refMet4	0.0898543502065856	0.1448698954996637	0.0384860243019756	0.0201382380640624
SAMEA2466912	gtdb207	refMet4	0.1190164802700684	0.0696673616835298	0.0270631545168124	0.0119037003456321
SAMEA2466913	gtdb207	refMet4	0.1110786478024	0.2056674463273672	0.0587383084132485	0.0368119608724764
SAMEA2466914	gtdb207	refMet4	0.0976288822905519	0.1335589255411203	0.0826016449810048	0.0094311938025027
SAMEA2466915	gtdb207	refMet4	0.0863350065837943	0.3292752960827678	0.0693912377278092	0.0164901727372767
SAMEA2466916	gtdb207	refMet4	0.0930956837651479	0.2135330849248512	0.0283396366945397	0.0084761559153537
SAMEA2466917	gtdb207	refMet4	0.0698220613195043	0.0494154336828444	0.0205525047003985	0.0157311415530098
SAMEA2466918	gtdb207	refMet4	0.0906361402727032	0.126599893172159	0.0485978565093055	0.0095936571528537
SAMEA2466920	gtdb207	refMet4	0.0458076284842076	0.1326393964623142	0.0277633296010687	0.00594776647259
SAMEA2466921	gtdb207	refMet4	0.1049117766286795	0.1397988814993815	0.0642040120489619	0.0082404558475326
SAMEA2466922	gtdb207	refMet4	0.0557891039205819	0.4478779006975043	0.0295903102657228	0.0108377006001194
SAMEA2466923	gtdb207	refMet4	0.0757083395073953	0.1483448848798971	0.0421050489313096	0.0102378295562207
SAMEA2466924	gtdb207	refMet4	0.1034648581602237	0.1709514648347441	0.035348425338054	0.0094676939293513
SAMEA2466925	gtdb207	refMet4	0.1467467771783311	0.1470440369284497	0.045924985816981	0.0279587407968745
SAMEA2466926	gtdb207	refMet4	0.1595320462802192	0.1713615368487896	0.0885506640292196	0.0099897083646886
SAMEA2466927	gtdb207	refMet4	0.1265012896567893	0.1903031935483852	0.0404507759469606	0.0147035547524327
SAMEA2466928	gtdb207	refMet4	0.1104540181151707	0.159012915919861	0.0545004225430882	0.01335033322163
SAMEA2466930	gtdb207	refMet4	0.1561808945245762	0.1004440142299817	0.0809520505599938	0.0298967972041723
SAMEA2466931	gtdb207	refMet4	0.1030373736379659	0.1620417953883159	0.0298617089468231	0.0227244796735434
SAMEA2466932	gtdb207	refMet4	0.127347129409881	0.2249135389929594	0.0318423001835018	0.0266902090898826
SAMEA2466933	gtdb207	refMet4	0.0932971559548778	0.155879255080019	0.061761194818377	0.0140582059361766
SAMEA2466934	gtdb207	refMet4	0.1299859198412827	0.2665599643610595	0.0187122199059356	0.0137496376636523
SAMEA2466935	gtdb207	refMet4	0.0864019592302724	0.120378793857481	0.0372382915481325	0.0075175524290407
SAMEA2466936	gtdb207	refMet4	0.1416853635475899	0.1596794815956455	0.0481959597632461	0.0266527732863706
SAMEA2466937	gtdb207	refMet4	0.0813871560041611	0.1706985778823045	0.0264928137671764	0.0146042871755115
SAMEA2466938	gtdb207	refMet4	0.0910656656562283	0.149267489935677	0.0277257262228062	0.0297494108622596
SAMEA2466939	gtdb207	refMet4	0.0975892396248802	0.2381145210190132	0.0431553241041821	0.0115899788436649
SAMEA2466940	gtdb207	refMet4	0.0918356754902104	0.1731377153454311	0.0381880336369436	0.0148083803794725
SAMEA2466941	gtdb207	refMet4	0.1135798985960508	0.1974736217483661	0.0670821996689785	0.0194794580855365
SAMEA2466942	gtdb207	refMet4	0.0669697328703289	0.1450124074229815	0.0210423272662174	0.0122901345334757
SAMEA2466943	gtdb207	refMet4	0.0707446743474895	0.2668721671963023	0.0237549397327022	0.0116680883232515
SAMEA2466944	gtdb207	refMet4	0.1128961866152665	0.1215496878101508	0.0250583317628202	0.0191711879299783
SAMEA2466945	gtdb207	refMet4	0.0874388788269533	0.272196506133455	0.0309408491673193	0.011068400954106
SAMEA2466946	gtdb207	refMet4	0.1100296316120956	0.1483499881179508	0.0327220296488465	0.0066922316809593
SAMEA2466947	gtdb207	refMet4	0.0882508927721374	0.1736544020468345	0.0349219274501672	0.0180984658827527
SAMEA2466948	gtdb207	refMet4	0.0952876813467207	0.1985223250491998	0.0346120799146296	0.0197511065721698
SAMEA2466949	gtdb207	refMet4	0.1032268354535047	0.120125352958626	0.0520921005214339	0.0134326420560827
SAMEA2466950	gtdb207	refMet4	0.0735021932420122	0.205596406125291	0.0112403308593346	0.012293974124433
SAMEA2466951	gtdb207	refMet4	0.0746637852759101	0.1538692579168456	0.0382556946619086	0.0158979732142201
SAMEA2466952	gtdb207	refMet4	0.0567465558555724	0.1238133041504545	0.0199557003240284	0.0094529458845584
SAMEA2466953	gtdb207	refMet4	0.0772948018592188	0.1981621475777659	0.0279317737074104	0.0138449145859502
SAMEA2466954	gtdb207	refMet4	0.0876834032143887	0.1855340945253734	0.0655140498294463	0.0072202954143571
SAMEA2466955	gtdb207	refMet4	0.0960810427833087	0.1401676160735613	0.0490424580219978	0.0155852604941173
SAMEA2466956	gtdb207	refMet4	0.1011689706937895	0.1459979536999257	0.0222578333464152	0.0100372048949987
SAMEA2466957	gtdb207	refMet4	0.0791489327840935	0.1473826886234495	0.0229756131334875	0.0171564889121766
SAMEA2466958	gtdb207	refMet4	0.1205667162473767	0.2244041927473507	0.0350907691076279	0.0082307784510401
SAMEA2466959	gtdb207	refMet4	0.099106653881631	0.2566808957570071	0.0145458008406992	0.0113743463159066
SAMEA2466960	gtdb207	refMet4	0.1223535236391734	0.1775915314581359	0.1224943757096688	0.0134970897352652
SAMEA2466961	gtdb207	refMet4	0.1220181514657085	0.2317026597524085	0.0376842994524913	0.0097582305687985
SAMEA2466962	gtdb207	refMet4	0.0729665097734783	0.1449607897238849	0.0341840600246935	0.0117215423498978
SAMEA2466963	gtdb207	refMet4	0.0896209543469862	0.1542160343411025	0.0239465204276786	0.0135596198799775
SAMEA2466964	gtdb207	refMet4	0.127078199946964	0.1873408253060521	0.0196638075724611	0.0153941997995291
SAMEA2466965	gtdb207	refMet4	0.0669208197410105	0.1776421794558567	0.0275213027698093	0.0085809783681421
SAMEA2466966	gtdb207	refMet4	0.1041791399217599	0.1439931327244988	0.03427071931018	0.0165486605482948
SAMEA2466967	gtdb207	refMet4	0.0769634998585727	0.1422708146714495	0.0323253709587807	0.0181823167505719
SAMEA2466968	gtdb207	refMet4	0.0694306034858606	0.1680301518997727	0.0465732556743172	0.008835710625576
SAMEA2466969	gtdb207	refMet4	0.0732358366433325	0.1088671947609449	0.0357076252872177	0.0134320748621112
SAMEA2466970	gtdb207	refMet4	0.0619228326445748	0.1273738953592802	0.0380001111158537	0.0075963642223807
SAMEA2466971	gtdb207	refMet4	0.0751031813871289	0.1859417549974599	0.0325364875056541	0.0149531409209074
SAMEA2466972	gtdb207	refMet4	0.1311845510107606	0.27213078894643	0.0407388114821439	0.0208894353228149
SAMEA2466973	gtdb207	refMet4	0.0934646763720961	0.1752582325576547	0.0319039210826732	0.0121795838305085
SAMEA2466974	gtdb207	refMet4	0.0946272771768511	0.1978610923989356	0.0562014450211555	0.0151876539606744
SAMEA2466975	gtdb207	refMet4	0.0789700211538436	0.1002596374415615	0.0444632477122277	0.0147668569453517
SAMEA2466976	gtdb207	refMet4	0.1062616668109309	0.1882428427914661	0.0368305972737214	0.0276000660102106
SAMEA2466977	gtdb207	refMet4	0.1185868688893973	0.1516282514638207	0.029028717413985	0.0130157639198062
SAMEA2466979	gtdb207	refMet4	0.0890935848269144	0.1226457942349076	0.0352689002379257	0.0183053700717529
SAMEA2466980	gtdb207	refMet4	0.0859377125558427	0.1518884527842592	0.0334246284559312	0.0075134443162952
SAMEA2466981	gtdb207	refMet4	0.1100701968143387	0.2753885511367119	0.0497075924126233	0.0120065615161686
SAMEA2466983	gtdb207	refMet4	0.0777639327873366	0.1713351111432458	0.0294558562338507	0.0183601333679923
SAMEA2466984	gtdb207	refMet4	0.0916872362415347	0.2461671896750641	0.0254202069999097	0.0127416779902921
SAMEA2466986	gtdb207	refMet4	0.1428507523378629	0.129540998859309	0.03412051272282	0.0191373689886942
SAMEA2466987	gtdb207	refMet4	0.117666291605714	0.2061218719829027	0.0638773841541181	0.0062710515187175
SAMEA2466988	gtdb207	refMet4	0.0609922973728652	0.1774544447982126	0.0525035010681708	0.0108398738755604
SAMEA2466989	gtdb207	refMet4	0.1446036064136244	0.2020203300652838	0.0325229500883916	0.0179172850127106
SAMEA2466991	gtdb207	refMet4	0.1160112831361685	0.2665129129015757	0.0334010933909808	0.012935712621778
SAMEA2466992	gtdb207	refMet4	0.0758464778162884	0.1014487568052459	0.0261679721539022	0.0101998019490787
SAMEA2466993	gtdb207	refMet4	0.1097311438867391	0.2398311907061497	0.0321316612654001	0.0206284931482558
SAMEA2466995	gtdb207	refMet4	0.1060144419637359	0.1662074161119228	0.0281416454552014	0.0133447696850048
SAMEA2466996	gtdb207	refMet4	0.099338565159063	0.1652683750678544	0.0323407565224264	0.011873690390319
SAMEA2466997	gtdb207	refMet4	0.0831363546947173	0.2375877107175728	0.0427898174814964	0.0108526072110562
SAMEA2466998	gtdb207	refMet4	0.0862491123657437	0.0997912247171108	0.0520185338975647	0.0131676172141899
SAMEA2466999	gtdb207	refMet4	0.0639820553544881	0.1570828395453845	0.0246147140148741	0.0145638123989964
SAMEA2467001	gtdb207	refMet4	0.1131774886195691	0.0671890828187153	0.062593010755513	0.0054409172152791
SAMEA2467002	gtdb207	refMet4	0.1329688907350676	0.184319913676786	0.0334213211384128	0.0179400417128956
SAMEA2467003	gtdb207	refMet4	0.088150670757584	0.1427177760997012	0.0356217744189073	0.0153922871020906
SAMEA2467004	gtdb207	refMet4	0.1098139448529235	0.1747510363050312	0.0717530552645887	0.0107138750421356
SAMEA2467006	gtdb207	refMet4	0.0982626164962072	0.1593156167510602	0.0298414635420622	0.0131089380793156
SAMEA2467008	gtdb207	refMet4	0.1002152435767188	0.1472097268942355	0.0477180186167378	0.0569935496547488
SAMEA2467009	gtdb207	refMet4	0.1159163903651362	0.0435937391356511	0.0388181741382009	0.0066771376276667
SAMEA2467010	gtdb207	refMet4	0.0793257329941544	0.0855051030048237	0.0220634334737178	0.0095319350176439
SAMEA2467011	gtdb207	refMet4	0.0976398147338683	0.1347449471578504	0.0402369650987878	0.0149889180720184
SAMEA2467012	gtdb207	refMet4	0.0886284947955108	0.1221201302032474	0.0270171225033461	0.0126423370295645
SAMEA2467013	gtdb207	refMet4	0.1086296387116988	0.1272401587671943	0.0532579428410274	0.0107321521884758
SAMEA2467014	gtdb207	refMet4	0.1068047555647076	0.2237485410898286	0.0424630733561547	0.0115952778785044
SAMEA2467015	gtdb207	refMet4	0.0703540099538775	0.1141436853453921	0.0261739605476827	0.0110125924819835
SAMEA2467016	gtdb207	refMet4	0.0880771756722187	0.0816447955730161	0.0263538556271566	0.0135702521216975
SAMEA2467017	gtdb207	refMet4	0.0815251437854593	0.1672823603621278	0.0479671225671204	0.0241850253921199
SAMEA2467018	gtdb207	refMet4	0.0744527096598595	0.1368080199627249	0.0511506056748258	0.0163304399589899
SAMEA2467019	gtdb207	refMet4	0.0885471247409924	0.173563792906548	0.0297835292728892	0.0122495578176807
SAMEA2467020	gtdb207	refMet4	0.089113112262486	0.1399493269839367	0.0338623897125404	0.0103226862617658
SAMEA2467021	gtdb207	refMet4	0.0878679142069385	0.1667866298443418	0.0338241472840004	0.0151159018097652
SAMEA2467022	gtdb207	refMet4	0.0698364200717338	0.2096910054577931	0.055906337962424	0.0100692473125914
SAMEA2467023	gtdb207	refMet4	0.090012577429679	0.1072820248021261	0.0333456217288201	0.013865489918322
SAMEA2467024	gtdb207	refMet4	0.1279602450441553	0.2654247766978324	0.0453253215551612	0.013567846720695
SAMEA2467025	gtdb207	refMet4	0.0763439046532282	0.1251520085551888	0.0288314091362397	0.0104731062061678
SAMEA2467026	gtdb207	refMet4	0.1034371014388055	0.1089883751795913	0.0275559451482056	0.0170092010640969
SAMEA2467027	gtdb207	refMet4	0.1033854018605245	0.1527476720179401	0.0668014787792044	0.0240589009546833
SAMEA2467028	gtdb207	refMet4	0.0822589297510593	0.1879368616687342	0.0372560763628609	0.012045165878157
SAMEA2467029	gtdb207	refMet4	0.1023227447353138	0.2114963943114802	0.0344037574688959	0.051500228187602
SAMEA2467030	gtdb207	refMet4	0.0661437626976219	0.156459185028032	0.0233723034285752	0.014509145280485
SAMEA2467031	gtdb207	refMet4	0.0756533283218716	0.1213579884438758	0.0191037683650065	0.0129643936909404
SAMEA2467032	gtdb207	refMet4	0.138756996886663	0.1310334206715553	0.093674734406071	0.0120762651605777
SAMEA2467033	gtdb207	refMet4	0.1295270583369865	0.1192622646755395	0.0534495276208787	0.0178222917836113
SAMEA2467034	gtdb207	refMet4	0.117965924863017	0.1371556465894655	0.0248340198244292	0.0299076321413788
SAMEA2467035	gtdb207	refMet4	0.1284269734231482	0.1894785203784387	0.0240720710195993	0.0248244708637916
SAMEA2467036	gtdb207	refMet4	0.1114971510409515	0.2287333149788254	0.039594509880477	0.0239986142440491
SAMEA2467037	gtdb207	refMet4	0.0798259319207469	0.1102409297996435	0.0305306033234925	0.0133901911738674
SAMEA2467038	gtdb207	refMet4	0.1327682664627035	0.2320947221790117	0.0711827353824469	0.0105803390888087
SAMEA2467039	gtdb207	refMet4	0.0832982261253788	0.1970461069884094	0.0376748956737688	0.0272695090117466
SAMEA2467040	gtdb207	refMet4	0.1074529386253536	0.168646372668022	0.048118139342228	0.0087915719367146
SAMEA2467041	gtdb207	refMet4	0.0956757379874412	0.1960554203125534	0.0521544723679796	0.0312905731474178
SAMEA2467042	gtdb207	refMet4	0.1236845565607016	0.1322069102418454	0.0565338448044044	0.0914750138817033
SAMEA2467043	gtdb207	refMet4	0.0729311064032249	0.1114027995106846	0.0196443226654915	0.0071032688395589
SAMEA2467044	gtdb207	refMet4	0.1239701080448217	0.1578386680970789	0.0205463590330434	0.0156358049280415
SAMEA2467045	gtdb207	refMet4	0.0760020796352601	0.1278190002312905	0.0292452232431211	0.0160039717284497
SAMEA2467046	gtdb207	refMet4	0.1212349598754001	0.2447809267952336	0.0294549169408619	0.0141789457211272
SAMEA2467047	gtdb207	refMet4	0.1007469858885085	0.1439831174017247	0.0627723280878481	0.008228877109713
SAMEA2467048	gtdb207	refMet4	0.0607768629809616	0.1249509160916291	0.0254685552837076	0.0121977775329606
SAMEA2467049	gtdb207	refMet4	0.1185208777133297	0.1842679815002894	0.0323539408606623	0.0105387809724827
SAMEA2467050	gtdb207	refMet4	0.087855274952612	0.1693769149763233	0.0362568063555095	0.0120840752654879
SAMEA2467051	gtdb207	refMet4	0.1353267420849891	0.2089040350179109	0.0346674542408541	0.0197903383532715
SAMEA2467052	gtdb207	refMet4	0.1087266931881237	0.2296508275528731	0.0420354860932981	0.0102100400543481
SAMEA2467053	gtdb207	refMet4	0.050918307521603	0.1060787373061685	0.0361863376654247	0.0123217821073225
SAMEA2467054	gtdb207	refMet4	0.1241511034389131	0.1385002763958734	0.0413392836631352	0.0156412237452925
SAMEA2467055	gtdb207	refMet4	0.0963756300053099	0.1972220746957443	0.0244951477816283	0.0252679914836903
