	space	simu	simulation	kraken2 + bracken	metaphlan3	motus3	metaphlan4
SAMEA3136666	gtdb207	refKrak	6.2827949994514425	7.186527647694756	4.780378080847319	6.467643674511524	5.912255256110871
SAMEA3136667	gtdb207	refKrak	6.656470983703522	7.0675543885404855	5.336288085979791	6.38954127656789	6.28216431353371
SAMEA3136668	gtdb207	refKrak	5.466306028883261	5.882789736515392	3.918029847034001	5.512858015889804	4.901374224172823
SAMEA3136669	gtdb207	refKrak	6.430094374268965	6.8369294064341055	4.744266235209376	6.232501425760672	6.104391735570944
SAMEA3136670	gtdb207	refKrak	6.692674712860643	7.072344729655137	5.340320409938498	6.448236243506938	6.337955826146096
SAMEA3136671	gtdb207	refKrak	6.721842906611131	7.105666775569181	5.13984304283791	6.534132360939047	6.338407913099871
SAMEA3136672	gtdb207	refKrak	6.883545857594773	7.3158699196654435	5.21637366957038	6.586292592887985	6.442971662715993
SAMEA3136673	gtdb207	refKrak	6.535400922864443	6.931271974981893	4.676029244136354	6.305167661666053	6.014759858792238
SAMEA3136674	gtdb207	refKrak	6.115270752723239	6.504848502163083	4.833166903888964	5.971035256864358	5.72667632107199
SAMEA3136675	gtdb207	refKrak	7.0020174018042365	7.249797400284994	5.330857562283644	6.765562722478111	6.626418924930514
SAMEA3136676	gtdb207	refKrak	7.132233617154332	7.6129371406128445	5.012109429539646	6.932745436927249	6.637460676084966
SAMEA3136677	gtdb207	refKrak	3.759925928561704	4.743234993790288	2.4693445526010547	3.835544255548797	3.245089488931773
SAMEA3136678	gtdb207	refKrak	5.077037842979583	5.908698490939907	3.167162846669603	5.619751737467111	4.768296387456842
SAMEA3136679	gtdb207	refKrak	5.146878046419735	5.9397270562749895	3.677757443118996	5.152113220333474	4.773129628007489
SAMEA3136680	gtdb207	refKrak	6.420813455828356	6.790137377187949	4.805112149448708	6.372660610795893	5.890912289940538
SAMEA3136681	gtdb207	refKrak	4.860217881447825	5.296988985526951	3.8376851722009344	4.77559760385276	4.463912800063799
SAMEA3136682	gtdb207	refKrak	6.22143533391244	6.810964074197146	4.921511571199486	6.082758305750981	5.906996697426158
SAMEA3136683	gtdb207	refKrak	6.919473653076773	7.324550023008379	5.333864015394837	6.679206337112338	6.520763580167029
SAMEA3136684	gtdb207	refKrak	7.356822525784203	7.941379824036774	5.7657795303498265	7.211243480699287	6.949919598490316
SAMEA3136685	gtdb207	refKrak	7.0010998853525805	7.586870008789137	5.02115506291614	6.739116374987476	6.338691555148112
SAMEA3136686	gtdb207	refKrak	5.751392692343612	5.991041371004791	4.1939316212257305	5.576899820414776	5.272026840236145
SAMEA3136687	gtdb207	refKrak	5.863713886503434	6.388092152121242	4.686475763164376	5.739442342785896	5.435062195323049
SAMEA3136688	gtdb207	refKrak	6.546022619759823	7.0062920355942735	4.932123089613733	6.522016563404262	6.067314956250497
SAMEA3136689	gtdb207	refKrak	7.223637254174304	7.954155510807043	5.652579173111423	7.0338871482747605	6.870867289453639
SAMEA3136690	gtdb207	refKrak	4.11993973127762	4.766988212074884	2.96998946698059	3.8529231803852193	3.7374475173024417
SAMEA3136691	gtdb207	refKrak	6.320427343541008	6.707250949859882	4.553371850492828	6.184162444267689	5.752376295734111
SAMEA3136692	gtdb207	refKrak	5.175989391875175	5.828193659160873	4.225774910339285	5.192329411877546	4.659228131838893
SAMEA3136693	gtdb207	refKrak	6.276888284502266	6.697879187402493	4.734885372619791	6.166764191365548	5.695985519242214
SAMEA3136694	gtdb207	refKrak	7.059161269698175	7.522931691292982	5.624168908562807	6.942060032376416	6.676063089793861
SAMEA3136695	gtdb207	refKrak	6.935625964617946	7.188343766254474	4.98984976603567	6.822791067167201	6.5416378382847125
SAMEA3136696	gtdb207	refKrak	6.790759065193129	7.505545713937669	4.363162663535908	6.994797762120752	6.069595969962508
SAMEA3136697	gtdb207	refKrak	6.416902441774938	7.036992940075965	5.174917498693199	6.20345299293602	6.074585156557758
SAMEA3136698	gtdb207	refKrak	7.163002178795596	7.584612900932592	5.327151961057886	7.249774384723381	6.723016228956208
SAMEA3136699	gtdb207	refKrak	7.607927793607591	8.054655359925526	5.552652934745637	7.373898558361847	7.199389374036837
SAMEA3136700	gtdb207	refKrak	7.333036738216298	7.535548745295944	5.689452425903149	7.255606791217386	6.915441353624613
SAMEA3136701	gtdb207	refKrak	6.511224943267695	6.857684894393285	4.887648675548788	6.491722580950135	6.100628542331911
SAMEA3136702	gtdb207	refKrak	4.2640283579808544	5.217063614197574	3.955723681403142	4.239681256865239	3.853731224285653
SAMEA3136703	gtdb207	refKrak	5.98226089125822	6.475490809712592	4.465839519331492	5.653492127802417	5.484625796241607
SAMEA3136704	gtdb207	refKrak	6.8689125203574966	7.282690085397618	5.344117777489225	6.670640364523871	6.3063424481337
SAMEA3136705	gtdb207	refKrak	7.25539654168988	7.544498782471864	5.630137517307356	7.24458565622001	6.872571873595285
SAMEA3136706	gtdb207	refKrak	5.884814529057601	6.3148390893553765	4.597445964483231	5.799076249037995	5.4025453260590135
SAMEA3136707	gtdb207	refKrak	6.877838990367553	6.934282399791199	5.04873973987294	6.850609507501453	6.454182283821524
SAMEA3136708	gtdb207	refKrak	6.01711049147901	6.467970093614937	4.489039339179771	5.876963169766341	5.4502343507757605
SAMEA3136709	gtdb207	refKrak	6.751944336288702	7.752246887002806	5.587749386027152	6.750274064805225	6.542214798955036
SAMEA3136710	gtdb207	refKrak	4.970058340153869	5.693106175942467	3.7308611979934425	4.934256662727465	4.496352138494465
SAMEA3136711	gtdb207	refKrak	5.440912924786886	5.874566511173305	4.680896875129983	5.381609292113014	4.990886015373372
SAMEA3136712	gtdb207	refKrak	5.413810094400353	5.886880848510591	4.241075887637389	5.47901937787307	5.020725662828488
SAMEA3136713	gtdb207	refKrak	7.156228236038841	7.636676903692132	5.413808264473668	7.0371095519226605	6.788603372334073
SAMEA3136714	gtdb207	refKrak	6.073172944885189	6.458833820634745	4.671693793664407	5.952616262670644	5.620679481295662
SAMEA3136715	gtdb207	refKrak	6.114700903805539	6.609754328448172	4.235270617717455	5.889523550015641	5.524873085503183
SAMEA3136716	gtdb207	refKrak	6.697559573271657	7.203419378955325	5.066775851239433	6.338007412206916	6.081746434560398
SAMEA3136717	gtdb207	refKrak	6.6051122716176085	7.143421021993199	5.113574411528826	6.443208048093898	5.967181831287846
SAMEA3136718	gtdb207	refKrak	7.36011936959436	7.721336643428221	5.726328235051595	7.2420992295698	6.998826514265495
SAMEA3136719	gtdb207	refKrak	6.523031554103726	7.16954517068632	4.388364777813076	6.227101102682636	5.877914337914832
SAMEA3136720	gtdb207	refKrak	5.73149360009096	6.490251920262375	4.17209979308358	5.519730647281979	4.886412289275754
SAMEA3136721	gtdb207	refKrak	6.385752230853851	6.703724365018427	4.586968713700517	6.106078863684624	5.885231059797111
SAMEA3136722	gtdb207	refKrak	3.45861012884973	4.6450434667051175	2.103845491686871	3.6112587661716193	2.9829117365476705
SAMEA3136723	gtdb207	refKrak	5.500022260925854	6.118066528012289	3.50164234056316	6.182187184340068	5.185718134112911
SAMEA3136724	gtdb207	refKrak	6.029228757439958	6.531797553933496	4.744201431056945	5.882775598099989	5.54285444816979
SAMEA3136725	gtdb207	refKrak	6.8358620821851215	7.475757537342907	5.427291525929741	6.68542744246216	6.435806168772412
SAMEA3136726	gtdb207	refKrak	6.670261796795643	7.255215737938098	4.761625407694442	6.432738477610893	6.241524034218155
SAMEA3136727	gtdb207	refKrak	7.173310676613682	7.369828901617521	5.462482910913552	7.208363408718704	6.750710544863635
SAMEA3136728	gtdb207	refKrak	6.790145853228966	7.136339952630795	5.149333706557576	6.645313231366668	6.372675554373198
SAMEA3136729	gtdb207	refKrak	7.385228549060914	7.653170526561978	5.581511849660189	7.351774385333217	7.048850845060528
SAMEA3136730	gtdb207	refKrak	5.966295692810737	6.145162517565794	4.939354628241729	5.665828499929783	5.407142658902884
SAMEA3136731	gtdb207	refKrak	6.571643602537475	6.998378841854583	5.161743471065223	6.326833746011965	6.152037095223704
SAMEA3136732	gtdb207	refKrak	7.041921987926181	7.541003463368677	5.402640001185226	6.842957712010469	6.645917989808888
SAMEA3136733	gtdb207	refKrak	6.317193829825073	6.799875072214073	5.019219471762599	6.182160903528755	5.948607909087529
SAMEA3136734	gtdb207	refKrak	6.604780753649796	7.32638963871324	4.911734478405022	6.277382168611531	6.250958486588835
SAMEA3136735	gtdb207	refKrak	4.9936080787476005	6.074414503592123	2.89713985378377	4.655087575519048	4.52437946890272
SAMEA3136736	gtdb207	refKrak	6.582504478174309	7.092332595291816	5.061699583372771	6.514980865946296	6.27304859274971
SAMEA3136737	gtdb207	refKrak	5.89941388632571	6.407674527520733	4.955553059386459	5.859284082179917	5.540545515066071
SAMEA3136738	gtdb207	refKrak	6.995714765377413	7.324410448004148	5.166975756366204	6.836706765695103	6.694514551549966
SAMEA3136739	gtdb207	refKrak	6.716310450996729	7.060305484733166	5.384169051428537	6.564802366795033	6.275925461778755
SAMEA3136740	gtdb207	refKrak	6.497586184099062	6.992095294598904	5.054311478006847	6.259332907275105	6.141571179352784
SAMEA3136741	gtdb207	refKrak	6.971292623410959	7.457677658718574	5.442440856026918	6.89501386680495	6.563302896795745
SAMEA3136742	gtdb207	refKrak	6.705725967968756	7.322705329035416	5.3680028319638415	6.427645268584399	6.154160570337204
SAMEA3136743	gtdb207	refKrak	7.338905091708519	7.870023566568592	5.395200581922031	7.1254623639953545	6.970254214822936
SAMEA3136744	gtdb207	refKrak	5.960141876097112	6.3392775139046815	4.449464788602962	5.749067681210391	5.482333905184866
SAMEA3136745	gtdb207	refKrak	5.042377982680699	5.21499074884404	3.4510921286370557	4.375089822172532	4.597717112256496
SAMEA3136746	gtdb207	refKrak	7.607960222887164	7.992506259142844	5.8859668506642295	7.448935798100397	7.176555849787763
SAMEA3136747	gtdb207	refKrak	6.127002083617985	6.684377264939136	4.459447156017042	5.903968073523983	5.647661067504384
SAMEA3136748	gtdb207	refKrak	6.604573708819064	7.11300661563261	5.299611960170081	6.426550022522756	6.278820441574133
SAMEA3136749	gtdb207	refKrak	6.952277037754012	7.181289073445271	5.347655866288018	6.864209773549796	6.546929006106439
SAMEA3136750	gtdb207	refKrak	6.118000734553807	6.715540039100288	4.1893252676705135	5.808749075569542	5.517123626807727
SAMEA3136751	gtdb207	refKrak	7.360483656534077	7.744549896764126	5.207355232739321	7.273600827719164	7.011525175826345
SAMEA3136752	gtdb207	refKrak	7.302486592237171	7.674192444528041	5.746661557431699	7.2265311969736	6.929266728352417
SAMEA3136753	gtdb207	refKrak	6.737563120310056	7.122270423007656	5.183534265708364	6.721086385907965	6.307578233243511
SAMEA3136754	gtdb207	refKrak	7.187093926090433	7.626763153694684	4.994146072875565	7.17416953136399	6.752828991624761
SAMEA3136755	gtdb207	refKrak	6.778319978330245	7.276275273219393	5.208668310655303	6.534313775113718	6.35975162669182
SAMEA3136756	gtdb207	refKrak	6.475938015021883	7.053990928591226	5.121830975567453	6.223531451718205	6.024775165981429
SAMEA3136757	gtdb207	refKrak	5.948181498172798	6.723352840454677	3.5651156266204085	5.613168395473362	5.42741263396468
SAMEA3136758	gtdb207	refKrak	5.233434474677192	5.975913132961985	3.5605304384231378	5.17277223719273	4.836038897799041
SAMEA3136759	gtdb207	refKrak	7.638276155371327	8.013104248977672	5.897223169278577	7.486235867587772	7.269675795192216
SAMEA3136760	gtdb207	refKrak	7.077216454285051	7.7267680294585634	5.2980694385432265	6.807262335613152	6.573083996767612
SAMEA3136761	gtdb207	refKrak	6.762725752758072	7.015261157666124	5.490263319246926	6.623364850883091	6.292352887940511
SAMEA3136762	gtdb207	refKrak	5.57606345946931	5.8633619847380585	4.083346854965059	5.922309426392302	5.1468064931832185
SAMEA3136763	gtdb207	refKrak	6.365727107642273	7.049792230544536	4.631221414822604	6.180462916055304	5.814074303095921
SAMEA3136764	gtdb207	refKrak	6.227053849428765	6.739344542479478	4.748100907108719	5.96591804253971	5.7712922768333685
SAMEA3136765	gtdb207	refKrak	3.523817555442326	4.864955286981593	2.013447351730138	3.87874776924796	3.0584831172004074
SAMEA3136766	gtdb207	refKrak	5.47638937075848	6.406121620315074	3.449519907987538	5.222100576688136	4.94767781315548
SAMEA3136767	gtdb207	refKrak	5.5088578841871	6.316493381729452	3.5473599109963	5.521645328075485	5.0348546779568215
SAMEA3136768	gtdb207	refKrak	2.293035565008533	3.954763144075443	1.5633438882805102	2.224080498346061	1.7438089514625583
SAMEA3136769	gtdb207	refKrak	4.594370838800443	5.949744346354896	3.1245502042312028	4.940827820153941	4.173229267806088
SAMEA3178936	gtdb207	refKrak	5.798264451387428	6.191136738661389	5.268957941227424	5.531855401387653	5.344157496461437
SAMEA3178937	gtdb207	refKrak	6.9976193050963165	7.150951221554305	5.282807383168644	6.903281766258041	6.813284016738944
SAMEA3178938	gtdb207	refKrak	6.707715975258811	7.149108076919965	5.618000851030229	6.539637642369799	6.34899467636961
SAMEA3178939	gtdb207	refKrak	6.684476928439106	7.003499355978329	5.218968950623444	6.445736538246137	6.312943737098261
SAMEA3178940	gtdb207	refKrak	5.6294646651694205	6.301386906064836	5.013356323133564	5.576916609950064	5.269400283695391
SAMEA3178941	gtdb207	refKrak	6.71529684996266	7.242932802874965	5.512995914736319	6.550781513834105	6.335424159442449
SAMEA3178942	gtdb207	refKrak	6.000105485484593	6.471458038790481	4.307980548756094	5.842314043886159	5.635449375324277
SAMEA3178943	gtdb207	refKrak	7.13771903913786	7.612323409156682	5.815340974964776	6.949590341398875	6.72805487000504
SAMEA3178944	gtdb207	refKrak	6.736875775698757	7.159549549941698	5.403911233399362	6.507235249705539	6.303244960046087
SAMEA2466887	gtdb207	refMet4	5.629891669359005	6.457609003664837	4.757731423329427	5.663525778817285	5.527914306170049
SAMEA2466888	gtdb207	refMet4	6.163329820896808	7.065907951535002	5.273655509619977	6.051254535102265	6.21826134015376
SAMEA2466889	gtdb207	refMet4	5.713250920994145	6.691465656749431	4.923869143792612	5.674093471531731	5.583526577393422
SAMEA2466890	gtdb207	refMet4	6.135147222643754	6.9071128471075305	5.190996535495952	6.15510756887407	6.074975957837107
SAMEA2466891	gtdb207	refMet4	5.718696160443425	6.748414120300541	4.884274680689836	5.76156524662876	5.642512739470432
SAMEA2466892	gtdb207	refMet4	5.471974210064867	5.914579974797477	4.34033677187914	5.534740622612334	5.359848155057805
SAMEA2466893	gtdb207	refMet4	5.037524510323668	6.1931098540552485	4.876567884436369	5.027976265610361	4.963241931060814
SAMEA2466894	gtdb207	refMet4	5.134969954387761	6.103487271937024	4.342701341210312	5.0880731240743495	5.050809715987844
SAMEA2466895	gtdb207	refMet4	5.557399659515508	6.324127478234985	4.3825720947165445	5.572980299553196	5.491168226674882
SAMEA2466896	gtdb207	refMet4	3.6919990365163695	5.566221341236292	2.630352552614404	3.6470581487622735	3.623143364670684
SAMEA2466897	gtdb207	refMet4	6.3686296674681255	6.97484197037434	5.164802628399011	6.381753098670615	6.266192540800163
SAMEA2466898	gtdb207	refMet4	5.146912114992801	6.325500028956196	4.305813403499549	5.090107889593584	5.0524753364931945
SAMEA2466899	gtdb207	refMet4	6.146973624062364	6.890988003708316	5.059365805918307	6.139007138046877	6.041794139893686
SAMEA2466900	gtdb207	refMet4	3.735077780043917	4.650320515113755	2.6373337235643457	3.924695871291966	3.7399386763502513
SAMEA2466901	gtdb207	refMet4	4.55137301685629	5.61365715974338	4.968451993811717	4.492815885200475	4.436913004276675
SAMEA2466902	gtdb207	refMet4	5.072636590619697	6.283874998862264	4.497817620656628	5.014541041456076	5.008320238331778
SAMEA2466903	gtdb207	refMet4	6.0632527585965565	6.984498096674925	5.34477011196553	6.0540173404834325	5.975521097879393
SAMEA2466904	gtdb207	refMet4	5.6093274650700895	6.619525464916539	4.630794862849818	5.525084925581018	5.545139127069503
SAMEA2466905	gtdb207	refMet4	5.700485566630794	6.757943504559884	4.756682084301993	5.704082917049839	5.628257217675114
SAMEA2466906	gtdb207	refMet4	6.155215093327849	6.738518863832058	5.22114640177078	6.154560903456332	6.067166010068953
SAMEA2466907	gtdb207	refMet4	4.757701868316036	5.750537032513431	4.118022339566668	4.632101821423723	4.677918753828389
SAMEA2466908	gtdb207	refMet4	6.374347435536442	6.966320523261753	5.27549625419363	6.29049413516305	6.260907759025844
SAMEA2466910	gtdb207	refMet4	5.723158650044219	6.633387236029767	4.509514443671839	5.626482595839317	5.656031630611207
SAMEA2466911	gtdb207	refMet4	6.862268973654896	7.157590134012256	5.693453893023509	6.840274345933056	6.785988144809671
SAMEA2466912	gtdb207	refMet4	4.671779530290302	5.392915889805768	3.944534097322307	4.697575846386972	4.594196904750105
SAMEA2466913	gtdb207	refMet4	6.083342692444825	6.689907258281894	4.83938833425506	6.12868221202667	5.9727351970197
SAMEA2466914	gtdb207	refMet4	5.65596681667907	6.068129186317743	4.998679640468827	5.349511528092723	5.559025079630964
SAMEA2466915	gtdb207	refMet4	4.771337896982182	5.480859642198915	3.75598293115239	4.86878972192922	4.689814661687612
SAMEA2466916	gtdb207	refMet4	4.891594657571467	6.137912436272261	3.802528666931512	4.833977494704935	4.805785720167996
SAMEA2466917	gtdb207	refMet4	3.986907261410982	5.173534784329061	3.654936550751572	3.9356014091181217	3.975026084780792
SAMEA2466918	gtdb207	refMet4	5.548767078211298	5.777869869082082	4.357441057055348	5.647633809197435	5.408167127413258
SAMEA2466920	gtdb207	refMet4	4.490166089313349	5.429259055203899	3.572236586889401	4.443506742589936	4.429320638649192
SAMEA2466921	gtdb207	refMet4	5.168093473451839	6.101166341243231	4.108289318202266	5.3475958894408535	5.061682613499671
SAMEA2466922	gtdb207	refMet4	4.953884010978735	5.33417147552931	3.845093909797005	4.90216260759749	4.879958621869122
SAMEA2466923	gtdb207	refMet4	4.223961678852251	5.079236138432204	3.6018062729877016	4.262888072440174	4.153437046665033
SAMEA2466924	gtdb207	refMet4	5.157717512729865	5.643801156653727	4.162706866091557	5.18740228891613	5.1255846585443
SAMEA2466925	gtdb207	refMet4	6.655324841326321	7.437898051243932	5.515142818616829	6.653733653484864	6.581892148797467
SAMEA2466926	gtdb207	refMet4	4.691494911359703	5.41575995313148	3.900004192692669	4.681808511245938	4.590086479744633
SAMEA2466927	gtdb207	refMet4	6.212957801477708	6.948214457461666	5.252692812346676	6.184435302752396	6.123303606393468
SAMEA2466928	gtdb207	refMet4	4.880169824198114	5.549429499126743	3.9474167817607246	5.06362505818812	4.830949943858784
SAMEA2466930	gtdb207	refMet4	5.542666504369932	6.759990826350698	4.601403367561445	5.360594763217202	5.430465669501329
SAMEA2466931	gtdb207	refMet4	5.77173879956853	6.536465132951678	4.6739304497546685	5.7796345457029386	5.699889554790453
SAMEA2466932	gtdb207	refMet4	6.664406659328592	7.24833888717674	5.528090208677227	6.6791843774869495	6.581890217113717
SAMEA2466933	gtdb207	refMet4	4.682955875323994	5.877730739625232	4.114915988971083	4.757818327879339	4.629440460017078
SAMEA2466934	gtdb207	refMet4	5.967905491799067	6.771048046348238	5.084210414885004	5.919598812425795	5.883731853380621
SAMEA2466935	gtdb207	refMet4	5.622561553356896	6.426377839080881	4.948822418965853	5.64663257803241	5.547271713173206
SAMEA2466936	gtdb207	refMet4	4.93999412024777	5.891165781758871	4.116681764428638	5.066251341478497	4.909120396665851
SAMEA2466937	gtdb207	refMet4	5.738521755461396	6.643714892978696	4.408131069536515	5.761000566814282	5.657956451539125
SAMEA2466938	gtdb207	refMet4	5.770078879997484	6.741791566010273	4.714832707681412	5.721336603942458	5.685380431232871
SAMEA2466939	gtdb207	refMet4	5.589722958170138	6.467321250037331	4.477549728709741	5.545446860173541	5.482341213041381
SAMEA2466940	gtdb207	refMet4	5.850663537763658	6.823626047042032	5.101016989717285	5.788022300676879	5.745998428116943
SAMEA2466941	gtdb207	refMet4	5.588584404320241	6.203369008675398	4.449550115057718	5.799341454860922	5.499162817838891
SAMEA2466942	gtdb207	refMet4	6.237357980832087	6.9293014175105485	4.748727581177271	6.230372531612846	6.118051274596654
SAMEA2466943	gtdb207	refMet4	6.239582394253318	6.966591103537129	5.08979827473337	6.143982266523208	6.127648824072359
SAMEA2466944	gtdb207	refMet4	4.458087175729559	5.725513953075926	3.383954818469789	4.523231676179425	4.407930710979829
SAMEA2466945	gtdb207	refMet4	6.22619930396424	6.819756930076117	5.017348402184823	6.195781814179977	6.135577550895259
SAMEA2466946	gtdb207	refMet4	5.640256693665723	6.319728754623467	4.652261827370832	5.637805963952905	5.582891598529992
SAMEA2466947	gtdb207	refMet4	6.259860528551518	6.926587951739739	5.406335706008509	6.200176050368942	6.175128767761956
SAMEA2466948	gtdb207	refMet4	5.843286868600516	6.555608217021736	4.995807686366103	5.87318033531899	5.765487583084294
SAMEA2466949	gtdb207	refMet4	6.131792975953508	6.612938967218135	5.134192754258094	6.032591169589434	6.031342918090394
SAMEA2466950	gtdb207	refMet4	4.680569087880363	6.1722227544053885	2.9619494574722203	4.585485801510186	4.568918463757544
SAMEA2466951	gtdb207	refMet4	6.547604208185249	7.251821483261598	5.242523505908198	6.643975241963813	6.459289843828391
SAMEA2466952	gtdb207	refMet4	5.56952734974667	6.300738916135205	4.340881433151616	5.625303293083739	5.496763880373121
SAMEA2466953	gtdb207	refMet4	6.060272226270832	6.636647440165303	4.9452985403060215	6.05392392363955	5.93438464460975
SAMEA2466954	gtdb207	refMet4	5.248724621618005	5.737209172199611	4.289895602808093	4.921611775217765	5.185582701727059
SAMEA2466955	gtdb207	refMet4	6.0919743266608775	6.762579488102623	5.41706759142227	6.101908013679825	6.001732238819449
SAMEA2466956	gtdb207	refMet4	5.3080460735775805	5.780355998180796	4.497445964109212	5.2352778032645215	5.2241933918698615
SAMEA2466957	gtdb207	refMet4	5.938771530959174	6.538132465964776	4.937943347580436	5.858819561751724	5.842036121406478
SAMEA2466958	gtdb207	refMet4	4.951135698916866	5.50058453962335	4.1486920689448965	4.920686814523509	4.861258743251218
SAMEA2466959	gtdb207	refMet4	5.227198192478578	6.351383446265968	4.144782680751259	5.177422299782413	5.0861804517654265
SAMEA2466960	gtdb207	refMet4	5.1410009006756585	6.005240690586021	4.2777255937288485	5.333905344572615	5.077495879771293
SAMEA2466961	gtdb207	refMet4	5.380581936160604	6.445203593283378	4.694862273329068	5.341078589211589	5.286660929931166
SAMEA2466962	gtdb207	refMet4	5.356209933854593	6.462523433940733	3.9485534259909154	5.242879227035374	5.2630312109691415
SAMEA2466963	gtdb207	refMet4	6.350561458712064	7.150289045130113	5.370821967233731	6.293656493622784	6.242385552977878
SAMEA2466964	gtdb207	refMet4	6.377483069117295	7.419133952795979	5.199040888664354	6.3340037915152045	6.296527859888836
SAMEA2466965	gtdb207	refMet4	6.084591011237867	7.083656794848708	5.007626930132197	6.005849133073825	6.005874399309116
SAMEA2466966	gtdb207	refMet4	5.359335009166148	6.595219639407865	4.166566400570502	5.424317257602215	5.278255901520893
SAMEA2466967	gtdb207	refMet4	6.408292148765773	7.077408956081747	5.233379811914194	6.449551645614151	6.330217707858281
SAMEA2466968	gtdb207	refMet4	5.395783383195981	6.17752241349335	4.643238546887168	5.311160038259618	5.30424024706973
SAMEA2466969	gtdb207	refMet4	4.611442762772291	5.978672321697112	3.116063622795344	4.500987458317753	4.4951969976914254
SAMEA2466970	gtdb207	refMet4	5.427227503398156	6.142216585261539	4.344653497520412	5.524341938285229	5.34645212695668
SAMEA2466971	gtdb207	refMet4	5.997355552168276	6.50135124357973	4.655832932662694	6.012333392724511	5.837157575438754
SAMEA2466972	gtdb207	refMet4	6.0343654902220445	6.762255817314922	5.160433708409169	5.951673417204073	5.917177951564982
SAMEA2466973	gtdb207	refMet4	5.898246068536451	6.660010313469144	4.601683484866388	5.794789957394945	5.806377785099286
SAMEA2466974	gtdb207	refMet4	5.268790978987219	6.3777945319678775	4.044754179832073	5.4496854142629125	5.145879170513197
SAMEA2466975	gtdb207	refMet4	5.517697658897894	6.177914939081707	4.625048106183918	5.518404654177706	5.4194812564904495
SAMEA2466976	gtdb207	refMet4	6.3223987652186935	7.121567520818454	5.36362256984824	6.299774549010337	6.238257650401568
SAMEA2466977	gtdb207	refMet4	5.571766402827623	6.848032254268902	4.515903105585174	5.489349035951867	5.458357561295331
SAMEA2466979	gtdb207	refMet4	5.865479247289515	6.628970688921107	4.7386628102900685	5.907088565951487	5.760256771753739
SAMEA2466980	gtdb207	refMet4	5.094067389547585	6.124443868796842	4.300844195909027	5.060637819102077	5.027679012882201
SAMEA2466981	gtdb207	refMet4	4.791768420526476	5.894799322611428	4.153796380264041	4.879552952544281	4.705996235529686
SAMEA2466983	gtdb207	refMet4	5.205370869378532	6.414752699776634	3.8936909558719774	5.114192352866244	5.08649154030743
SAMEA2466984	gtdb207	refMet4	6.018638023157674	6.576835761749585	5.420420702847175	5.995842853948362	5.876039516360232
SAMEA2466986	gtdb207	refMet4	6.244262676891488	7.448537258940368	5.395261073328803	6.15928658244454	6.145281340314206
SAMEA2466987	gtdb207	refMet4	4.780768660860837	5.633332701076792	3.731097037530573	4.891674004345338	4.754528108656976
SAMEA2466988	gtdb207	refMet4	6.335256980485914	7.190253169684483	5.316396788635976	6.1144860464721775	6.254577313239054
SAMEA2466989	gtdb207	refMet4	5.282231567171748	6.323034702835946	4.0577793067867765	5.214685833632196	5.219269392764473
SAMEA2466991	gtdb207	refMet4	6.309905616517077	6.90305408254846	5.375902494094071	6.205499490821636	6.230404042402387
SAMEA2466992	gtdb207	refMet4	5.97182924422903	6.787077033060436	5.07223185407342	5.836022892002557	5.908319051962924
SAMEA2466993	gtdb207	refMet4	6.173295091596903	6.849689197861091	5.183437591315663	6.132261741059432	6.082653351756893
SAMEA2466995	gtdb207	refMet4	6.050735202525412	6.721207210074213	5.235473128632745	6.107157147411699	5.962725517468522
SAMEA2466996	gtdb207	refMet4	6.438125541062339	7.161741583166433	5.574500343151954	6.432510169328896	6.326365230551956
SAMEA2466997	gtdb207	refMet4	5.385953565983269	6.375210950831363	4.244127333100246	5.469123445028636	5.30619794455354
SAMEA2466998	gtdb207	refMet4	5.377370794264622	6.138007273614591	4.622608379671163	5.35486620152488	5.352607546394752
SAMEA2466999	gtdb207	refMet4	5.219253911706123	5.976521520775866	4.294748848555257	5.192076606547205	5.118248231098264
SAMEA2467001	gtdb207	refMet4	4.453025999004359	5.256750588607498	3.921989961601384	4.688677623093332	4.401465166019773
SAMEA2467002	gtdb207	refMet4	5.029191375387149	6.126701332533267	4.026811918763815	4.998513624522631	4.989738450254392
SAMEA2467003	gtdb207	refMet4	5.755318466492051	6.592882558272067	5.094402723190555	5.713226685345969	5.688666170381567
SAMEA2467004	gtdb207	refMet4	5.40627711009502	6.17990730389133	4.465395083934501	5.5441344070381335	5.325780181735397
SAMEA2467006	gtdb207	refMet4	6.117614138207859	6.948641355589284	4.619456617508754	6.108104618117997	6.022775905683998
SAMEA2467008	gtdb207	refMet4	5.375655833735059	6.6317067761642585	4.419501411106159	5.348138851678137	5.371007744573928
SAMEA2467009	gtdb207	refMet4	3.890503596272086	4.162939715920594	3.510682071789333	3.7206499736582126	3.855132753411036
SAMEA2467010	gtdb207	refMet4	4.7750220340287965	4.852071333727138	3.902962043403389	4.678692689500367	4.687394739336142
SAMEA2467011	gtdb207	refMet4	4.6134275726660405	5.753331606115957	3.891410006263054	4.747801117974849	4.533068907064714
SAMEA2467012	gtdb207	refMet4	5.930369145536456	6.797928291084257	4.840594747890551	6.029460767416594	5.805261957841493
SAMEA2467013	gtdb207	refMet4	5.83194393891876	6.526594521035238	4.705889608757972	5.609268607903815	5.716906924700773
SAMEA2467014	gtdb207	refMet4	5.70751517225992	6.403486607565688	4.958858334719862	5.704988246114379	5.624824966095421
SAMEA2467015	gtdb207	refMet4	5.629841601389794	6.904608591943072	4.36634904839691	5.612147139821554	5.534084070990677
