,simulation,kraken2 + bracken,metaphlan3,motus3,metaphlan4
SAMEA2466908,6.374347435536442,6.966320523261753,5.27549625419363,6.29049413516305,6.260907759025844
SAMEA2466910,5.723158650044219,6.633387236029767,4.509514443671839,5.626482595839317,5.656031630611207
SAMEA2466911,6.862268973654896,7.157590134012256,5.693453893023509,6.840274345933056,6.785988144809671
SAMEA2466912,4.671779530290302,5.392915889805768,3.944534097322307,4.697575846386972,4.594196904750105
SAMEA2466913,6.083342692444825,6.689907258281894,4.83938833425506,6.12868221202667,5.9727351970197
SAMEA2466914,5.65596681667907,6.068129186317743,4.998679640468827,5.349511528092723,5.559025079630964
SAMEA2466915,4.771337896982182,5.480859642198915,3.75598293115239,4.86878972192922,4.6898146616876115
SAMEA2466916,4.891594657571467,6.137912436272261,3.8025286669315124,4.833977494704935,4.805785720167996
SAMEA2466917,3.986907261410982,5.173534784329061,3.6549365507515716,3.9356014091181217,3.9750260847807914
SAMEA2466918,5.548767078211298,5.777869869082082,4.357441057055348,5.647633809197435,5.408167127413258
SAMEA2466920,4.490166089313349,5.429259055203899,3.572236586889401,4.4435067425899355,4.429320638649192
SAMEA2466921,5.168093473451839,6.101166341243231,4.108289318202266,5.3475958894408535,5.061682613499671
SAMEA2466922,4.953884010978735,5.33417147552931,3.845093909797005,4.90216260759749,4.879958621869122
SAMEA2466923,4.223961678852251,5.079236138432204,3.6018062729877016,4.262888072440174,4.153437046665033
SAMEA2466924,5.157717512729865,5.643801156653727,4.162706866091557,5.18740228891613,5.1255846585443
SAMEA2466925,6.655324841326321,7.437898051243932,5.515142818616829,6.6537336534848635,6.581892148797467
SAMEA2466926,4.691494911359703,5.41575995313148,3.9000041926926694,4.681808511245938,4.590086479744633
SAMEA2466927,6.212957801477708,6.948214457461666,5.252692812346676,6.184435302752396,6.123303606393468
SAMEA2466928,4.880169824198114,5.5494294991267425,3.9474167817607246,5.06362505818812,4.830949943858784
SAMEA2466930,5.542666504369932,6.759990826350698,4.601403367561445,5.360594763217202,5.430465669501329
SAMEA2466931,5.77173879956853,6.536465132951678,4.6739304497546685,5.7796345457029386,5.699889554790453
SAMEA2466932,6.664406659328592,7.24833888717674,5.528090208677227,6.6791843774869495,6.581890217113717
SAMEA2466933,4.682955875323994,5.877730739625232,4.114915988971083,4.757818327879339,4.629440460017078
SAMEA2466934,5.967905491799067,6.771048046348238,5.084210414885004,5.919598812425795,5.883731853380621
SAMEA2466935,5.6225615533568964,6.426377839080881,4.948822418965853,5.64663257803241,5.547271713173206
SAMEA2466936,4.93999412024777,5.891165781758871,4.116681764428638,5.066251341478497,4.909120396665851
SAMEA2466937,5.738521755461396,6.6437148929786956,4.408131069536515,5.761000566814282,5.657956451539125
SAMEA2466938,5.770078879997484,6.741791566010273,4.714832707681412,5.721336603942458,5.685380431232871
SAMEA2466939,5.589722958170138,6.467321250037331,4.477549728709741,5.545446860173541,5.482341213041381
SAMEA2466940,5.850663537763658,6.823626047042032,5.101016989717285,5.788022300676879,5.745998428116943
SAMEA2466941,5.588584404320241,6.203369008675398,4.449550115057718,5.799341454860922,5.499162817838891
SAMEA2466942,6.237357980832087,6.9293014175105485,4.748727581177271,6.230372531612846,6.118051274596654
SAMEA2466943,6.239582394253318,6.966591103537129,5.08979827473337,6.143982266523208,6.127648824072359
SAMEA2466944,4.458087175729559,5.725513953075926,3.383954818469789,4.523231676179425,4.407930710979829
SAMEA2466945,6.22619930396424,6.819756930076117,5.017348402184823,6.195781814179977,6.135577550895259
SAMEA2466946,5.640256693665723,6.319728754623467,4.652261827370832,5.637805963952905,5.582891598529992
SAMEA2466947,6.259860528551518,6.926587951739739,5.406335706008509,6.200176050368942,6.175128767761956
SAMEA2466948,5.843286868600516,6.555608217021736,4.995807686366103,5.87318033531899,5.765487583084294
SAMEA2466949,6.131792975953508,6.612938967218135,5.134192754258094,6.032591169589434,6.031342918090394
SAMEA2466950,4.680569087880363,6.1722227544053885,2.9619494574722203,4.585485801510186,4.5689184637575435
SAMEA2466951,6.547604208185249,7.251821483261598,5.242523505908198,6.643975241963813,6.459289843828391
