		kraken2 + bracken	metaphlan3	motus3	metaphlan4
SAMEA2466890	TNR	0.9128451380530304	0.9983193277286956	0.9939975990372293	0.9973589435750364
SAMEA2466890	FNR	0.11016949152075553	0.5974576270933281	0.19067796609361534	0.17372881355196063
SAMEA2466890	PPV	0.3664921465904626	0.9313725489282969	0.8842592592183213	0.9466019417016213
SAMEA2466890	NPV	0.993207941481209	0.9672016748058451	0.9892473118255932	0.9902264600691533
SAMEA2466890	FDR	0.6335078533920854	0.06862745097366398	0.11574074073538237	0.05339805824983505
SAMEA2466890	FOR	0.006792058516178704	0.0327983251918288	0.010752688172017317	0.009773539928462995
SAMEA2466890	P_T	0.1301976823449216	0.023176550783912748	0.049079754601226995	0.04680754374005908
SAMEA2466890	P_F	0.8698023176550784	0.9768234492160872	0.950920245398773	0.9531924562599409
SAMEA2466890	FPRA	0.13678030693168677	0.006117499388250001	0.08064834490177396	0.006951498609700102
SAMEA2466890	FNRA	0.00223115038559317	0.2823630772868705	0.07268864601842075	0.010039083901328915
SAMEA2466890	F1	0.5191594561122477	0.5621301774981619	0.8451327433441342	0.8823529411565079
SAMEA2466890	ACC	0.9116109974984967	0.9663712792525191	0.9840945239695885	0.9881845035196815
SAMEA2466890	Dice	0.48084054388133496	0.4378698224852071	0.15486725663716813	0.11764705882352941
SAMEA2466891	TP	203.0	98.0	182.0	180.0
SAMEA2466891	FN	12.0	117.0	33.0	35.0
SAMEA2466891	FP	372.0	7.0	24.0	12.0
SAMEA2466891	TN	3814.0	4179.0	4162.0	4174.0
SAMEA2466891	TPR	0.9441860464677122	0.4558139534671714	0.846511627867604	0.8372093022866414
SAMEA2466891	FPR	0.08886765408483309	0.0016722408026715904	0.0057333970377311675	0.0028666985188655837
SAMEA2466891	TNR	0.911132345912778	0.9983277591949395	0.9942666029598799	0.9971333014787456
SAMEA2466891	FNR	0.05581395348577609	0.5441860464863169	0.15348837208588426	0.16279069766684695
SAMEA2466891	PPV	0.35304347825472965	0.9333333332444445	0.8834951455881798	0.9374999999511718
SAMEA2466891	NPV	0.9968635650784191	0.9727653631262273	0.9921334922503168	0.9916844856236834
SAMEA2466891	FDR	0.646956521727879	0.06666666666031747	0.11650485436327646	0.06249999999674479
SAMEA2466891	FOR	0.0031364349189672335	0.027234636871444985	0.007866507747299484	0.008315514373940805
SAMEA2466891	P_T	0.1306521245171552	0.023858214042263123	0.04680754374005908	0.043626448534423996
SAMEA2466891	P_F	0.8693478754828448	0.9761417859577369	0.9531924562599409	0.956373551465576
SAMEA2466891	FPRA	0.16317257048433012	0.0805708	0.09741260577284755	0.0471644999999989
SAMEA2466891	FNRA	0.0018087909798212211	0.35762993414850125	0.07640160528601522	0.05147320592541996
SAMEA2466891	F1	0.513924050626406	0.6124999999808594	0.8646080759889642	0.8845208844991518
SAMEA2466891	ACC	0.9127471029290781	0.9718245853193097	0.9870483980891002	0.9893206089502629
SAMEA2466891	Dice	0.4860759493670886	0.3875	0.13539192399049882	0.11547911547911548
SAMEA2466892	TP	202.0	97.0	184.0	189.0
SAMEA2466892	FN	18.0	123.0	36.0	31.0
SAMEA2466892	FP	266.0	9.0	24.0	7.0
SAMEA2466892	TN	3915.0	4172.0	4157.0	4174.0
SAMEA2466892	TPR	0.9181818181400826	0.44090909088904956	0.8363636363256198	0.8590909090518595
SAMEA2466892	FPR	0.0636211432670088	0.0021525950729439068	0.005740253527850418	0.0016742406122897053
SAMEA2466892	TNR	0.9363788567305995	0.9978474049246644	0.9942597464697578	0.9983257593853185
SAMEA2466892	FNR	0.0818181818144628	0.5590909090654959	0.1636363636289256	0.14090909090268594
SAMEA2466892	PPV	0.43162393161470886	0.9150943395363119	0.884615384572855	0.964285714236516
SAMEA2466892	NPV	0.9954233409585674	0.9713620488918012	0.9914142618626487	0.9926278240166644
SAMEA2466892	FDR	0.5683760683639236	0.08490566036934853	0.11538461537906804	0.03571428571246356
SAMEA2466892	FOR	0.004576659038889965	0.02863795110587046	0.008585738134966407	0.007372175980957498
SAMEA2466892	P_T	0.10633946830265849	0.024085435128379913	0.04726198591229266	0.04453533287889116
SAMEA2466892	P_F	0.8936605316973415	0.9759145648716201	0.9527380140877073	0.9554646671211089
SAMEA2466892	FPRA	0.07747562852744043	0.003377799662220001	0.04440809295428942	0.0067028999999996005
SAMEA2466892	FNRA	0.0014838488095906717	0.19340121661701778	0.03427018906040802	0.008039541501142732
SAMEA2466892	F1	0.5872093023170464	0.5950920245216229	0.8598130840920605	0.9086538461320035
SAMEA2466892	ACC	0.9354692115407056	0.9700068166303795	0.9863667348307513	0.9913655987253094
SAMEA2466892	Dice	0.4127906976744186	0.4049079754601227	0.14018691588785046	0.09134615384615384
SAMEA2466893	TP	174.0	91.0	156.0	161.0
SAMEA2466893	FN	15.0	98.0	33.0	28.0
SAMEA2466893	FP	330.0	5.0	26.0	6.0
SAMEA2466893	TN	3882.0	4207.0	4186.0	4206.0
SAMEA2466893	TPR	0.9206349205862098	0.4814814814560063	0.8253968253531536	0.8518518518067802
SAMEA2466893	FPR	0.07834757834739234	0.0011870845204150354	0.006172839506158184	0.0014245014244980425
SAMEA2466893	TNR	0.9216524216502335	0.9988129154772108	0.9938271604914677	0.9985754985731278
SAMEA2466893	FNR	0.07936507936088015	0.5185185184910837	0.17460317459393634	0.1481481481403096
SAMEA2466893	PPV	0.34523809523124527	0.9479166665679254	0.8571428570957613	0.9640718562296963
SAMEA2466893	NPV	0.9961508852938257	0.9772357723554536	0.9921782412870535	0.9933868682073845
SAMEA2466893	FDR	0.6547619047489135	0.05208333332790799	0.14285714284929354	0.035928143710423466
SAMEA2466893	FOR	0.003849114703608291	0.022764227642223543	0.00782175871057639	0.00661313179025363
SAMEA2466893	P_T	0.11451942740286299	0.021813224267211998	0.04135423767325608	0.037945921381504204
SAMEA2466893	P_F	0.885480572597137	0.978186775732788	0.9586457623267439	0.9620540786184958
SAMEA2466893	FPRA	0.20787385344737785	0.005788701157740104	0.07053414311594178	0.00862980086298
SAMEA2466893	FNRA	0.002808198659948844	0.3693326751152291	0.013429810567641646	0.010490792618383473
SAMEA2466893	F1	0.5021645021572559	0.6385964912056633	0.840970350381645	0.9044943819970648
SAMEA2466893	ACC	0.9216087252876128	0.9765962281277515	0.9865939559168676	0.9922744830697745
SAMEA2466893	Dice	0.49783549783549785	0.36140350877192984	0.15902964959568733	0.09550561797752809
SAMEA2466894	TP	150.0	74.0	132.0	132.0
SAMEA2466894	FN	16.0	92.0	34.0	34.0
SAMEA2466894	FP	358.0	5.0	14.0	6.0
SAMEA2466894	TN	3877.0	4230.0	4221.0	4229.0
SAMEA2466894	TPR	0.9036144577768906	0.44578313250326607	0.7951807228436638	0.7951807228436638
SAMEA2466894	FPR	0.0845336481698122	0.0011806375442711201	0.0033057851239591362	0.0014167650531253441
SAMEA2466894	TNR	0.9154663518278265	0.9988193624533677	0.9966942148736796	0.9985832349445134
SAMEA2466894	FNR	0.09638554216286833	0.5542168674364929	0.2048192770960952	0.2048192770960952
SAMEA2466894	PPV	0.29527559054536856	0.936708860640923	0.9041095889791705	0.9565217390611216
SAMEA2466894	NPV	0.9958900590778426	0.9787135585354495	0.9920094007027215	0.9920243959629557
SAMEA2466894	FDR	0.7047244094349464	0.0632911392324948	0.09589041095233627	0.04347826086641462
SAMEA2466894	FOR	0.004109940919588724	0.021286441462236728	0.007990599294928341	0.007975604034698627
SAMEA2466894	P_T	0.11542831174733015	0.01795046580322654	0.03317427857305158	0.03135650988411725
SAMEA2466894	P_F	0.8845716882526699	0.9820495341967734	0.9668257214269484	0.9686434901158828
SAMEA2466894	FPRA	0.1194490131578704	0.0048289	0.033163038506241506	0.0149909985009
SAMEA2466894	FNRA	0.000999730916792234	0.4434366482648461	0.032525432703157206	0.016619902609238606
SAMEA2466894	F1	0.44510385756016163	0.6040816326284049	0.8461538461267258	0.8684210526030124
SAMEA2466894	ACC	0.9150193137902408	0.9779595546444491	0.9890933878641466	0.9909111565530768
SAMEA2466894	Dice	0.5548961424332344	0.39591836734693875	0.15384615384615385	0.13157894736842105
SAMEA2466895	TP	166.0	76.0	151.0	155.0
SAMEA2466895	FN	26.0	116.0	41.0	37.0
SAMEA2466895	FP	367.0	5.0	14.0	6.0
SAMEA2466895	TN	3842.0	4204.0	4195.0	4203.0
SAMEA2466895	TPR	0.864583333288303	0.395833333312717	0.7864583332923719	0.8072916666246202
SAMEA2466895	FPR	0.08719410786389357	0.0011879306248486863	0.0033262057495763216	0.0014255167498184236
SAMEA2466895	TNR	0.9128058921337305	0.9988120693727754	0.9966737942480478	0.9985744832478057
SAMEA2466895	FNR	0.13541666665961372	0.6041666666351996	0.2135416666555447	0.19270833332329643
SAMEA2466895	PPV	0.3114446529022243	0.9382716048224357	0.9151515150960514	0.9627329191948613
SAMEA2466895	NPV	0.9932781799353845	0.9731481481458956	0.990321057599173	0.9912735849033225
SAMEA2466895	FDR	0.688555347079014	0.06172839505410761	0.08484848484334251	0.037267080743026884
SAMEA2466895	FOR	0.006721820062030192	0.026851851851789694	0.009678942398466292	0.008726415094319042
SAMEA2466895	P_T	0.12110883890024994	0.018404907975460124	0.03749147920927062	0.036582594864803454
SAMEA2466895	P_F	0.8788911610997501	0.9815950920245399	0.9625085207907293	0.9634174051351966
SAMEA2466895	FPRA	0.17092963533639788	0.0014319998568000014	0.0955921466243138	0.006820497271800907
SAMEA2466895	FNRA	0.0020382569933980106	0.3064945974725266	0.1680418084486993	0.008060111409763256
SAMEA2466895	F1	0.45793103447644234	0.556776556756162	0.8459383753264443	0.8781869688136491
SAMEA2466895	ACC	0.9107021131540316	0.9725062485776585	0.9875028402613326	0.990229493294728
SAMEA2466895	Dice	0.5420689655172414	0.4432234432234432	0.15406162464985995	0.12181303116147309
SAMEA2466896	TP	109.0	60.0	98.0	101.0
SAMEA2466896	FN	6.0	55.0	17.0	14.0
SAMEA2466896	FP	302.0	4.0	16.0	2.0
SAMEA2466896	TN	3984.0	4282.0	4270.0	4284.0
SAMEA2466896	TPR	0.9478260868741021	0.521739130389414	0.8521739129693763	0.878260869488847
SAMEA2466896	FPR	0.0704619692018888	0.0009332711152568052	0.003733084461027221	0.0004666355576284026
SAMEA2466896	TNR	0.929538030795778	0.99906672888241	0.9962669155366396	0.9995333644400385
SAMEA2466896	FNR	0.0521739130389414	0.4782608695236295	0.1478260869436673	0.12173913042419661
SAMEA2466896	PPV	0.2652068126456154	0.9374999998535157	0.8596491227316098	0.9805825241766425
SAMEA2466896	NPV	0.9984962405990013	0.9873184228706772	0.996034522974117	0.996742671007453
SAMEA2466896	FDR	0.7347931873300537	0.06249999999023438	0.140350877180671	0.019417475726270148
SAMEA2466896	FOR	0.0015037593984924718	0.012681577127017105	0.0039654770235503485	0.0032573289902204346
SAMEA2466896	P_T	0.09338786639400136	0.014542149511474665	0.025903203817314247	0.02340377187002954
SAMEA2466896	P_F	0.9066121336059987	0.9854578504885253	0.9740967961826857	0.9765962281299705
SAMEA2466896	FPRA	0.4157754010695056	0.6526917347308264	0.5041637424190365	0.5011593002318602
SAMEA2466896	FNRA	0.00010963799927034078	0.6731899175887711	0.5007902547361225	0.4954621000129615
SAMEA2466896	F1	0.41444866919364165	0.6703910614150619	0.8558951964691749	0.9266055045446511
SAMEA2466896	ACC	0.930015905473915	0.9865939559168676	0.9925017041558907	0.9963644626198674
SAMEA2466896	Dice	0.5855513307984791	0.329608938547486	0.14410480349344978	0.07339449541284404
SAMEA2466897	TP	239.0	96.0	210.0	222.0
SAMEA2466897	FN	25.0	168.0	54.0	42.0
SAMEA2466897	FP	294.0	13.0	28.0	9.0
SAMEA2466897	TN	3843.0	4124.0	4109.0	4128.0
SAMEA2466897	TPR	0.9053030302687385	0.3636363636225895	0.7954545454244146	0.8409090908772383
SAMEA2466897	FPR	0.07106598984754396	0.0031423737007417398	0.006768189509289901	0.0021754894851288968
SAMEA2466897	TNR	0.9289340101500388	0.996857626296841	0.9932318104882929	0.9978245105124539
SAMEA2466897	FNR	0.09469696969338269	0.6363636363395316	0.20454545453770662	0.1590909090848829
SAMEA2466897	PPV	0.4484052532748892	0.8807339448733272	0.8823529411393969	0.9610389609973576
SAMEA2466897	NPV	0.9935367114762318	0.9608574091310325	0.9870285851525654	0.989928057551583
SAMEA2466897	FDR	0.551594746706349	0.11926605503492972	0.11764705881858625	0.03896103895935234
SAMEA2466897	FOR	0.0064632885211828766	0.0391425908666376	0.012971414845032498	0.010071942446019012
SAMEA2466897	P_T	0.12110883890024994	0.024767098386730288	0.05407861849579641	0.05248807089297887
SAMEA2466897	P_F	0.8788911610997501	0.9752329016132697	0.9459213815042036	0.9475119291070211
SAMEA2466897	FPRA	0.11551937345424071	0.026365805273160906	0.038510258193244294	0.021519993544001408
SAMEA2466897	FNRA	0.004602352090337245	0.2518264617872394	0.05725972752351982	0.025628022145023778
SAMEA2466897	F1	0.5997490589636167	0.5147453082971918	0.8366533864375169	0.8969696969515764
SAMEA2466897	ACC	0.927516473526636	0.958872983410682	0.9813678709361933	0.9884117246057977
SAMEA2466897	Dice	0.4002509410288582	0.48525469168900803	0.16334661354581673	0.10303030303030303
SAMEA2466898	TP	227.0	97.0	204.0	211.0
SAMEA2466898	FN	27.0	157.0	50.0	43.0
SAMEA2466898	FP	305.0	7.0	25.0	15.0
SAMEA2466898	TN	3842.0	4140.0	4122.0	4132.0
SAMEA2466898	TPR	0.8937007873663897	0.3818897637644925	0.8031496062675925	0.8307086613846177
SAMEA2466898	FPR	0.0735471425124824	0.0016879672052045143	0.006028454304301836	0.003617072582581102
SAMEA2466898	TNR	0.9264528574851062	0.9983120327923841	0.9939715456932868	0.9963829274150076
SAMEA2466898	FNR	0.10629921259424019	0.6181102361961374	0.1968503936930374	0.16929133857601214
SAMEA2466898	PPV	0.42669172931528776	0.9326923076026258	0.8908296942842432	0.9336283185427597
SAMEA2466898	NPV	0.9930214525691574	0.9634628810775809	0.9880153403619655	0.9897005988000247
SAMEA2466898	FDR	0.5733082706659153	0.06730769230122041	0.10917030567208863	0.0663716814129924
SAMEA2466898	FOR	0.006978547428258004	0.036537118920091836	0.01198465963563762	0.010299401197580122
SAMEA2466898	P_T	0.12088161781413315	0.02363099295614633	0.05203362872074529	0.05135196546239491
SAMEA2466898	P_F	0.8791183821858668	0.9763690070438537	0.9479663712792548	0.948648034537605
SAMEA2466898	FPRA	0.0978238341968702	0.003108498134900852	0.02787056737117974	0.08261472478441682
SAMEA2466898	FNRA	0.003350048824511772	0.5195434191977341	0.025842120345259754	0.08450127686702005
SAMEA2466898	F1	0.57760814248629	0.5418994413256453	0.8447204968769209	0.8791666666483506
SAMEA2466898	ACC	0.9245625994071244	0.9627357418746586	0.9829584185390071	0.9868211770029839
SAMEA2466898	Dice	0.4223918575063613	0.4581005586592179	0.15527950310559005	0.12083333333333333
SAMEA2466899	TP	235.0	94.0	209.0	214.0
SAMEA2466899	FN	32.0	173.0	58.0	53.0
SAMEA2466899	FP	328.0	11.0	29.0	12.0
SAMEA2466899	TN	3806.0	4123.0	4105.0	4122.0
SAMEA2466899	TPR	0.8801498127011179	0.3520599250804472	0.782771535551207	0.8014981273108053
SAMEA2466899	FPR	0.07934204160600063	0.0026608611514207527	0.007014997581018348	0.00290275761973173
SAMEA2466899	TNR	0.9206579583915805	0.9973391388461603	0.9929850024165627	0.9970972423778494
SAMEA2466899	FNR	0.11985018726142883	0.6479400748820996	0.21722846441133975	0.1985018726517415
SAMEA2466899	PPV	0.4174067495485363	0.8952380951528345	0.8781512604673045	0.9469026548253583
SAMEA2466899	NPV	0.9916623241245658	0.9597299813757921	0.9860677396084889	0.9873053892191921
SAMEA2466899	FDR	0.5825932504337017	0.10476190475192744	0.12184873949067862	0.05309734513039392
SAMEA2466899	FOR	0.00833767587282872	0.04027001862188019	0.01393226038910898	0.012694610778412708
SAMEA2466899	P_T	0.1279254714837537	0.023858214042263123	0.05407861849579641	0.05135196546239491
SAMEA2466899	P_F	0.8720745285162463	0.9761417859577369	0.9459213815042036	0.948648034537605
SAMEA2466899	FPRA	0.15836354220609797	0.1452501290500255	0.09979178189403742	0.09317049999999892
SAMEA2466899	FNRA	0.0025436927105885842	0.3751812286111713	0.11057375348844194	0.09667335863203523
SAMEA2466899	F1	0.5662650602341414	0.5053763440724361	0.8277227722608371	0.8681541581974005
SAMEA2466899	ACC	0.9182004089958686	0.9581913201523331	0.9802317655056119	0.9852306294001699
SAMEA2466899	Dice	0.43373493975903615	0.4946236559139785	0.17227722772277226	0.13184584178498987
SAMEA2466900	TP	122.0	47.0	113.0	111.0
SAMEA2466900	FN	27.0	102.0	36.0	38.0
SAMEA2466900	FP	255.0	8.0	8.0	5.0
SAMEA2466900	TN	3997.0	4244.0	4244.0	4247.0
SAMEA2466900	TPR	0.8187919462537723	0.315436241589568	0.7583892616940678	0.7449664429030224
SAMEA2466900	FPR	0.059971777986688686	0.0018814675446804294	0.0018814675446804294	0.0011759172154252684
SAMEA2466900	TNR	0.9400282220109595	0.9981185324529678	0.9981185324529678	0.9988240827822229
SAMEA2466900	FNR	0.18120805367911355	0.6845637583433178	0.24161073823881807	0.2550335570298635
SAMEA2466900	PPV	0.32360742704711914	0.8545454543900827	0.9338842974434807	0.9568965516416469
SAMEA2466900	NPV	0.9932902584468358	0.9765301426576702	0.9915887850444122	0.9911318553069052
SAMEA2466900	FDR	0.6763925729263556	0.14545454542809916	0.06611570247387474	0.04310344827214626
SAMEA2466900	FOR	0.006709741550679151	0.02346985734002883	0.008411214953251376	0.0088681446907611
SAMEA2466900	P_T	0.08566234946603045	0.012497159736423541	0.027493751420131787	0.02635764598954783
SAMEA2466900	P_F	0.9143376505339695	0.9875028402635765	0.9725062485798682	0.9736423540104522
SAMEA2466900	FPRA	0.16290983606556156	0.18546029999999997	0.1774150279256856	0.22539706761912018
SAMEA2466900	FNRA	0.0007192166404250323	0.47662345384214305	0.25485887341175595	0.2558808970024228
SAMEA2466900	F1	0.46387832698737874	0.46078431370290274	0.8370370370060356	0.8377358490249911
SAMEA2466900	ACC	0.9359236537129382	0.9750056805249375	0.9900022722086117	0.990229493294728
SAMEA2466900	Dice	0.5361216730038023	0.5392156862745098	0.16296296296296298	0.16226415094339622
SAMEA2466901	TP	196.0	93.0	175.0	179.0
SAMEA2466901	FN	19.0	122.0	40.0	36.0
SAMEA2466901	FP	248.0	6.0	19.0	10.0
SAMEA2466901	TN	3938.0	4180.0	4167.0	4176.0
SAMEA2466901	TPR	0.9116279069343428	0.43255813951476474	0.8139534883342346	0.8325581394961601
SAMEA2466901	FPR	0.05924510272322206	0.0014333492594327919	0.004538939321537174	0.0023889154323879862
SAMEA2466901	TNR	0.9407548972743891	0.9985666507381783	0.995461060676074	0.9976110845652231
SAMEA2466901	FNR	0.08837209301914548	0.5674418604387236	0.18604651161925365	0.16744186045732828
SAMEA2466901	PPV	0.44144144143149905	0.9393939392990511	0.902061855623605	0.9470899470398365
SAMEA2466901	NPV	0.9951983826105757	0.9716410971618512	0.990492037078701	0.9914529914506376
SAMEA2466901	FDR	0.5585585585459784	0.06060606059993878	0.09793814432484854	0.05291005290725343
SAMEA2466901	FOR	0.00480161738689714	0.028358902835824363	0.009507962918922017	0.008547008546988255
SAMEA2466901	P_T	0.10088616223585549	0.022494887525562373	0.04408089070665758	0.04294478527607362
SAMEA2466901	P_F	0.8991138377641446	0.9775051124744376	0.9559191092933425	0.9570552147239264
SAMEA2466901	FPRA	0.11231809797089368	0.00711679928832	0.03134832006289298	0.005637297745080637
SAMEA2466901	FNRA	0.0010972849037086125	0.5223405013913381	0.030232548184744523	0.007055510609679669
SAMEA2466901	F1	0.594840667669274	0.5923566878792242	0.8557457212504708	0.886138613839452
SAMEA2466901	ACC	0.9393319700046823	0.9709157009748446	0.9865939559168676	0.9895478300363791
SAMEA2466901	Dice	0.40515933232169954	0.40764331210191085	0.14425427872860636	0.11386138613861387
SAMEA2466902	TP	129.0	68.0	117.0	123.0
SAMEA2466902	FN	13.0	74.0	25.0	19.0
SAMEA2466902	FP	386.0	4.0	16.0	5.0
SAMEA2466902	TN	3873.0	4255.0	4243.0	4254.0
SAMEA2466902	TPR	0.9084507041613766	0.4788732394028962	0.8239436619138067	0.8661971830375917
SAMEA2466902	FPR	0.09063160366261885	0.0009391876027214389	0.0037567504108857556	0.0011739845034017986
SAMEA2466902	TNR	0.9093683963350332	0.9990608123949306	0.9962432495867664	0.9988260154942502
SAMEA2466902	FNR	0.09154929576820074	0.5211267605266812	0.17605633801577067	0.1338028168919857
SAMEA2466902	PPV	0.2504854368883401	0.9444444443132717	0.8796992480541579	0.9609374999249267
SAMEA2466902	NPV	0.9966546577431893	0.9829059829037124	0.9941424554803324	0.9955534753077567
SAMEA2466902	FDR	0.7495145630922424	0.05555555554783951	0.12030075187065407	0.03906249999694824
SAMEA2466902	FOR	0.0033453422542374027	0.017094017093977606	0.005857544517324608	0.004446524689903004
SAMEA2466902	P_T	0.11701885935014769	0.016359918200409	0.030220404453533287	0.02908429902294933
SAMEA2466902	P_F	0.8829811406498523	0.983640081799591	0.9697795955464668	0.9709157009770507
SAMEA2466902	FPRA	0.19835390946500936	0.029703794059241003	0.04916780887006534	0.013458499999999901
SAMEA2466902	FNRA	0.0007777727684864557	0.3517473329718778	0.0629152097036223	0.01622207184829853
SAMEA2466902	F1	0.39269406392096357	0.6355140186618918	0.8509090908781487	0.9111111110773662
SAMEA2466902	ACC	0.9093387866373339	0.9822767552806584	0.9906839354669605	0.9945466939309372
SAMEA2466902	Dice	0.6073059360730594	0.3644859813084112	0.14909090909090908	0.08888888888888889
SAMEA2466903	TP	237.0	91.0	207.0	213.0
SAMEA2466903	FN	27.0	173.0	57.0	51.0
SAMEA2466903	FP	357.0	8.0	19.0	10.0
SAMEA2466903	TN	3780.0	4129.0	4118.0	4127.0
SAMEA2466903	TPR	0.8977272726932679	0.344696969683913	0.7840909090612087	0.8068181817876205
SAMEA2466903	FPR	0.08629441624344623	0.0019337684312256858	0.004592700024161004	0.0024172105390321075
SAMEA2466903	TNR	0.9137055837541366	0.9980662315663571	0.9954072999734218	0.9975827894585507
SAMEA2466903	FNR	0.10227272726885331	0.6553030302782082	0.21590909090091254	0.19318181817450067
