	L1	L2	JSD	Mantel (Pearson)	Mantel (Spearman)
kraken2 + bracken	1595.3063420404274	8.146218906106618	0.029414407298144513	0.9726388554808166	0.9689568613045959
metaphlan3	3626.443984568809	18.31582249375573	0.04772665790957693	0.9041489823315805	0.8947758554096807
motus3	915.3065146926901	5.298668358833076	0.018636477408324085	0.9841799426485175	0.9831197979358495
metaphlan4	341.3735197790418	2.65264261218879	0.009030617654489264	0.9961310957219047	0.9964447702037962
