	L1	L2	JSD	Mantel (Pearson)	Mantel (Spearman)
kraken2 + bracken	2444.580468292494	11.501747693017082	0.015633796776363357	0.9509465234125438	0.9479487517706646
metaphlan3	3924.4724565962074	18.27419134836597	0.025850648387750846	0.8911783323663964	0.8768079043280805
motus3	591.9649406544747	3.3518267504316834	0.008471126090645343	0.9838866416014123	0.9824201940383642
metaphlan4	845.5634887308792	4.690361047059199	0.011637067927657181	0.9720248287719612	0.9691390165521381
