		reference	motus3	metaphlan4	metaphlan3	kraken2
SAMEA2466928	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.11940298507462686
SAMEA3136767	Kept_abundance	1.0	1.0	0.9999999999999999	1.0	0.9411278661433587
SAMEA3136767	Kept_mOTUs	465.0	413.0	358.0	144.0	660.0
SAMEA3136767	Raw_mOTUs	465.0	413.0	358.0	144.0	772.0
SAMEA3136767	Lost_mOTUs	0.0	0.0	0.0	0.0	112.0
SAMEA3136767	Lost_abundance	0.0	0.0	1.1102230246251565e-16	0.0	0.05887213385664125
SAMEA3136767	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.14507772020725387
SAMEA3136723	Kept_abundance	1.0	1.0	0.9999999999999998	1.0000000000000002	0.927746856318285
SAMEA3136723	Kept_mOTUs	592.0	507.0	453.0	192.0	653.0
SAMEA3136723	Raw_mOTUs	592.0	507.0	453.0	192.0	753.0
SAMEA3136723	Lost_mOTUs	0.0	0.0	0.0	0.0	100.0
SAMEA3136723	Lost_abundance	0.0	0.0	2.220446049250313e-16	-2.220446049250313e-16	0.07225314368171498
SAMEA3136723	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.13280212483399734
SAMEA3136696	Kept_abundance	1.0000000000000002	0.9999999999999998	1.0	0.9999999999999998	0.956906304638486
SAMEA3136696	Kept_mOTUs	513.0	452.0	393.0	152.0	789.0
SAMEA3136696	Raw_mOTUs	513.0	452.0	393.0	152.0	927.0
SAMEA3136696	Lost_mOTUs	0.0	0.0	0.0	0.0	138.0
SAMEA3136696	Lost_abundance	-2.220446049250313e-16	2.220446049250313e-16	0.0	2.220446049250313e-16	0.04309369536151397
SAMEA3136696	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.1488673139158576
SAMEA3136736	Kept_abundance	1.0	0.9998405507972183	0.9999999999999998	1.0	0.9656417664052827
SAMEA3136736	Kept_mOTUs	444.0	409.0	361.0	144.0	537.0
SAMEA3136736	Raw_mOTUs	444.0	410.0	361.0	144.0	616.0
SAMEA3136736	Lost_mOTUs	0.0	1.0	0.0	0.0	79.0
SAMEA3136736	Lost_abundance	0.0	0.00015944920278165853	2.220446049250313e-16	0.0	0.03435823359471735
SAMEA3136736	Lost_mOTUs_frac	0.0	0.0024390243902439024	0.0	0.0	0.12824675324675325
SAMEA2466939	Kept_abundance	1.0	1.0	1.0	0.9999999999999999	0.9495115681233934
SAMEA2466939	Kept_mOTUs	616.0	573.0	505.0	158.0	642.0
SAMEA2466939	Raw_mOTUs	616.0	573.0	505.0	158.0	762.0
SAMEA2466939	Lost_mOTUs	0.0	0.0	0.0	0.0	120.0
SAMEA2466939	Lost_abundance	0.0	0.0	0.0	1.1102230246251565e-16	0.050488431876606565
SAMEA2466939	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.15748031496062992
SAMEA2466997	Kept_abundance	0.9999999999999998	0.9998843849101398	1.0	1.0	0.959026494146642
SAMEA2466997	Kept_mOTUs	658.0	553.0	467.0	168.0	654.0
SAMEA2466997	Raw_mOTUs	658.0	554.0	467.0	168.0	752.0
SAMEA2466997	Lost_mOTUs	0.0	1.0	0.0	0.0	98.0
SAMEA2466997	Lost_abundance	2.220446049250313e-16	0.00011561508986024371	0.0	0.0	0.04097350585335802
SAMEA2466997	Lost_mOTUs_frac	0.0	0.0018050541516245488	0.0	0.0	0.13031914893617022
SAMEA2466899	Kept_abundance	1.0	0.9999999999999999	0.9999999999999999	1.0	0.9739518472395183
SAMEA2466899	Kept_mOTUs	654.0	589.0	519.0	197.0	691.0
SAMEA2466899	Raw_mOTUs	654.0	589.0	519.0	197.0	779.0
SAMEA2466899	Lost_mOTUs	0.0	0.0	0.0	0.0	88.0
SAMEA2466899	Lost_abundance	0.0	1.1102230246251565e-16	1.1102230246251565e-16	0.0	0.02604815276048167
SAMEA2466899	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.11296534017971759
SAMEA2467025	Kept_abundance	1.0	0.999892118484172	1.0	1.0	0.9610630407911
SAMEA2467025	Kept_mOTUs	597.0	554.0	493.0	185.0	660.0
SAMEA2467025	Raw_mOTUs	597.0	555.0	493.0	185.0	763.0
SAMEA2467025	Lost_mOTUs	0.0	1.0	0.0	0.0	103.0
SAMEA2467025	Lost_abundance	0.0	0.00010788151582796779	0.0	0.0	0.038936959208899946
SAMEA2467025	Lost_mOTUs_frac	0.0	0.0018018018018018018	0.0	0.0	0.1349934469200524
SAMEA3136658	Kept_abundance	0.9999999999999999	1.0	0.9999999999999999	1.0	0.9654456781155963
SAMEA3136658	Kept_mOTUs	650.0	608.0	529.0	194.0	743.0
SAMEA3136658	Raw_mOTUs	650.0	608.0	529.0	194.0	866.0
SAMEA3136658	Lost_mOTUs	0.0	0.0	0.0	0.0	123.0
SAMEA3136658	Lost_abundance	1.1102230246251565e-16	0.0	1.1102230246251565e-16	0.0	0.03455432188440366
SAMEA3136658	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.1420323325635104
SAMEA3136667	Kept_abundance	1.0	0.9999999999999999	1.0	1.0	0.9601077608537976
SAMEA3136667	Kept_mOTUs	489.0	477.0	409.0	166.0	579.0
SAMEA3136667	Raw_mOTUs	489.0	477.0	409.0	166.0	665.0
SAMEA3136667	Lost_mOTUs	0.0	0.0	0.0	0.0	86.0
SAMEA3136667	Lost_abundance	0.0	1.1102230246251565e-16	0.0	0.0	0.039892239146202435
SAMEA3136667	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.1293233082706767
SAMEA2466934	Kept_abundance	1.0	1.0	1.0	1.0	0.9446460039390483
SAMEA2466934	Kept_mOTUs	563.0	533.0	474.0	185.0	642.0
SAMEA2466934	Raw_mOTUs	563.0	533.0	474.0	185.0	747.0
SAMEA2466934	Lost_mOTUs	0.0	0.0	0.0	0.0	105.0
SAMEA2466934	Lost_abundance	0.0	0.0	0.0	0.0	0.055353996060951705
SAMEA2466934	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.14056224899598393
SAMEA3136764	Kept_abundance	1.0	1.0	1.0	0.9999999999999999	0.9561421528348398
SAMEA3136764	Kept_mOTUs	482.0	439.0	373.0	146.0	663.0
SAMEA3136764	Raw_mOTUs	482.0	439.0	373.0	146.0	781.0
SAMEA3136764	Lost_mOTUs	0.0	0.0	0.0	0.0	118.0
SAMEA3136764	Lost_abundance	0.0	0.0	0.0	1.1102230246251565e-16	0.04385784716516017
SAMEA3136764	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.15108834827144688
SAMEA2467023	Kept_abundance	1.0	0.9998729739886503	1.0	1.0	0.9521846661170652
SAMEA2467023	Kept_mOTUs	423.0	383.0	338.0	152.0	489.0
SAMEA2467023	Raw_mOTUs	423.0	384.0	338.0	152.0	560.0
SAMEA2467023	Lost_mOTUs	0.0	1.0	0.0	0.0	71.0
SAMEA2467023	Lost_abundance	0.0	0.00012702601134972902	0.0	0.0	0.047815333882934796
SAMEA2467023	Lost_mOTUs_frac	0.0	0.0026041666666666665	0.0	0.0	0.12678571428571428
SAMEA3136672	Kept_abundance	0.9999999999999999	0.9999999999999998	1.0	1.0	0.96147507210548
SAMEA3136672	Kept_mOTUs	442.0	416.0	351.0	142.0	645.0
SAMEA3136672	Raw_mOTUs	442.0	416.0	351.0	142.0	749.0
SAMEA3136672	Lost_mOTUs	0.0	0.0	0.0	0.0	104.0
SAMEA3136672	Lost_abundance	1.1102230246251565e-16	2.220446049250313e-16	0.0	0.0	0.03852492789452
SAMEA3136672	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.13885180240320427
SAMEA3136631	Kept_abundance	1.0	1.0	1.0	1.0	0.9594525059174639
SAMEA3136631	Kept_mOTUs	407.0	384.0	347.0	143.0	482.0
SAMEA3136631	Raw_mOTUs	407.0	384.0	347.0	143.0	556.0
SAMEA3136631	Lost_mOTUs	0.0	0.0	0.0	0.0	74.0
SAMEA3136631	Lost_abundance	0.0	0.0	0.0	0.0	0.040547494082536106
SAMEA3136631	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.13309352517985612
SAMEA2466915	Kept_abundance	1.0	1.0	0.9999999999999999	0.9999999999999999	0.8914344685242516
SAMEA2466915	Kept_mOTUs	355.0	358.0	296.0	124.0	428.0
SAMEA2466915	Raw_mOTUs	355.0	358.0	296.0	124.0	520.0
SAMEA2466915	Lost_mOTUs	0.0	0.0	0.0	0.0	92.0
SAMEA2466915	Lost_abundance	0.0	0.0	1.1102230246251565e-16	1.1102230246251565e-16	0.10856553147574843
SAMEA2466915	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.17692307692307693
SAMEA2466996	Kept_abundance	1.0	0.9997968128148527	1.0	0.9999999999999999	0.9716326741898745
SAMEA2466996	Kept_mOTUs	638.0	581.0	522.0	215.0	688.0
SAMEA2466996	Raw_mOTUs	638.0	582.0	522.0	215.0	782.0
SAMEA2466996	Lost_mOTUs	0.0	1.0	0.0	0.0	94.0
SAMEA2466996	Lost_abundance	0.0	0.00020318718514733547	0.0	1.1102230246251565e-16	0.028367325810125466
SAMEA2466996	Lost_mOTUs_frac	0.0	0.001718213058419244	0.0	0.0	0.12020460358056266
SAMEA2466913	Kept_abundance	1.0	0.9997596510841892	1.0	1.0	0.9559909725071809
SAMEA2466913	Kept_mOTUs	749.0	617.0	503.0	195.0	707.0
SAMEA2466913	Raw_mOTUs	749.0	618.0	503.0	195.0	817.0
SAMEA2466913	Lost_mOTUs	0.0	1.0	0.0	0.0	110.0
SAMEA2466913	Lost_abundance	0.0	0.0002403489158108174	0.0	0.0	0.0440090274928191
SAMEA2466913	Lost_mOTUs_frac	0.0	0.0016181229773462784	0.0	0.0	0.1346389228886169
SAMEA2466940	Kept_abundance	1.0	1.0000000000000002	1.0	0.9999999999999999	0.9637300360638847
SAMEA2466940	Kept_mOTUs	786.0	663.0	543.0	212.0	886.0
SAMEA2466940	Raw_mOTUs	786.0	663.0	543.0	212.0	1022.0
SAMEA2466940	Lost_mOTUs	0.0	0.0	0.0	0.0	136.0
SAMEA2466940	Lost_abundance	0.0	-2.220446049250313e-16	0.0	1.1102230246251565e-16	0.03626996393611526
SAMEA2466940	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.13307240704500978
SAMEA3136694	Kept_abundance	1.0	1.0000000000000002	1.0	1.0	0.9669018468561941
SAMEA3136694	Kept_mOTUs	581.0	552.0	482.0	165.0	658.0
SAMEA3136694	Raw_mOTUs	581.0	552.0	482.0	165.0	763.0
SAMEA3136694	Lost_mOTUs	0.0	0.0	0.0	0.0	105.0
SAMEA3136694	Lost_abundance	0.0	-2.220446049250313e-16	0.0	0.0	0.03309815314380593
SAMEA3136694	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.13761467889908258
SAMEA2466903	Kept_abundance	1.0	1.0	1.0	0.9999999999999998	0.9715879739642522
SAMEA2466903	Kept_mOTUs	709.0	614.0	561.0	192.0	689.0
SAMEA2466903	Raw_mOTUs	709.0	614.0	561.0	192.0	788.0
SAMEA2466903	Lost_mOTUs	0.0	0.0	0.0	0.0	99.0
SAMEA2466903	Lost_abundance	0.0	0.0	0.0	2.220446049250313e-16	0.028412026035747773
SAMEA2466903	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.12563451776649745
SAMEA3136650	Kept_abundance	1.0	1.0	0.9999999999999998	0.9999999999999998	0.95573954819585
SAMEA3136650	Kept_mOTUs	288.0	271.0	231.0	93.0	367.0
SAMEA3136650	Raw_mOTUs	288.0	271.0	231.0	93.0	429.0
SAMEA3136650	Lost_mOTUs	0.0	0.0	0.0	0.0	62.0
SAMEA3136650	Lost_abundance	0.0	0.0	2.220446049250313e-16	2.220446049250313e-16	0.04426045180414995
SAMEA3136650	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.1445221445221445
SAMEA3136697	Kept_abundance	1.0000000000000002	0.9999999999999999	1.0	0.9999999999999999	0.9652935118434604
SAMEA3136697	Kept_mOTUs	518.0	467.0	416.0	160.0	571.0
SAMEA3136697	Raw_mOTUs	518.0	467.0	416.0	160.0	660.0
SAMEA3136697	Lost_mOTUs	0.0	0.0	0.0	0.0	89.0
SAMEA3136697	Lost_abundance	-2.220446049250313e-16	1.1102230246251565e-16	0.0	1.1102230246251565e-16	0.03470648815653965
SAMEA3136697	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.13484848484848486
SAMEA2466898	Kept_abundance	1.0	1.0	0.9999999999999998	1.0000000000000002	0.9595980524189371
SAMEA2466898	Kept_mOTUs	509.0	503.0	435.0	159.0	624.0
SAMEA2466898	Raw_mOTUs	509.0	503.0	435.0	159.0	725.0
SAMEA2466898	Lost_mOTUs	0.0	0.0	0.0	0.0	101.0
SAMEA2466898	Lost_abundance	0.0	0.0	2.220446049250313e-16	-2.220446049250313e-16	0.04040194758106286
SAMEA2466898	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.1393103448275862
SAMEA3136678	Kept_abundance	1.0	1.0000000000000002	1.0	1.0000000000000002	0.9253468627044935
SAMEA3136678	Kept_mOTUs	371.0	332.0	289.0	129.0	506.0
SAMEA3136678	Raw_mOTUs	371.0	332.0	289.0	129.0	595.0
SAMEA3136678	Lost_mOTUs	0.0	0.0	0.0	0.0	89.0
SAMEA3136678	Lost_abundance	0.0	-2.220446049250313e-16	0.0	-2.220446049250313e-16	0.07465313729550649
SAMEA3136678	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.1495798319327731
SAMEA3136642	Kept_abundance	1.0	0.9999999999999999	1.0	1.0	0.9583246509689517
SAMEA3136642	Kept_mOTUs	694.0	649.0	557.0	170.0	684.0
SAMEA3136642	Raw_mOTUs	694.0	649.0	557.0	170.0	809.0
SAMEA3136642	Lost_mOTUs	0.0	0.0	0.0	0.0	125.0
SAMEA3136642	Lost_abundance	0.0	1.1102230246251565e-16	0.0	0.0	0.0416753490310483
SAMEA3136642	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.15451174289245984
SAMEA2467036	Kept_abundance	1.0	1.0	1.0	1.0	0.969038003520762
SAMEA2467036	Kept_mOTUs	725.0	654.0	571.0	212.0	727.0
SAMEA2467036	Raw_mOTUs	725.0	654.0	571.0	212.0	829.0
SAMEA2467036	Lost_mOTUs	0.0	0.0	0.0	0.0	102.0
SAMEA2467036	Lost_abundance	0.0	0.0	0.0	0.0	0.03096199647923803
SAMEA2467036	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.12303980699638119
SAMEA3136740	Kept_abundance	1.0	0.9999284004768001	1.0	0.9999999999999999	0.9535965274906986
SAMEA3136740	Kept_mOTUs	520.0	450.0	389.0	175.0	581.0
SAMEA3136740	Raw_mOTUs	520.0	451.0	389.0	175.0	672.0
SAMEA3136740	Lost_mOTUs	0.0	1.0	0.0	0.0	91.0
SAMEA3136740	Lost_abundance	0.0	7.159952319990559e-05	0.0	1.1102230246251565e-16	0.046403472509301436
SAMEA3136740	Lost_mOTUs_frac	0.0	0.0022172949002217295	0.0	0.0	0.13541666666666666
SAMEA2466980	Kept_abundance	1.0	0.9998797035653642	0.9999999999999998	0.9999999999999999	0.9709607661414892
SAMEA2466980	Kept_mOTUs	435.0	412.0	379.0	166.0	664.0
SAMEA2466980	Raw_mOTUs	435.0	413.0	379.0	166.0	772.0
SAMEA2466980	Lost_mOTUs	0.0	1.0	0.0	0.0	108.0
SAMEA2466980	Lost_abundance	0.0	0.00012029643463584705	2.220446049250313e-16	1.1102230246251565e-16	0.029039233858510816
SAMEA2466980	Lost_mOTUs_frac	0.0	0.002421307506053269	0.0	0.0	0.13989637305699482
SAMEA3136748	Kept_abundance	1.0	1.0	1.0	1.0000000000000002	0.9679354571783201
SAMEA3136748	Kept_mOTUs	387.0	376.0	316.0	139.0	544.0
SAMEA3136748	Raw_mOTUs	387.0	376.0	316.0	139.0	640.0
SAMEA3136748	Lost_mOTUs	0.0	0.0	0.0	0.0	96.0
SAMEA3136748	Lost_abundance	0.0	0.0	0.0	-2.220446049250313e-16	0.03206454282167992
SAMEA3136748	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.15
SAMEA3136732	Kept_abundance	1.0	1.0	0.9999999999999999	1.0	0.9535821358420343
SAMEA3136732	Kept_mOTUs	600.0	556.0	501.0	182.0	675.0
SAMEA3136732	Raw_mOTUs	600.0	556.0	501.0	182.0	785.0
SAMEA3136732	Lost_mOTUs	0.0	0.0	0.0	0.0	110.0
SAMEA3136732	Lost_abundance	0.0	0.0	1.1102230246251565e-16	0.0	0.04641786415796567
SAMEA3136732	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.14012738853503184
SAMEA3136655	Kept_abundance	1.0	1.0	1.0	1.0	0.9599587203302373
SAMEA3136655	Kept_mOTUs	375.0	339.0	282.0	138.0	608.0
SAMEA3136655	Raw_mOTUs	375.0	339.0	282.0	138.0	717.0
SAMEA3136655	Lost_mOTUs	0.0	0.0	0.0	0.0	109.0
SAMEA3136655	Lost_abundance	0.0	0.0	0.0	0.0	0.040041279669762675
SAMEA3136655	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.15202231520223153
SAMEA2466904	Kept_abundance	1.0	1.0	1.0	0.9999999999999998	0.9577377252952144
SAMEA2466904	Kept_mOTUs	667.0	607.0	546.0	203.0	703.0
SAMEA2466904	Raw_mOTUs	667.0	607.0	546.0	203.0	820.0
SAMEA2466904	Lost_mOTUs	0.0	0.0	0.0	0.0	117.0
SAMEA2466904	Lost_abundance	0.0	0.0	0.0	2.220446049250313e-16	0.04226227470478561
SAMEA2466904	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.14268292682926828
SAMEA2467049	Kept_abundance	1.0	0.9998713225874547	1.0	1.0	0.9579607359440847
SAMEA2467049	Kept_mOTUs	637.0	556.0	469.0	168.0	626.0
SAMEA2467049	Raw_mOTUs	637.0	557.0	469.0	168.0	723.0
SAMEA2467049	Lost_mOTUs	0.0	1.0	0.0	0.0	97.0
SAMEA2467049	Lost_abundance	0.0	0.0001286774125452972	0.0	0.0	0.04203926405591529
SAMEA2467049	Lost_mOTUs_frac	0.0	0.0017953321364452424	0.0	0.0	0.13416320885200553
SAMEA2466900	Kept_abundance	0.9999999999999999	0.9999999999999998	0.9999999999999999	1.0	0.9236017781453534
SAMEA2466900	Kept_mOTUs	520.0	443.0	369.0	145.0	537.0
SAMEA2466900	Raw_mOTUs	520.0	443.0	369.0	145.0	631.0
SAMEA2466900	Lost_mOTUs	0.0	0.0	0.0	0.0	94.0
SAMEA2466900	Lost_abundance	1.1102230246251565e-16	2.220446049250313e-16	1.1102230246251565e-16	0.0	0.07639822185464662
SAMEA2466900	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.14896988906497624
SAMEA2466936	Kept_abundance	1.0	0.9997900111405762	1.0	1.0000000000000002	0.9201107578709875
SAMEA2466936	Kept_mOTUs	486.0	364.0	292.0	125.0	478.0
SAMEA2466936	Raw_mOTUs	486.0	365.0	292.0	125.0	555.0
SAMEA2466936	Lost_mOTUs	0.0	1.0	0.0	0.0	77.0
SAMEA2466936	Lost_abundance	0.0	0.00020998885942380419	0.0	-2.220446049250313e-16	0.0798892421290125
SAMEA2466936	Lost_mOTUs_frac	0.0	0.0027397260273972603	0.0	0.0	0.13873873873873874
SAMEA2467016	Kept_abundance	0.9999999999999998	0.9998852970283088	1.0000000000000002	1.0	0.9544841886988077
SAMEA2467016	Kept_mOTUs	605.0	536.0	474.0	209.0	641.0
SAMEA2467016	Raw_mOTUs	605.0	537.0	474.0	209.0	745.0
SAMEA2467016	Lost_mOTUs	0.0	1.0	0.0	0.0	104.0
SAMEA2467016	Lost_abundance	2.220446049250313e-16	0.00011470297169124954	-2.220446049250313e-16	0.0	0.04551581130119231
SAMEA2467016	Lost_mOTUs_frac	0.0	0.00186219739292365	0.0	0.0	0.1395973154362416
SAMEA2466943	Kept_abundance	0.9999999999999999	1.0000000000000002	1.0000000000000002	1.0	0.9595028482651478
SAMEA2466943	Kept_mOTUs	445.0	442.0	382.0	161.0	558.0
SAMEA2466943	Raw_mOTUs	445.0	442.0	382.0	161.0	655.0
SAMEA2466943	Lost_mOTUs	0.0	0.0	0.0	0.0	97.0
SAMEA2466943	Lost_abundance	1.1102230246251565e-16	-2.220446049250313e-16	-2.220446049250313e-16	0.0	0.040497151734852244
SAMEA2466943	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.1480916030534351
SAMEA2466897	Kept_abundance	0.9999999999999999	0.9996872091839569	1.0	0.9999999999999998	0.9652477894303929
SAMEA2466897	Kept_mOTUs	561.0	520.0	459.0	182.0	597.0
SAMEA2466897	Raw_mOTUs	561.0	521.0	459.0	182.0	688.0
SAMEA2466897	Lost_mOTUs	0.0	1.0	0.0	0.0	91.0
SAMEA2466897	Lost_abundance	1.1102230246251565e-16	0.0003127908160430737	0.0	2.220446049250313e-16	0.03475221056960709
SAMEA2466897	Lost_mOTUs_frac	0.0	0.0019193857965451055	0.0	0.0	0.13226744186046513
SAMEA3136665	Kept_abundance	1.0	0.9999999999999999	1.0	1.0	0.965080346106304
SAMEA3136665	Kept_mOTUs	322.0	284.0	228.0	139.0	465.0
SAMEA3136665	Raw_mOTUs	322.0	284.0	228.0	139.0	558.0
SAMEA3136665	Lost_mOTUs	0.0	0.0	0.0	0.0	93.0
SAMEA3136665	Lost_abundance	0.0	1.1102230246251565e-16	0.0	0.0	0.034919653893696
SAMEA3136665	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.16666666666666666
SAMEA2466950	Kept_abundance	0.9999999999999999	0.9999999999999997	0.9999999999999999	1.0	0.9617486338797814
SAMEA2466950	Kept_mOTUs	371.0	361.0	318.0	132.0	484.0
SAMEA2466950	Raw_mOTUs	371.0	361.0	318.0	132.0	546.0
SAMEA2466950	Lost_mOTUs	0.0	0.0	0.0	0.0	62.0
SAMEA2466950	Lost_abundance	1.1102230246251565e-16	3.3306690738754696e-16	1.1102230246251565e-16	0.0	0.03825136612021862
SAMEA2466950	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.11355311355311355
SAMEA3136648	Kept_abundance	1.0	1.0	1.0	0.9999999999999998	0.959581303762048
SAMEA3136648	Kept_mOTUs	544.0	504.0	448.0	167.0	677.0
SAMEA3136648	Raw_mOTUs	544.0	504.0	448.0	167.0	787.0
SAMEA3136648	Lost_mOTUs	0.0	0.0	0.0	0.0	110.0
SAMEA3136648	Lost_abundance	0.0	0.0	0.0	2.220446049250313e-16	0.04041869623795202
SAMEA3136648	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.1397712833545108
SAMEA3136706	Kept_abundance	1.0	1.0	1.0	1.0	0.9669626264711955
SAMEA3136706	Kept_mOTUs	467.0	407.0	347.0	141.0	506.0
SAMEA3136706	Raw_mOTUs	467.0	407.0	347.0	141.0	580.0
SAMEA3136706	Lost_mOTUs	0.0	0.0	0.0	0.0	74.0
SAMEA3136706	Lost_abundance	0.0	0.0	0.0	0.0	0.03303737352880454
SAMEA3136706	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.12758620689655173
SAMEA3136646	Kept_abundance	0.9999999999999998	1.0	1.0	1.0	0.9349179987544115
SAMEA3136646	Kept_mOTUs	356.0	349.0	301.0	133.0	459.0
SAMEA3136646	Raw_mOTUs	356.0	349.0	301.0	133.0	535.0
SAMEA3136646	Lost_mOTUs	0.0	0.0	0.0	0.0	76.0
SAMEA3136646	Lost_abundance	2.220446049250313e-16	0.0	0.0	0.0	0.0650820012455885
SAMEA3136646	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.14205607476635515
SAMEA3136661	Kept_abundance	1.0	1.0	1.0	0.9999999999999999	0.9538524927894518
SAMEA3136661	Kept_mOTUs	288.0	272.0	209.0	102.0	545.0
SAMEA3136661	Raw_mOTUs	288.0	272.0	209.0	102.0	646.0
SAMEA3136661	Lost_mOTUs	0.0	0.0	0.0	0.0	101.0
SAMEA3136661	Lost_abundance	0.0	0.0	0.0	1.1102230246251565e-16	0.046147507210548167
SAMEA3136661	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.1563467492260062
SAMEA3136762	Kept_abundance	1.0	1.0	1.0	1.0	0.9605855855855857
SAMEA3136762	Kept_mOTUs	462.0	394.0	334.0	137.0	503.0
SAMEA3136762	Raw_mOTUs	462.0	394.0	334.0	137.0	572.0
SAMEA3136762	Lost_mOTUs	0.0	0.0	0.0	0.0	69.0
SAMEA3136762	Lost_abundance	0.0	0.0	0.0	0.0	0.03941441441441429
SAMEA3136762	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.12062937062937062
SAMEA3136660	Kept_abundance	1.0	0.9999999999999998	1.0	1.0	0.9271854575163401
SAMEA3136660	Kept_mOTUs	296.0	290.0	221.0	100.0	663.0
SAMEA3136660	Raw_mOTUs	296.0	290.0	221.0	100.0	783.0
SAMEA3136660	Lost_mOTUs	0.0	0.0	0.0	0.0	120.0
SAMEA3136660	Lost_abundance	0.0	2.220446049250313e-16	0.0	0.0	0.07281454248365993
SAMEA3136660	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.1532567049808429
SAMEA3136629	Kept_abundance	1.0	0.9998892523610518	1.0000000000000002	1.0	0.9573587249016765
SAMEA3136629	Kept_mOTUs	499.0	482.0	414.0	186.0	718.0
SAMEA3136629	Raw_mOTUs	499.0	483.0	414.0	186.0	846.0
SAMEA3136629	Lost_mOTUs	0.0	1.0	0.0	0.0	128.0
SAMEA3136629	Lost_abundance	0.0	0.0001107476389482498	-2.220446049250313e-16	0.0	0.042641275098323494
SAMEA3136629	Lost_mOTUs_frac	0.0	0.002070393374741201	0.0	0.0	0.15130023640661938
SAMEA3136687	Kept_abundance	0.9999999999999999	1.0	1.0	1.0	0.9661995053586151
SAMEA3136687	Kept_mOTUs	432.0	391.0	338.0	122.0	480.0
SAMEA3136687	Raw_mOTUs	432.0	391.0	338.0	122.0	551.0
SAMEA3136687	Lost_mOTUs	0.0	0.0	0.0	0.0	71.0
SAMEA3136687	Lost_abundance	1.1102230246251565e-16	0.0	0.0	0.0	0.033800494641384904
SAMEA3136687	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.12885662431941924
SAMEA3136735	Kept_abundance	1.0	0.9999999999999999	0.9999999999999998	0.9999999999999998	0.9697655285890581
SAMEA3136735	Kept_mOTUs	334.0	313.0	276.0	120.0	420.0
SAMEA3136735	Raw_mOTUs	334.0	313.0	276.0	120.0	472.0
SAMEA3136735	Lost_mOTUs	0.0	0.0	0.0	0.0	52.0
SAMEA3136735	Lost_abundance	0.0	1.1102230246251565e-16	2.220446049250313e-16	2.220446049250313e-16	0.030234471410941932
SAMEA3136735	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.11016949152542373
SAMEA2466937	Kept_abundance	1.0	0.9999999999999998	1.0	1.0	0.9540111363167666
SAMEA2466937	Kept_mOTUs	617.0	573.0	487.0	178.0	663.0
SAMEA2466937	Raw_mOTUs	617.0	573.0	487.0	178.0	776.0
SAMEA2466937	Lost_mOTUs	0.0	0.0	0.0	0.0	113.0
SAMEA2466937	Lost_abundance	0.0	2.220446049250313e-16	0.0	0.0	0.045988863683233405
SAMEA2466937	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.14561855670103094
SAMEA2466889	Kept_abundance	1.0	0.9998496021366932	1.0	0.9999999999999998	0.9526223233681599
SAMEA2466889	Kept_mOTUs	953.0	743.0	588.0	211.0	791.0
SAMEA2466889	Raw_mOTUs	953.0	744.0	588.0	211.0	892.0
SAMEA2466889	Lost_mOTUs	0.0	1.0	0.0	0.0	101.0
SAMEA2466889	Lost_abundance	0.0	0.00015039786330683924	0.0	2.220446049250313e-16	0.047377676631840115
