,simulation,kraken2 + bracken,metaphlan3,motus3,metaphlan4
SAMEA2466917,3.986907261410982,4.712779274739005,3.8629496603043787,3.7764586683383037,3.9781547809436795
SAMEA2466918,5.552128405005028,5.599504098840505,4.736183076136274,5.662555555343122,5.408167127413262
SAMEA2466920,4.490166089313348,5.214524725143418,4.031062915089177,4.451191265833743,4.429320638649192
SAMEA2466921,5.168376658436093,5.750795568011101,4.438291911217279,5.2843973865218254,5.061682613499673
SAMEA2466922,4.9538840109787365,5.154700193946594,3.8643725249557845,4.903116172438671,4.879958621869119
SAMEA2466923,4.223961678852251,4.964918802843915,4.341374731073777,4.273015245798438,4.153437046665032
SAMEA2466924,5.158611659322765,5.374930515337841,4.376126341939555,5.204574235211378,5.1255846585443
SAMEA2466925,6.6575336955279125,7.237912990983613,5.662617270961411,6.65335210642782,6.581892148797464
SAMEA2466926,4.691494911359703,5.151834004212959,4.415014886017697,4.641279981136977,4.590086479744635
SAMEA2466927,6.215901341669778,6.6373577287887375,5.459590776316136,6.149355957754205,6.125389830665388
SAMEA2466928,4.880169824198114,5.261451008892775,4.482814463855857,5.06641715673508,4.830949943858784
SAMEA2466930,5.542666504369932,6.570235019699228,4.877958741924399,5.359670308226983,5.430570964367373
SAMEA2466931,5.773972133702607,6.329246637646255,5.263159517202155,5.781306006787604,5.699889554790455
SAMEA2466932,6.6666496554322165,7.074729096248849,5.765547687251956,6.696443465057969,6.582816279986114
SAMEA2466933,4.682955875323994,5.699850897094635,4.411206233756947,4.786549948064537,4.629440460017078
SAMEA2466934,5.968073861967669,6.556598116575563,5.398763399960396,5.9295558556121035,5.883731853380616
SAMEA2466935,5.6258649067340185,6.214376360017321,5.425666276772123,5.641299716992837,5.547271713173207
SAMEA2466936,4.9399941202477695,5.491751855392839,4.699790273987402,5.137228380965299,4.90912039666585
SAMEA2466937,5.740127672515549,6.376248477115698,4.583269136322589,5.750831293919475,5.659261301858188
SAMEA2466938,5.771197797195087,6.396837118732213,5.108978979197651,5.7352127691987995,5.68538043123287
SAMEA2466939,5.594225296572134,6.249486402923258,4.843325062515571,5.551321080207804,5.4831662796379135
SAMEA2466940,5.850663537763658,6.586382555823652,5.53329557838682,5.778471564134959,5.745998428116943
SAMEA2466941,5.58858440432024,5.980266189049957,4.830709726575063,5.80180273138656,5.499162817838891
SAMEA2466942,6.238626294510687,6.723622089078939,4.854264963906608,6.230606901140602,6.1180512745966515
SAMEA2466943,6.2407013798231326,6.711039857421965,5.38981497028353,6.1468800183859615,6.128626892115053
SAMEA2466944,4.458087175729559,5.338666335147645,3.5151841715964833,4.53347679123321,4.407930710979829
SAMEA2466945,6.227836815858359,6.6056639270941115,5.263077120355699,6.201009041962266,6.136941916436171
SAMEA2466946,5.640256693665724,6.1151883474644615,5.134753333845331,5.664569666514769,5.582891598529992
SAMEA2466947,6.260318442390672,6.720338691864854,5.528776194693865,6.186210979501796,6.175128767761956
SAMEA2466948,5.8447849970006525,6.324413413876038,5.308008945690441,5.8828041338573005,5.7668694808711445
SAMEA2466949,6.134412626158459,6.407833162154307,5.559454288983407,6.020935779741862,6.031398024067632
SAMEA2466950,4.683847100722981,5.30662812478375,3.700715169415503,4.599243634238129,4.571842673251952
SAMEA2466951,6.5506279322074565,6.997440711719828,5.520392988910208,6.652409569875694,6.4611899922410965
SAMEA2466952,5.571139961724646,6.11131641660616,4.710679171925793,5.604524667832699,5.496763880373124
SAMEA2466953,6.060970810103332,6.522316523190054,5.215927105273952,6.050846693128987,5.93438464460975
SAMEA2466954,5.248724621618005,5.535219255070575,4.498043000709774,4.920029484169167,5.185895576037527
SAMEA2466955,6.093021508108145,6.518518918021445,5.641036255567384,6.073499028133686,6.001732238819451
SAMEA2466956,5.308046073577582,5.554049201042759,4.65012732002239,5.223735095700697,5.225806206244152
SAMEA2466957,5.940686566151129,6.312496575047652,5.209437142291609,5.864609391713872,5.842036121406403
SAMEA2466958,4.9511356989168664,5.283607339654278,4.594811297686157,4.9116404740092845,4.861258743251217
SAMEA2466959,5.229882404738632,5.7891266186870105,4.780794761117902,5.181612568916213,5.086972726238656
SAMEA2466960,5.1410009006756585,5.834999169810086,4.847210855510099,5.347453280883259,5.077495879771293
SAMEA2466961,5.380581936160605,6.086695407193162,5.344737703056125,5.34280094049685,5.286660929931168
SAMEA2466962,5.356639994814641,6.181224871062021,4.165609922269416,5.246992693971709,5.263031210969273
SAMEA2466963,6.3505614587120665,6.893002903023124,5.5059400451625375,6.296035603687748,6.242385552977877
SAMEA2466964,6.379559850720108,7.03879995823389,5.608950968932299,6.322904732521535,6.296527859888836
SAMEA2466965,6.084591011237867,6.78795210553995,5.516029783927565,6.022769549252268,6.005874399309117
SAMEA2466966,5.359335009166148,6.244899236787467,4.509050595396925,5.363708329072543,5.278255901520893
SAMEA2466967,6.416818187625587,6.93234038794421,5.637254479873613,6.465251944306587,6.330217707858281
SAMEA2466968,5.39848155115486,6.0113548487069695,5.0907130728686525,5.320580512039105,5.30424024706973
SAMEA2466969,4.611974905540102,5.227476768932893,3.8649990565254595,4.514864322596344,4.4951969976914254
SAMEA2466970,5.4298073685083414,5.954274063294695,5.046559582852846,5.5174128211648465,5.346452126956679
SAMEA2466971,5.998557137073704,6.386232982190773,4.8746381875295475,6.02029298601637,5.837157575438757
SAMEA2466972,6.034407160021986,6.518584275351291,5.384203604054247,5.936354949779906,5.9171779515649785
SAMEA2466973,5.898246068536451,6.479778511598226,5.130259406303967,5.788572863012202,5.8063777850992935
SAMEA2466974,5.268790978987216,6.080432289068465,4.122211780864004,5.424399151076034,5.145879170513196
SAMEA2466975,5.517697658897893,6.0033504329156475,5.329508334176174,5.551816853868867,5.41948125649045
SAMEA2466976,6.323971345359042,6.909136590773443,5.78611816544903,6.322383243643098,6.238257650401567
SAMEA2466977,5.572280752587354,6.455450132551228,4.845783358998168,5.462236540427133,5.458357561295331
SAMEA2466979,5.866990446429743,6.325666720580433,5.117146514252397,5.894959478333949,5.760256771753738
SAMEA2466980,5.098424185027516,5.920391136717014,4.742214013794931,5.084254398618065,5.027679012882201
SAMEA2466981,4.791768420526476,5.6352889988491475,4.8298689508086925,4.875295927255075,4.705996235529685
SAMEA2466983,5.206269506683873,5.738332730477274,4.519512352726363,5.135436007820521,5.087430878795221
SAMEA2466984,6.019418922766745,6.884025730713927,5.528914426441098,6.023172364347913,5.876039516360229
SAMEA2466986,6.244775099772352,7.202507816743841,5.682545518808991,6.158527267697317,6.145281340314205
SAMEA2466987,4.780768660860837,5.3602310773370565,4.3787804382297235,4.89015804204772,4.761242572644202
SAMEA2466988,6.338092109164285,6.954429983186426,5.401123562347306,6.101942661561933,6.254577313239055
SAMEA2466989,5.28238474864315,6.020529958656845,4.41307824409881,5.208420687566016,5.227095399886745
SAMEA2466991,6.309905616517079,6.738733514426841,5.516211971806151,6.21778174615783,6.230404042402388
SAMEA2466992,5.974282722061824,6.476954843225203,5.326736559659636,5.848471030581665,5.908455121303899
SAMEA2466993,6.1764428549028665,6.615426991212474,5.464223301708414,6.136484782396446,6.085833065380485
SAMEA2466995,6.052212099841546,6.562780038674043,5.447252753491189,6.096099516130805,5.962725517468521
SAMEA2466996,6.438620159089826,6.921090861455625,5.7205701868197,6.4356863972946705,6.326365230551955
SAMEA2466997,5.385953565983268,6.198770281935009,4.5522781622117146,5.4848633824300075,5.306197944553539
SAMEA2466998,5.377370794264621,5.889438825116831,4.870658629685523,5.376139727585757,5.3526075463947524
SAMEA2466999,5.219302078317656,5.786371757728982,4.614458952382638,5.195393980114151,5.1182482310982635
SAMEA2467001,4.453025999004359,5.148845517864025,4.308897897831568,4.608870649115297,4.402371581736222
SAMEA2467002,5.0294618697558455,5.687427437978312,4.528238159594917,5.028049916341305,4.989849711977742
SAMEA2467003,5.755318466492051,6.388213918469004,5.532384966260359,5.697733334204013,5.688666170381567
SAMEA2467004,5.408600272779248,5.924887452730799,4.95060025226226,5.518801995368102,5.3257801817353965
SAMEA2467006,6.130617041418086,6.449082688105922,5.007148208133617,6.101416326367737,6.022775905683998
SAMEA2467008,5.380661621647906,6.206244990843148,5.127763601928721,5.3827565927394705,5.3714493303579305
SAMEA2467009,3.8907732932217667,4.0323746712100315,3.690625327001328,3.7610487141674493,3.8551327534110356
SAMEA2467010,4.77548627497334,4.709926569083951,4.49366044958886,4.610574159680569,4.687394739336141
SAMEA2467011,4.613427572666039,5.411864297003455,4.7152884625780915,4.729456190191583,4.533068907064714
SAMEA2467012,5.930723814532003,6.582627584662059,5.407110035544503,6.032493909520018,5.805261957841493
SAMEA2467013,5.8383821775951095,6.293196461613301,5.1953549840256175,5.597846996850199,5.7171472794950144
SAMEA2467014,5.707515172259919,6.205740805013676,5.104465487841582,5.683828105419272,5.624824966095419
SAMEA2467015,5.631567893633025,6.624764316897641,4.897414488675413,5.602395112256235,5.534084070990679
SAMEA2467016,5.733703353162133,6.194099966111654,4.968594294636663,5.775801707136757,5.620134173132408
SAMEA2467017,5.791795946185749,6.415526872501712,4.925006621441782,5.698417921576633,5.702292797744979
SAMEA2467018,5.047034207919844,5.957043771048227,4.736842320435946,4.9901077610151825,4.97975323476228
SAMEA2467019,5.808297858356058,6.615224703127525,5.310505524648991,5.772668449231949,5.684019970033694
SAMEA2467020,6.717073576171084,7.014795859753189,5.543636994960789,6.68948585590605,6.63011536534974
SAMEA2467021,6.292548658771911,6.814191204663095,5.78675310920415,6.290467676562973,6.1793962061231404
SAMEA2467022,5.526575836121123,6.2076851911876645,5.096802862744525,5.316359739315028,5.4037574869386225
SAMEA2467023,5.306422415617745,6.2074486374235125,4.999681701993542,5.279272411342561,5.256298025540422
SAMEA2467024,5.485598479207595,6.141505931648431,4.351177296199777,5.377440447449116,5.394430131109175
SAMEA2467025,5.844791888325867,6.466850286480294,5.42263602273903,5.771052323313149,5.7518211103168095
SAMEA2467026,6.121111065190254,6.675490863791927,5.730177127660313,6.117158495233348,6.0515962667503365
SAMEA2467027,6.072430865386038,6.549293880255832,5.1450191872419,6.1803980316472265,6.021770919841156
SAMEA2467028,5.789164918301815,6.220099994802151,5.432004301232592,5.899995563431221,5.680192855183276
SAMEA2467029,6.294646589318676,6.942267086105956,5.506828676913286,6.299127989729085,6.254554419035994
SAMEA2467030,5.401839932655022,6.186890281186945,4.581405292628136,5.392244085869122,5.287920368073498
SAMEA2467031,6.475544849560981,6.851862653680231,5.4189060503562825,6.479773003807201,6.363651043144916
SAMEA2467032,3.6493434415605552,4.4819535589879935,2.8545365227014696,3.8437605768102547,3.5835635925980593
SAMEA2467033,5.6576135154162515,6.278955239667616,5.4355259560399976,5.667744797763137,5.625136270067146
SAMEA2467034,6.147422238626132,6.273022063322085,4.984058803461809,6.140362340668088,6.061434184835892
SAMEA2467035,6.668279339403964,7.10015383760446,5.766808758655439,6.58362788387375,6.568268194342849
SAMEA2467036,6.663712548513963,7.179149622784663,5.989813965126922,6.616105606559898,6.588955864185456
SAMEA2467037,5.675763122525231,6.338788478178584,5.331873931233843,5.7506632619139975,5.602929945059163
SAMEA2467038,4.528807887604918,5.036906985052665,3.77746589560925,4.7206506953619485,4.506387933906879
SAMEA2467039,6.52089717622727,6.813157297603603,5.696675363283211,6.528562745354426,6.45478474308688
SAMEA2467040,5.288450510357965,5.984894112741449,4.509248594950174,5.302890913247982,5.203646352933541
SAMEA2467041,5.668491471550332,6.484345695257186,5.15284474487414,5.603285393790481,5.562875096491241
SAMEA2467042,5.809496787311183,6.787313378671321,5.362574296508038,5.759781184333074,5.725785883830323
SAMEA2467043,5.244344766129882,5.856371141504172,4.530544014959335,5.113522163727877,5.18568880514804
SAMEA2467044,5.408862132373344,6.046565889973426,4.1697871335056185,5.414861936214339,5.252616562091957
SAMEA2467045,5.586978932672548,6.099115347081133,4.751188013850188,5.542069919093067,5.48960896440852
SAMEA2467046,6.140070423662446,6.735201164072396,5.231812075556505,6.131430876291246,6.0301272016307035
SAMEA2467047,4.296483847847391,5.126502315151949,4.213162807356818,4.373394738783732,4.265354664495851
SAMEA2467048,5.250709170934807,5.763492145785645,4.698160794819427,5.178310533542824,5.174200559906949
SAMEA2467049,5.93092166656788,6.37438947906461,5.141630090675579,5.940930897102108,5.858043790044623
SAMEA2467050,6.048846915666927,6.609861888540937,5.3589811862627545,6.049381907425438,5.964274097193204
SAMEA2467051,5.598694128179632,6.053635197740153,5.133670506117616,5.597578820334426,5.567972792892489
SAMEA2467052,5.73023220555653,6.237077517764448,4.762270805633151,5.569530007100262,5.633413802292741
SAMEA2467053,4.49061490528555,5.105675210251909,3.999086719407559,4.434673789310122,4.3831642695453175
SAMEA2467054,6.2201592861826045,6.772102217509582,5.609031945712039,6.162890021230245,6.107114664694617
SAMEA2467055,6.570329867032677,7.100451781403012,5.8433979819449275,6.464773474419506,6.453748861035947
SAMEA2467056,5.79551199028795,6.535276979949064,5.31664977158683,5.821435227216872,5.735898404275325
SAMEA2467057,5.247083123272862,5.934880900581693,5.005984509902946,5.232081061481014,5.167033014056098
SAMEA2467058,5.5120241381701796,6.093009186342778,4.7097800314167815,5.497615675834739,5.424429938370013
SAMEA2467059,4.26249246680415,4.929006363347769,4.130830708781101,4.461433536518307,4.188839412575735
SAMEA2467060,5.475089344589332,5.834720361593307,4.616784380266239,5.48991854420764,5.415329482333408
SAMEA2467061,5.770406702246535,6.15092578073813,4.465184913842437,5.865446032907772,5.608883372867227
SAMEA2467062,5.077202745318277,5.7475235236885585,3.7278501331337455,5.016939934032554,4.926932267122447
SAMEA2467063,5.601915910164295,6.417802865682145,5.095569814944144,5.545299593408478,5.514189602635345
SAMEA2467064,5.248316010292561,5.944846763193693,5.082820486116795,5.187554112293641,5.174248892307254
SAMEA2467065,5.787802475523752,6.168030781250903,5.090963107253876,5.951744921759092,5.685443846282263
SAMEA2467066,5.85339543899216,6.299197124070048,5.157266915308802,5.848558111220731,5.815263495279673
SAMEA2467067,6.156265331572028,6.298018598703358,5.271189661943167,5.87593718060851,6.059944082130826
SAMEA2467068,4.66079185939646,5.39633863248055,4.463013257867989,4.707939176171818,4.65574253261908
SAMEA2467069,5.201801349338466,5.492055290268361,4.141137885434247,5.246096807768184,5.105545924753897
SAMEA2467070,5.144917854004502,5.687766037631693,4.588186141532555,5.172405247592399,5.039371289321469
SAMEA2467071,5.370837716570818,5.786780199669965,5.132169374803384,5.313698820530836,5.310056990192174
SAMEA2467072,5.592415883258166,6.172516682010322,5.066041286924434,5.492688639534816,5.484051699332422
SAMEA2467073,6.085167806650641,6.523588380094569,5.176005549342216,6.019875848785168,5.957593712053166
SAMEA2467074,5.479652597982599,6.229716536241103,4.057486616097126,5.424585561740386,5.328370230338944
SAMEA2467075,5.98502713798016,6.398328072332802,5.035854228404761,5.983590517277157,5.8921567609944985
SAMEA2467076,6.345352221559839,6.6515139058792645,5.587383808642984,6.240964920918346,6.266978427183179
SAMEA2467077,6.002865220687283,6.645124911121149,5.133375015000166,6.083391270616721,5.928720758297421
SAMEA2467078,6.045180382852793,6.437438614159034,5.269487215331953,6.106020551146666,5.931761337306371
SAMEA2467079,3.923995021913737,4.367783757917666,2.899720480779378,3.9160765438048943,3.8286381631538022
SAMEA2467080,5.740989709938772,6.3863463025417975,5.441095751121243,5.644607274984784,5.6486994278892135
SAMEA2467081,5.997875337392362,6.512221999966749,5.234884052693408,6.013196702869382,5.9603879471648495
SAMEA2467082,3.5370796134108184,5.19362580003094,4.266585046648175,3.530475463911513,4.573591409558457
SAMEA2467083,5.740271561008808,6.362988860096215,5.051239046739154,5.613872580426448,5.677600148044385
SAMEA2467084,5.603714827671737,5.982418716035785,4.993084177382808,5.704699076869047,5.553389101858242
SAMEA2467085,5.142000587529789,5.66350030093413,4.5807496887246035,5.241045221005008,5.075634535834637
SAMEA3136623,4.4814642455167455,5.464073908291395,4.264195546871097,4.513503144589722,4.410398470700573
SAMEA3136624,5.075794705259527,5.846501732496643,4.889521630024248,5.049806460785094,4.981824437194854
SAMEA3136625,5.565016391185088,6.175973295328771,5.146021829724981,5.543832613480217,5.464064950463522
SAMEA3136626,3.9824629101744433,5.03122501215321,3.8278336077182837,3.952286665205351,3.9188857561325707
SAMEA3136627,6.08156710850808,6.673523218778658,5.670954102334923,5.966891334290152,5.962989216981417
SAMEA3136628,5.361722449498848,6.028825781847514,5.057350583458735,5.427699256089953,5.296098276614661
SAMEA3136629,6.305089961787263,6.864206847343463,5.7105693454336635,6.298938416756476,6.221157382610694
SAMEA3136630,6.268545267546038,6.698722466042787,4.954976911682213,6.235453351011047,6.146104835204927
SAMEA3136631,5.127020439353829,5.876725093044662,4.661243656778283,5.131811793551973,5.037569935205675
SAMEA3136632,5.850121531640324,6.484943001106131,5.627543052139117,5.763628655675262,5.739725916181154
SAMEA3136633,3.8282782204086225,4.9803118209217745,3.9301519265458498,4.202177311051804,3.7721923232314993
SAMEA3136634,5.776265638437297,6.215408830088799,5.186647770569202,5.739324016254059,5.652679831700933
SAMEA3136635,3.9394033896361678,4.980269711452928,4.058345706461678,4.435092686386201,3.926106903343512
SAMEA3136636,3.8544237966370276,4.768171930330855,3.7407727734961407,4.034504038398666,3.7899917443207047
SAMEA3136637,5.7269304118062045,6.284126206194128,5.16403642875034,5.783910560768542,5.673928002994709
SAMEA3136638,5.782115602406413,6.335729949763724,5.585685936347372,5.74459839777975,5.7195394532965995
SAMEA3136639,3.4631280833213762,4.200226709693528,2.9869793600188204,3.8771335281167283,3.4512637080684567
SAMEA3136640,3.6627374952126184,4.6780387480480075,2.9984430948159084,3.939651724130238,3.548816358994049
SAMEA3136641,5.971943612935052,6.315551388043758,5.359460613676787,5.9810511115434375,5.887783143382757
SAMEA3136642,6.356841509660959,6.9856957786130325,5.084494765519378,6.392093402854279,6.261047732010597
SAMEA3136643,4.834515842945753,5.482534462516209,4.712290012325433,4.9102626121587045,4.8034618664889885
SAMEA3136644,6.507818690832763,6.739673304787339,5.425699481123522,6.489398221343966,6.382669447916343
SAMEA3136645,5.202516175902879,6.05927564773523,4.2451710952825525,5.0472570871569244,5.09413073147351
SAMEA3136646,3.533421194151642,4.3202830754932915,2.725257388193924,3.7289748585438396,3.410229975158188
SAMEA3136648,5.928578588020903,6.578061876509625,5.300618700187104,5.845049906454362,5.8370269123112655
SAMEA3136649,3.638821180193454,4.501857955114789,3.4915849129232286,3.674798690307451,3.605072692224573
SAMEA3136650,3.1355736559553575,4.282887070891902,3.8955579998918934,3.6159576574166903,3.073333454518564
SAMEA3136651,5.276126675799536,6.0149978073344545,4.919583552664134,5.793969014570951,5.163896683947947
SAMEA3136652,5.767762618018083,6.388328395505568,5.327986039230793,5.784186769176334,5.683802981505542
SAMEA3136653,5.045388828628686,5.709779333462232,5.366532918378076,5.163668838763889,4.966992876340771
SAMEA3136654,6.318300426541379,6.84860770723229,5.507361615144698,6.256558581364063,6.2320626611805885
SAMEA3136655,4.665871350282377,5.405313201469592,4.734192090334,4.774958833994537,4.582941919122412
SAMEA3136656,5.098840936835506,5.493043741264001,5.006871315974419,5.008159294244641,4.986511775962279
SAMEA3136657,4.294678008262587,5.17349727983725,4.153646878689806,4.503469040041177,4.212292247518945
SAMEA3136658,6.780358067233486,7.229104585185139,5.839726343456476,6.764022991092132,6.7021106875614835
SAMEA3136659,5.756898877949133,6.522394333659231,4.39342574879925,5.764896786852398,5.645786427798461
SAMEA3136660,4.566508395373406,5.3282092061081,4.181122419664103,4.876113585452017,4.476874504249519
SAMEA3136661,4.329136638391232,5.246347935298514,4.598296463113462,4.5171956375170055,4.294049195995708
SAMEA3136662,4.853737688413647,5.647653181949097,4.62600684691925,4.9030017926257505,4.77485266833095
SAMEA3136663,4.911930468094679,5.895886325551935,4.36310516832915,4.805977614608908,4.808947064722189
SAMEA3136664,5.593669857818812,6.385921945161297,5.51314258301839,5.550415574332848,5.538970311854656
SAMEA3136665,3.808934375030138,4.283873236439613,3.8745656501661427,4.077376198818917,3.8609117814661165
SAMEA3136666,5.273602470811209,6.085503423710808,4.978042761024248,5.625748021912118,5.17910395942891
SAMEA3136667,5.716487663362407,6.232092533946385,5.353491789048634,5.576219367530036,5.619344804553187
SAMEA3136668,4.77792210826892,5.216409559893593,4.009510900201423,4.717303765512236,4.712797079747816
SAMEA3136669,5.402800651363337,5.820609742995945,4.3970797727828685,5.370190713192728,5.354878295954687
SAMEA3136670,5.832476765641134,6.355042888155057,5.233493473924786,5.779822862917387,5.757665786488316
SAMEA3136671,5.715071398419402,6.177617008853138,5.072102504233839,5.671207074862961,5.60792538271975
SAMEA3136672,5.851910458427185,6.475194927701467,5.221754757652876,5.810017644442946,5.778121167999386
SAMEA3136673,5.312925338615504,5.907727364984319,4.6851959821577065,5.312228011720621,5.233295882355061
SAMEA3136674,4.887547906230962,5.4186491899524105,4.62475123034606,4.946065707897687,4.8315041357447335
SAMEA3136675,6.243714601087766,6.554017995175845,5.478794165391081,6.195687190326854,6.118466403943633
SAMEA3136676,5.838322148990147,6.489709685395885,4.750068668216861,5.841142587765903,5.726533710230087
SAMEA3136677,1.897547924822497,3.399173572565154,2.4207601443721485,2.4408128031896354,1.8486899352304098
SAMEA3136678,5.1178262304295545,5.798677402321335,3.9652738248154153,5.575029138070115,5.104145291789672
SAMEA3136679,4.215152280856574,5.056119027114266,4.300720277527674,4.225378848498629,4.172423523572518
SAMEA3136680,5.487523508901735,6.046021045825697,4.96393199975444,5.683439701292316,5.331016079062196
SAMEA3136681,3.7602153411826023,4.200226837352104,3.720349786057439,3.701708421979011,3.7307826539167244
SAMEA3136682,5.13215285303215,5.908506015322099,4.774914626766844,5.1682633546303425,5.031086118537981
SAMEA3136683,6.010359536907715,6.482678987689621,5.197571691477693,5.8973953630796,5.908965284340077
SAMEA3136684,6.3661283649468645,6.9158472748473905,5.707742244366898,6.3037797071720085,6.2518744410653255
SAMEA3136685,5.411113374807575,6.3396978588812205,4.763585942037369,5.361201915761979,5.2936136278957715
SAMEA3136686,4.729678667162116,5.508051177242795,4.587593773428375,4.859109237053858,4.65221949947737
SAMEA3136687,4.818673288264959,5.657243193898747,4.894596271200771,4.94431963929051,4.74364256736245
SAMEA3136688,5.481994129693073,6.19761830684347,5.093970871543003,5.675944556557587,5.386790369292601
SAMEA3136689,6.226058196270302,7.031515985273202,5.389680899188606,6.156583909180012,6.134031967436756
SAMEA3136690,3.2693208472988684,4.060944370998395,2.7485206949840935,3.204866127583828,3.2364931855138264
SAMEA3136691,5.21004357110661,5.730544475506336,4.828685201084607,5.2636001912487975,5.108326650951906
SAMEA3136692,3.4271378054577295,4.680372290676205,4.199167781472106,3.850340531230675,3.3594177381215737
SAMEA3136693,4.988885375393259,5.608678488381277,4.644201212166355,5.096033509537972,4.955433823864905
SAMEA3136694,6.06298632535928,6.662013363732739,5.68717543715757,6.050789880138595,5.974765800762227
SAMEA3136695,5.914014623249655,6.324809871635935,4.922370239966075,5.909433612610838,5.802109936744301
SAMEA3136696,5.533466472201004,6.304642140562955,4.5276750009936855,6.229017401107659,5.379985807904684
SAMEA3136697,5.450988873313719,6.242005145332978,5.071913438861836,5.327133030956486,5.3633399941928355
SAMEA3136698,5.780133630090567,6.096152974197023,5.239477707600756,5.930747342848868,5.74489024093644
SAMEA3136699,6.511281474583995,7.269722217739588,5.380877664944873,6.435892407304182,6.440474486980466
SAMEA3136700,6.420374775532883,6.7536249325924675,5.5505919256296865,6.377980139307153,6.303643059354144
SAMEA3136701,5.660402376528903,6.275633422446031,5.0652757897614356,5.7825515536520555,5.575405559696881
SAMEA3136702,2.6446005275638376,4.128641670708031,3.6523781575867753,3.1116866244257495,2.6125061550373663
SAMEA3136703,4.763656746541449,5.538878066567907,4.991568341548808,4.668886842247663,4.65925849809975
SAMEA3136704,5.736095451485794,6.298060565761029,5.3443680149854735,5.673874144166808,5.656757845742116
SAMEA3136705,6.283042666899162,6.922640019344728,5.521776824834055,6.277839049644203,6.198504712103752
SAMEA3136706,4.828726873986624,5.415020724214103,4.838933951771288,4.938724552208221,4.734419620801688
SAMEA3136707,6.043962884862835,6.550625527872822,5.37491233172602,5.9798814455523965,5.941071249827186
SAMEA3136708,4.803357514114078,5.459649494285087,4.70923508669973,4.996004793555276,4.769178199785508
SAMEA3136709,6.090234225177536,6.761620941393681,5.456975477505055,6.147021170406512,5.9840553895312025
SAMEA3136710,3.4299713334554474,4.786264670189364,3.507089004325429,3.662938313915098,3.398463695393042
SAMEA3136711,4.288136967132648,5.03681745493566,4.672276280397783,4.426268311789293,4.197844987168402
SAMEA3136712,4.217323910125389,5.046330768648965,3.8266370684306534,4.612065197371694,4.1661225741455015
SAMEA3136713,6.188030764035421,6.803578856416371,5.402313101443179,6.264629742873225,6.0928307159936415
SAMEA3136714,5.078992318390475,5.627051736335949,4.6572125475993,5.101566009085886,5.011971533793303
SAMEA3136715,4.499094533682123,5.236353718784434,4.053997205957331,4.551051251766225,4.398843083564254
