		reference	motus3	metaphlan4	metaphlan3	kraken2
SAMEA3136683	Kept_abundance	0.9999999999999999	1.0	1.0	1.0	1.0
SAMEA3136683	Kept_mOTUs	563.0	524.0	461.0	163.0	717.0
SAMEA3136683	Raw_mOTUs	563.0	524.0	461.0	163.0	717.0
SAMEA3136683	Lost_mOTUs	0.0	0.0	0.0	0.0	0.0
SAMEA3136683	Lost_abundance	1.1102230246251565e-16	0.0	0.0	0.0	0.0
SAMEA3136683	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.0
SAMEA3136734	Kept_abundance	0.9999999999999998	0.9996769331444857	1.0	0.9999999999999998	1.0
SAMEA3136734	Kept_mOTUs	524.0	511.0	453.0	218.0	690.0
SAMEA3136734	Raw_mOTUs	524.0	512.0	453.0	218.0	690.0
SAMEA3136734	Lost_mOTUs	0.0	1.0	0.0	0.0	0.0
SAMEA3136734	Lost_abundance	2.220446049250313e-16	0.000323066855514309	0.0	2.220446049250313e-16	0.0
SAMEA3136734	Lost_mOTUs_frac	0.0	0.001953125	0.0	0.0	0.0
SAMEA2467059	Kept_abundance	1.0000000000000002	1.0	0.9999999999999998	1.0	1.0000000000000002
SAMEA2467059	Kept_mOTUs	439.0	350.0	298.0	128.0	548.0
SAMEA2467059	Raw_mOTUs	439.0	350.0	298.0	128.0	548.0
SAMEA2467059	Lost_mOTUs	0.0	0.0	0.0	0.0	0.0
SAMEA2467059	Lost_abundance	-2.220446049250313e-16	0.0	2.220446049250313e-16	0.0	-2.220446049250313e-16
SAMEA2467059	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.0
SAMEA3136760	Kept_abundance	0.9999999999999999	0.9999999999999999	1.0	1.0	1.0000000000000002
SAMEA3136760	Kept_mOTUs	621.0	568.0	501.0	180.0	989.0
SAMEA3136760	Raw_mOTUs	621.0	568.0	501.0	180.0	989.0
SAMEA3136760	Lost_mOTUs	0.0	0.0	0.0	0.0	0.0
SAMEA3136760	Lost_abundance	1.1102230246251565e-16	1.1102230246251565e-16	0.0	0.0	-2.220446049250313e-16
SAMEA3136760	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.0
SAMEA2467010	Kept_abundance	1.0000000000000002	0.9995989655598744	1.0	0.9999999999999999	1.0
SAMEA2467010	Kept_mOTUs	346.0	345.0	296.0	133.0	459.0
SAMEA2467010	Raw_mOTUs	346.0	346.0	296.0	133.0	459.0
SAMEA2467010	Lost_mOTUs	0.0	1.0	0.0	0.0	0.0
SAMEA2467010	Lost_abundance	-2.220446049250313e-16	0.00040103444012562495	0.0	1.1102230246251565e-16	0.0
SAMEA2467010	Lost_mOTUs_frac	0.0	0.002890173410404624	0.0	0.0	0.0
SAMEA2467072	Kept_abundance	1.0	0.996808574111472	0.9999999999999998	1.0	1.0
SAMEA2467072	Kept_mOTUs	709.0	636.0	556.0	184.0	793.0
SAMEA2467072	Raw_mOTUs	709.0	639.0	556.0	184.0	793.0
SAMEA2467072	Lost_mOTUs	0.0	3.0	0.0	0.0	0.0
SAMEA2467072	Lost_abundance	0.0	0.0031914258885280544	2.220446049250313e-16	0.0	0.0
SAMEA2467072	Lost_mOTUs_frac	0.0	0.004694835680751174	0.0	0.0	0.0
SAMEA3136727	Kept_abundance	1.0	1.0000000000000002	1.0	1.0	0.9999999999999998
