		reference	motus3	metaphlan4	metaphlan3	kraken2
SAMEA2466944	Raw_mOTUs	176.0	170.0	142.0	88.0	502.0
SAMEA2466944	Lost_mOTUs	0.0	0.0	0.0	0.0	0.0
SAMEA2466944	Lost_abundance	-2.220446049250313e-16	0.0	0.0	0.0	-2.220446049250313e-16
SAMEA2466944	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.0
SAMEA2466945	Kept_abundance	1.0	1.0000000000000002	1.0	1.0	1.0000000000000002
SAMEA2466945	Kept_mOTUs	265.0	254.0	228.0	119.0	596.0
SAMEA2466945	Raw_mOTUs	265.0	254.0	228.0	119.0	596.0
SAMEA2466945	Lost_mOTUs	0.0	0.0	0.0	0.0	0.0
SAMEA2466945	Lost_abundance	0.0	-2.220446049250313e-16	0.0	0.0	-2.220446049250313e-16
SAMEA2466945	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.0
SAMEA2466946	Kept_abundance	1.0	0.9986610964351232	1.0	1.0	1.0
SAMEA2466946	Kept_mOTUs	166.0	170.0	148.0	75.0	495.0
SAMEA2466946	Raw_mOTUs	166.0	171.0	148.0	75.0	495.0
SAMEA2466946	Lost_mOTUs	0.0	1.0	0.0	0.0	0.0
SAMEA2466946	Lost_abundance	0.0	0.0013389035648767589	0.0	0.0	0.0
SAMEA2466946	Lost_mOTUs_frac	0.0	0.005847953216374269	0.0	0.0	0.0
SAMEA2466947	Kept_abundance	1.0	1.0	1.0	1.0	0.9999999999999999
SAMEA2466947	Kept_mOTUs	232.0	234.0	202.0	109.0	544.0
SAMEA2466947	Raw_mOTUs	232.0	234.0	202.0	109.0	544.0
SAMEA2466947	Lost_mOTUs	0.0	0.0	0.0	0.0	0.0
SAMEA2466947	Lost_abundance	0.0	0.0	0.0	0.0	1.1102230246251565e-16
SAMEA2466947	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.0
SAMEA2466948	Kept_abundance	1.0	1.0	1.0	1.0	0.9999999999999999
SAMEA2466948	Kept_mOTUs	190.0	181.0	150.0	85.0	526.0
SAMEA2466948	Raw_mOTUs	190.0	181.0	150.0	85.0	526.0
SAMEA2466948	Lost_mOTUs	0.0	0.0	0.0	0.0	0.0
SAMEA2466948	Lost_abundance	0.0	0.0	0.0	0.0	1.1102230246251565e-16
SAMEA2466948	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.0
SAMEA2466949	Kept_abundance	0.9999999999999998	1.0	1.0	1.0	1.0000000000000002
SAMEA2466949	Kept_mOTUs	254.0	241.0	223.0	105.0	531.0
SAMEA2466949	Raw_mOTUs	254.0	241.0	223.0	105.0	531.0
SAMEA2466949	Lost_mOTUs	0.0	0.0	0.0	0.0	0.0
SAMEA2466949	Lost_abundance	2.220446049250313e-16	0.0	0.0	0.0	-2.220446049250313e-16
SAMEA2466949	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.0
SAMEA2466950	Kept_abundance	1.0000000000000002	0.9991098103963663	1.0	1.0	1.0
SAMEA2466950	Kept_mOTUs	232.0	231.0	208.0	98.0	489.0
SAMEA2466950	Raw_mOTUs	232.0	232.0	208.0	98.0	489.0
SAMEA2466950	Lost_mOTUs	0.0	1.0	0.0	0.0	0.0
SAMEA2466950	Lost_abundance	-2.220446049250313e-16	0.0008901896036337398	0.0	0.0	0.0
SAMEA2466950	Lost_mOTUs_frac	0.0	0.004310344827586207	0.0	0.0	0.0
SAMEA2466951	Kept_abundance	0.9999999999999999	0.9988662681413886	1.0	1.0	1.0
SAMEA2466951	Kept_mOTUs	321.0	321.0	290.0	148.0	632.0
SAMEA2466951	Raw_mOTUs	321.0	324.0	290.0	148.0	632.0
SAMEA2466951	Lost_mOTUs	0.0	3.0	0.0	0.0	0.0
SAMEA2466951	Lost_abundance	1.1102230246251565e-16	0.0011337318586114309	0.0	0.0	0.0
SAMEA2466951	Lost_mOTUs_frac	0.0	0.009259259259259259	0.0	0.0	0.0
SAMEA2466952	Kept_abundance	1.0	0.9997253645320066	1.0	1.0	1.0
SAMEA2466952	Kept_mOTUs	184.0	188.0	155.0	83.0	482.0
SAMEA2466952	Raw_mOTUs	184.0	189.0	155.0	83.0	482.0
SAMEA2466952	Lost_mOTUs	0.0	1.0	0.0	0.0	0.0
SAMEA2466952	Lost_abundance	0.0	0.00027463546799344485	0.0	0.0	0.0
SAMEA2466952	Lost_mOTUs_frac	0.0	0.005291005291005291	0.0	0.0	0.0
SAMEA2466953	Kept_abundance	1.0	0.9999999999999999	1.0	1.0	0.9999999999999999
SAMEA2466953	Kept_mOTUs	279.0	282.0	246.0	120.0	523.0
SAMEA2466953	Raw_mOTUs	279.0	282.0	246.0	120.0	523.0
SAMEA2466953	Lost_mOTUs	0.0	0.0	0.0	0.0	0.0
SAMEA2466953	Lost_abundance	0.0	1.1102230246251565e-16	0.0	0.0	1.1102230246251565e-16
SAMEA2466953	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.0
SAMEA2466954	Kept_abundance	1.0	1.0	1.0	0.9999999999999999	0.9999999999999999
SAMEA2466954	Kept_mOTUs	141.0	134.0	120.0	68.0	413.0
SAMEA2466954	Raw_mOTUs	141.0	134.0	120.0	68.0	413.0
SAMEA2466954	Lost_mOTUs	0.0	0.0	0.0	0.0	0.0
SAMEA2466954	Lost_abundance	0.0	0.0	0.0	1.1102230246251565e-16	1.1102230246251565e-16
SAMEA2466954	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.0
SAMEA2466955	Kept_abundance	1.0000000000000002	0.9994420249727036	1.0	1.0	1.0
SAMEA2466955	Kept_mOTUs	284.0	272.0	236.0	121.0	595.0
SAMEA2466955	Raw_mOTUs	284.0	273.0	236.0	121.0	595.0
SAMEA2466955	Lost_mOTUs	0.0	1.0	0.0	0.0	0.0
SAMEA2466955	Lost_abundance	-2.220446049250313e-16	0.0005579750272963757	0.0	0.0	0.0
SAMEA2466955	Lost_mOTUs_frac	0.0	0.003663003663003663	0.0	0.0	0.0
SAMEA2466956	Kept_abundance	1.0	1.0	0.9999999999999999	1.0	1.0
SAMEA2466956	Kept_mOTUs	155.0	140.0	130.0	72.0	432.0
SAMEA2466956	Raw_mOTUs	155.0	140.0	130.0	72.0	432.0
SAMEA2466956	Lost_mOTUs	0.0	0.0	0.0	0.0	0.0
SAMEA2466956	Lost_abundance	0.0	0.0	1.1102230246251565e-16	0.0	0.0
SAMEA2466956	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.0
SAMEA2466957	Kept_abundance	1.0	0.9995532011632839	1.0	1.0	1.0
SAMEA2466957	Kept_mOTUs	231.0	222.0	197.0	101.0	516.0
SAMEA2466957	Raw_mOTUs	231.0	223.0	197.0	101.0	516.0
SAMEA2466957	Lost_mOTUs	0.0	1.0	0.0	0.0	0.0
SAMEA2466957	Lost_abundance	0.0	0.0004467988367160558	0.0	0.0	0.0
SAMEA2466957	Lost_mOTUs_frac	0.0	0.004484304932735426	0.0	0.0	0.0
SAMEA2466958	Kept_abundance	1.0000000000000002	1.0	1.0	0.9999999999999999	0.9999999999999999
SAMEA2466958	Kept_mOTUs	159.0	151.0	130.0	86.0	443.0
SAMEA2466958	Raw_mOTUs	159.0	151.0	130.0	86.0	443.0
SAMEA2466958	Lost_mOTUs	0.0	0.0	0.0	0.0	0.0
SAMEA2466958	Lost_abundance	-2.220446049250313e-16	0.0	0.0	1.1102230246251565e-16	1.1102230246251565e-16
SAMEA2466958	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.0
SAMEA2466959	Kept_abundance	0.9999999999999999	0.9995977748824187	1.0	0.9999999999999999	1.0
SAMEA2466959	Kept_mOTUs	302.0	306.0	260.0	128.0	573.0
SAMEA2466959	Raw_mOTUs	302.0	307.0	260.0	128.0	573.0
SAMEA2466959	Lost_mOTUs	0.0	1.0	0.0	0.0	0.0
SAMEA2466959	Lost_abundance	1.1102230246251565e-16	0.00040222511758125634	0.0	1.1102230246251565e-16	0.0
SAMEA2466959	Lost_mOTUs_frac	0.0	0.003257328990228013	0.0	0.0	0.0
SAMEA2466960	Kept_abundance	1.0	1.0	1.0	1.0	1.0
SAMEA2466960	Kept_mOTUs	166.0	167.0	147.0	78.0	453.0
SAMEA2466960	Raw_mOTUs	166.0	167.0	147.0	78.0	453.0
SAMEA2466960	Lost_mOTUs	0.0	0.0	0.0	0.0	0.0
SAMEA2466960	Lost_abundance	0.0	0.0	0.0	0.0	0.0
SAMEA2466960	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.0
SAMEA2466961	Kept_abundance	1.0000000000000002	1.0	0.9999999999999999	1.0	0.9999999999999999
SAMEA2466961	Kept_mOTUs	203.0	208.0	174.0	95.0	518.0
SAMEA2466961	Raw_mOTUs	203.0	208.0	174.0	95.0	518.0
SAMEA2466961	Lost_mOTUs	0.0	0.0	0.0	0.0	0.0
SAMEA2466961	Lost_abundance	-2.220446049250313e-16	0.0	1.1102230246251565e-16	0.0	1.1102230246251565e-16
SAMEA2466961	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.0
SAMEA2466962	Kept_abundance	1.0	1.0	1.0	1.0	1.0
SAMEA2466962	Kept_mOTUs	265.0	266.0	227.0	106.0	593.0
SAMEA2466962	Raw_mOTUs	265.0	266.0	227.0	106.0	593.0
SAMEA2466962	Lost_mOTUs	0.0	0.0	0.0	0.0	0.0
SAMEA2466962	Lost_abundance	0.0	0.0	0.0	0.0	0.0
SAMEA2466962	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.0
SAMEA2466963	Kept_abundance	1.0	0.9998102930416107	1.0	0.9999999999999999	1.0000000000000002
SAMEA2466963	Kept_mOTUs	266.0	267.0	239.0	115.0	645.0
SAMEA2466963	Raw_mOTUs	266.0	268.0	239.0	115.0	645.0
SAMEA2466963	Lost_mOTUs	0.0	1.0	0.0	0.0	0.0
SAMEA2466963	Lost_abundance	0.0	0.00018970695838926854	0.0	1.1102230246251565e-16	-2.220446049250313e-16
SAMEA2466963	Lost_mOTUs_frac	0.0	0.0037313432835820895	0.0	0.0	0.0
SAMEA2466964	Kept_abundance	1.0	1.0	1.0	1.0	1.0
SAMEA2466964	Kept_mOTUs	285.0	274.0	249.0	108.0	629.0
SAMEA2466964	Raw_mOTUs	285.0	274.0	249.0	108.0	629.0
SAMEA2466964	Lost_mOTUs	0.0	0.0	0.0	0.0	0.0
SAMEA2466964	Lost_abundance	0.0	0.0	0.0	0.0	0.0
SAMEA2466964	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.0
SAMEA2466965	Kept_abundance	1.0	0.9996000862300833	1.0	1.0000000000000002	0.9999999999999999
SAMEA2466965	Kept_mOTUs	228.0	217.0	188.0	98.0	576.0
SAMEA2466965	Raw_mOTUs	228.0	218.0	188.0	98.0	576.0
SAMEA2466965	Lost_mOTUs	0.0	1.0	0.0	0.0	0.0
SAMEA2466965	Lost_abundance	0.0	0.00039991376991665994	0.0	-2.220446049250313e-16	1.1102230246251565e-16
SAMEA2466965	Lost_mOTUs_frac	0.0	0.0045871559633027525	0.0	0.0	0.0
SAMEA2466966	Kept_abundance	1.0	0.9999999999999999	0.9999999999999998	1.0	1.0
SAMEA2466966	Kept_mOTUs	165.0	163.0	132.0	71.0	524.0
SAMEA2466966	Raw_mOTUs	165.0	163.0	132.0	71.0	524.0
SAMEA2466966	Lost_mOTUs	0.0	0.0	0.0	0.0	0.0
SAMEA2466966	Lost_abundance	0.0	1.1102230246251565e-16	2.220446049250313e-16	0.0	0.0
SAMEA2466966	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.0
SAMEA2466967	Kept_abundance	0.9999999999999999	0.9999999999999999	1.0	1.0	0.9999999999999999
SAMEA2466967	Kept_mOTUs	266.0	265.0	235.0	108.0	538.0
SAMEA2466967	Raw_mOTUs	266.0	265.0	235.0	108.0	538.0
SAMEA2466967	Lost_mOTUs	0.0	0.0	0.0	0.0	0.0
SAMEA2466967	Lost_abundance	1.1102230246251565e-16	1.1102230246251565e-16	0.0	0.0	1.1102230246251565e-16
SAMEA2466967	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.0
SAMEA2466968	Kept_abundance	1.0	0.9999999999999999	1.0	1.0	1.0
SAMEA2466968	Kept_mOTUs	211.0	183.0	164.0	83.0	466.0
SAMEA2466968	Raw_mOTUs	211.0	183.0	164.0	83.0	466.0
SAMEA2466968	Lost_mOTUs	0.0	0.0	0.0	0.0	0.0
SAMEA2466968	Lost_abundance	0.0	1.1102230246251565e-16	0.0	0.0	0.0
SAMEA2466968	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.0
SAMEA2466969	Kept_abundance	1.0	1.0	0.9999999999999999	0.9999999999999999	1.0
SAMEA2466969	Kept_mOTUs	195.0	198.0	169.0	84.0	460.0
SAMEA2466969	Raw_mOTUs	195.0	198.0	169.0	84.0	460.0
SAMEA2466969	Lost_mOTUs	0.0	0.0	0.0	0.0	0.0
SAMEA2466969	Lost_abundance	0.0	0.0	1.1102230246251565e-16	1.1102230246251565e-16	0.0
SAMEA2466969	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.0
SAMEA2466970	Kept_abundance	1.0	1.0	0.9999999999999999	1.0	1.0000000000000002
SAMEA2466970	Kept_mOTUs	171.0	165.0	144.0	78.0	484.0
SAMEA2466970	Raw_mOTUs	171.0	165.0	144.0	78.0	484.0
SAMEA2466970	Lost_mOTUs	0.0	0.0	0.0	0.0	0.0
SAMEA2466970	Lost_abundance	0.0	0.0	1.1102230246251565e-16	0.0	-2.220446049250313e-16
SAMEA2466970	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.0
SAMEA2466971	Kept_abundance	1.0	0.9990319385175457	1.0	0.9999999999999999	1.0
SAMEA2466971	Kept_mOTUs	328.0	324.0	292.0	133.0	537.0
SAMEA2466971	Raw_mOTUs	328.0	325.0	292.0	133.0	537.0
SAMEA2466971	Lost_mOTUs	0.0	1.0	0.0	0.0	0.0
SAMEA2466971	Lost_abundance	0.0	0.0009680614824543188	0.0	1.1102230246251565e-16	0.0
SAMEA2466971	Lost_mOTUs_frac	0.0	0.003076923076923077	0.0	0.0	0.0
SAMEA2466972	Kept_abundance	1.0	0.9999999999999999	1.0	1.0	1.0
SAMEA2466972	Kept_mOTUs	312.0	295.0	256.0	130.0	612.0
SAMEA2466972	Raw_mOTUs	312.0	295.0	256.0	130.0	612.0
SAMEA2466972	Lost_mOTUs	0.0	0.0	0.0	0.0	0.0
SAMEA2466972	Lost_abundance	0.0	1.1102230246251565e-16	0.0	0.0	0.0
SAMEA2466972	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.0
SAMEA2466973	Kept_abundance	0.9999999999999999	0.9996035363481134	1.0	1.0	1.0
SAMEA2466973	Kept_mOTUs	289.0	256.0	234.0	96.0	524.0
SAMEA2466973	Raw_mOTUs	289.0	257.0	234.0	96.0	524.0
SAMEA2466973	Lost_mOTUs	0.0	1.0	0.0	0.0	0.0
SAMEA2466973	Lost_abundance	1.1102230246251565e-16	0.0003964636518866138	0.0	0.0	0.0
SAMEA2466973	Lost_mOTUs_frac	0.0	0.0038910505836575876	0.0	0.0	0.0
SAMEA2466974	Kept_abundance	1.0	1.0	0.9999999999999999	1.0	1.0000000000000002
SAMEA2466974	Kept_mOTUs	274.0	259.0	225.0	111.0	573.0
SAMEA2466974	Raw_mOTUs	274.0	259.0	225.0	111.0	573.0
SAMEA2466974	Lost_mOTUs	0.0	0.0	0.0	0.0	0.0
SAMEA2466974	Lost_abundance	0.0	0.0	1.1102230246251565e-16	0.0	-2.220446049250313e-16
SAMEA2466974	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.0
SAMEA2466975	Kept_abundance	1.0	1.0	1.0	0.9999999999999999	0.9999999999999998
SAMEA2466975	Kept_mOTUs	202.0	197.0	173.0	101.0	497.0
SAMEA2466975	Raw_mOTUs	202.0	197.0	173.0	101.0	497.0
SAMEA2466975	Lost_mOTUs	0.0	0.0	0.0	0.0	0.0
SAMEA2466975	Lost_abundance	0.0	0.0	0.0	1.1102230246251565e-16	2.220446049250313e-16
SAMEA2466975	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.0
SAMEA2466976	Kept_abundance	1.0000000000000002	1.0	0.9999999999999999	1.0000000000000002	1.0
SAMEA2466976	Kept_mOTUs	265.0	268.0	240.0	117.0	609.0
SAMEA2466976	Raw_mOTUs	265.0	268.0	240.0	117.0	609.0
SAMEA2466976	Lost_mOTUs	0.0	0.0	0.0	0.0	0.0
SAMEA2466976	Lost_abundance	-2.220446049250313e-16	0.0	1.1102230246251565e-16	-2.220446049250313e-16	0.0
SAMEA2466976	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.0
SAMEA2466977	Kept_abundance	0.9999999999999998	0.9999999999999999	1.0	0.9999999999999999	0.9999999999999998
SAMEA2466977	Kept_mOTUs	249.0	253.0	217.0	106.0	547.0
SAMEA2466977	Raw_mOTUs	249.0	253.0	217.0	106.0	547.0
SAMEA2466977	Lost_mOTUs	0.0	0.0	0.0	0.0	0.0
SAMEA2466977	Lost_abundance	2.220446049250313e-16	1.1102230246251565e-16	0.0	1.1102230246251565e-16	2.220446049250313e-16
SAMEA2466977	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.0
SAMEA2466979	Kept_abundance	1.0	0.9997030663442569	1.0000000000000004	1.0	1.0
SAMEA2466979	Kept_mOTUs	239.0	250.0	193.0	106.0	534.0
SAMEA2466979	Raw_mOTUs	239.0	251.0	193.0	106.0	534.0
SAMEA2466979	Lost_mOTUs	0.0	1.0	0.0	0.0	0.0
SAMEA2466979	Lost_abundance	0.0	0.0002969336557431257	-4.440892098500626e-16	0.0	0.0
SAMEA2466979	Lost_mOTUs_frac	0.0	0.00398406374501992	0.0	0.0	0.0
SAMEA2466980	Kept_abundance	1.0	1.0	1.0	1.0	1.0
SAMEA2466980	Kept_mOTUs	150.0	135.0	119.0	76.0	477.0
SAMEA2466980	Raw_mOTUs	150.0	135.0	119.0	76.0	477.0
SAMEA2466980	Lost_mOTUs	0.0	0.0	0.0	0.0	0.0
SAMEA2466980	Lost_abundance	0.0	0.0	0.0	0.0	0.0
SAMEA2466980	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.0
SAMEA2466981	Kept_abundance	1.0	1.0	1.0	1.0	1.0000000000000002
SAMEA2466981	Kept_mOTUs	148.0	145.0	119.0	75.0	488.0
SAMEA2466981	Raw_mOTUs	148.0	145.0	119.0	75.0	488.0
SAMEA2466981	Lost_mOTUs	0.0	0.0	0.0	0.0	0.0
SAMEA2466981	Lost_abundance	0.0	0.0	0.0	0.0	-2.220446049250313e-16
SAMEA2466981	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.0
SAMEA2466983	Kept_abundance	1.0	0.9992891113792918	1.0	1.0	0.9999999999999998
SAMEA2466983	Kept_mOTUs	233.0	243.0	208.0	94.0	525.0
SAMEA2466983	Raw_mOTUs	233.0	244.0	208.0	94.0	525.0
SAMEA2466983	Lost_mOTUs	0.0	1.0	0.0	0.0	0.0
SAMEA2466983	Lost_abundance	0.0	0.0007108886207082277	0.0	0.0	2.220446049250313e-16
SAMEA2466983	Lost_mOTUs_frac	0.0	0.004098360655737705	0.0	0.0	0.0
SAMEA2466984	Kept_abundance	1.0	0.9998182428656559	1.0	0.9999999999999998	0.9999999999999997
SAMEA2466984	Kept_mOTUs	333.0	329.0	285.0	149.0	585.0
SAMEA2466984	Raw_mOTUs	333.0	330.0	285.0	149.0	585.0
SAMEA2466984	Lost_mOTUs	0.0	1.0	0.0	0.0	0.0
SAMEA2466984	Lost_abundance	0.0	0.00018175713434409602	0.0	2.220446049250313e-16	3.3306690738754696e-16
SAMEA2466984	Lost_mOTUs_frac	0.0	0.0030303030303030303	0.0	0.0	0.0
SAMEA2466986	Kept_abundance	1.0	1.0	1.0	0.9999999999999999	1.0
SAMEA2466986	Kept_mOTUs	290.0	284.0	243.0	124.0	642.0
SAMEA2466986	Raw_mOTUs	290.0	284.0	243.0	124.0	642.0
SAMEA2466986	Lost_mOTUs	0.0	0.0	0.0	0.0	0.0
SAMEA2466986	Lost_abundance	0.0	0.0	0.0	1.1102230246251565e-16	0.0
SAMEA2466986	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.0
SAMEA2466987	Kept_abundance	0.9999999999999999	0.9951101664119906	1.0	1.0	0.9999999999999999
SAMEA2466987	Kept_mOTUs	128.0	121.0	103.0	60.0	370.0
SAMEA2466987	Raw_mOTUs	128.0	122.0	103.0	60.0	370.0
SAMEA2466987	Lost_mOTUs	0.0	1.0	0.0	0.0	0.0
SAMEA2466987	Lost_abundance	1.1102230246251565e-16	0.004889833588009429	0.0	0.0	1.1102230246251565e-16
SAMEA2466987	Lost_mOTUs_frac	0.0	0.00819672131147541	0.0	0.0	0.0
SAMEA2466988	Kept_abundance	1.0	1.0000000000000002	1.0000000000000002	0.9999999999999998	1.0
SAMEA2466988	Kept_mOTUs	302.0	298.0	253.0	111.0	653.0
SAMEA2466988	Raw_mOTUs	302.0	298.0	253.0	111.0	653.0
SAMEA2466988	Lost_mOTUs	0.0	0.0	0.0	0.0	0.0
SAMEA2466988	Lost_abundance	0.0	-2.220446049250313e-16	-2.220446049250313e-16	2.220446049250313e-16	0.0
SAMEA2466988	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.0
SAMEA2466989	Kept_abundance	1.0	1.0	1.0	1.0000000000000002	1.0000000000000002
SAMEA2466989	Kept_mOTUs	227.0	203.0	182.0	84.0	541.0
SAMEA2466989	Raw_mOTUs	227.0	203.0	182.0	84.0	541.0
SAMEA2466989	Lost_mOTUs	0.0	0.0	0.0	0.0	0.0
SAMEA2466989	Lost_abundance	0.0	0.0	0.0	-2.220446049250313e-16	-2.220446049250313e-16
SAMEA2466989	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.0
SAMEA2466991	Kept_abundance	1.0	0.9995969681219627	0.9999999999999999	1.0	1.0
SAMEA2466991	Kept_mOTUs	244.0	247.0	214.0	110.0	543.0
SAMEA2466991	Raw_mOTUs	244.0	248.0	214.0	110.0	543.0
SAMEA2466991	Lost_mOTUs	0.0	1.0	0.0	0.0	0.0
SAMEA2466991	Lost_abundance	0.0	0.00040303187803725216	1.1102230246251565e-16	0.0	0.0
SAMEA2466991	Lost_mOTUs_frac	0.0	0.004032258064516129	0.0	0.0	0.0
SAMEA2466992	Kept_abundance	1.0	1.0	1.0	0.9999999999999998	0.9999999999999998
SAMEA2466992	Kept_mOTUs	267.0	257.0	227.0	111.0	549.0
SAMEA2466992	Raw_mOTUs	267.0	257.0	227.0	111.0	549.0
SAMEA2466992	Lost_mOTUs	0.0	0.0	0.0	0.0	0.0
SAMEA2466992	Lost_abundance	0.0	0.0	0.0	2.220446049250313e-16	2.220446049250313e-16
SAMEA2466992	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.0
SAMEA2466993	Kept_abundance	1.0	1.0	1.0	1.0	0.9999999999999998
SAMEA2466993	Kept_mOTUs	291.0	281.0	251.0	111.0	617.0
SAMEA2466993	Raw_mOTUs	291.0	281.0	251.0	111.0	617.0
SAMEA2466993	Lost_mOTUs	0.0	0.0	0.0	0.0	0.0
SAMEA2466993	Lost_abundance	0.0	0.0	0.0	0.0	2.220446049250313e-16
SAMEA2466993	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.0
SAMEA2466995	Kept_abundance	1.0	0.9995209302899788	1.0	1.0	1.0
SAMEA2466995	Kept_mOTUs	259.0	253.0	215.0	114.0	563.0
SAMEA2466995	Raw_mOTUs	259.0	254.0	215.0	114.0	563.0
SAMEA2466995	Lost_mOTUs	0.0	1.0	0.0	0.0	0.0
SAMEA2466995	Lost_abundance	0.0	0.00047906971002120713	0.0	0.0	0.0
SAMEA2466995	Lost_mOTUs_frac	0.0	0.003937007874015748	0.0	0.0	0.0
SAMEA2466996	Kept_abundance	0.9999999999999999	0.998875412066258	1.0	0.9999999999999999	1.0000000000000002
SAMEA2466996	Kept_mOTUs	317.0	298.0	276.0	132.0	659.0
SAMEA2466996	Raw_mOTUs	317.0	300.0	276.0	132.0	659.0
SAMEA2466996	Lost_mOTUs	0.0	2.0	0.0	0.0	0.0
SAMEA2466996	Lost_abundance	1.1102230246251565e-16	0.0011245879337420384	0.0	1.1102230246251565e-16	-2.220446049250313e-16
SAMEA2466996	Lost_mOTUs_frac	0.0	0.006666666666666667	0.0	0.0	0.0
SAMEA2466997	Kept_abundance	1.0	1.0	0.9999999999999997	1.0	1.0
SAMEA2466997	Kept_mOTUs	165.0	165.0	150.0	73.0	514.0
SAMEA2466997	Raw_mOTUs	165.0	165.0	150.0	73.0	514.0
SAMEA2466997	Lost_mOTUs	0.0	0.0	0.0	0.0	0.0
SAMEA2466997	Lost_abundance	0.0	0.0	3.3306690738754696e-16	0.0	0.0
SAMEA2466997	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.0
SAMEA2466998	Kept_abundance	1.0	0.9996360815821543	1.0	1.0	1.0
SAMEA2466998	Kept_mOTUs	118.0	121.0	104.0	71.0	419.0
SAMEA2466998	Raw_mOTUs	118.0	122.0	104.0	71.0	419.0
SAMEA2466998	Lost_mOTUs	0.0	1.0	0.0	0.0	0.0
SAMEA2466998	Lost_abundance	0.0	0.0003639184178456656	0.0	0.0	0.0
SAMEA2466998	Lost_mOTUs_frac	0.0	0.00819672131147541	0.0	0.0	0.0
SAMEA2466999	Kept_abundance	1.0	1.0	0.9999999999999998	1.0	1.0
SAMEA2466999	Kept_mOTUs	150.0	162.0	134.0	78.0	537.0
SAMEA2466999	Raw_mOTUs	150.0	162.0	134.0	78.0	537.0
SAMEA2466999	Lost_mOTUs	0.0	0.0	0.0	0.0	0.0
SAMEA2466999	Lost_abundance	0.0	0.0	2.220446049250313e-16	0.0	0.0
SAMEA2466999	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.0
SAMEA2467001	Kept_abundance	1.0	1.0	1.0	1.0	1.0
SAMEA2467001	Kept_mOTUs	103.0	102.0	88.0	61.0	412.0
SAMEA2467001	Raw_mOTUs	103.0	102.0	88.0	61.0	412.0
SAMEA2467001	Lost_mOTUs	0.0	0.0	0.0	0.0	0.0
SAMEA2467001	Lost_abundance	0.0	0.0	0.0	0.0	0.0
SAMEA2467001	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.0
SAMEA2467002	Kept_abundance	1.0	0.9999999999999999	1.0	0.9999999999999998	1.0
SAMEA2467002	Kept_mOTUs	158.0	150.0	126.0	57.0	491.0
SAMEA2467002	Raw_mOTUs	158.0	150.0	126.0	57.0	491.0
SAMEA2467002	Lost_mOTUs	0.0	0.0	0.0	0.0	0.0
SAMEA2467002	Lost_abundance	0.0	1.1102230246251565e-16	0.0	2.220446049250313e-16	0.0
SAMEA2467002	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.0
SAMEA2467003	Kept_abundance	1.0	0.9999999999999998	1.0	1.0	1.0
SAMEA2467003	Kept_mOTUs	177.0	178.0	153.0	95.0	491.0
SAMEA2467003	Raw_mOTUs	177.0	178.0	153.0	95.0	491.0
SAMEA2467003	Lost_mOTUs	0.0	0.0	0.0	0.0	0.0
SAMEA2467003	Lost_abundance	0.0	2.220446049250313e-16	0.0	0.0	0.0
SAMEA2467003	Lost_mOTUs_frac	0.0	0.0	0.0	0.0	0.0
SAMEA2467004	Kept_abundance	0.9999999999999999	0.9999999999999998	1.0000000000000002	1.0	1.0
SAMEA2467004	Kept_mOTUs	215.0	190.0	178.0	98.0	517.0
SAMEA2467004	Raw_mOTUs	215.0	190.0	178.0	98.0	517.0
SAMEA2467004	Lost_mOTUs	0.0	0.0	0.0	0.0	0.0
