,simulation,kraken2 + bracken,metaphlan3,motus3,metaphlan4
SAMEA2466951,7.430091489828161,7.821889765571421,5.73335036402194,7.376326026802747,7.152251420821495
SAMEA2466952,6.447357072314634,6.926393722637198,4.701096026997033,6.348024725479829,6.1215338225953895
SAMEA2466953,7.028886083286396,7.341207218026607,5.457457262427978,6.90495698600407,6.717216390880467
SAMEA2466954,6.467216390423266,6.623849413393307,4.864744338467751,6.132038910434446,6.013648443598671
SAMEA2466955,7.33788738681252,7.633292189044009,5.821009646108759,7.299245212413689,6.833789317491464
SAMEA2466956,5.784090192936224,6.121054668820926,4.742530007210643,5.62881901596782,5.596378465359842
SAMEA2466957,6.838498999679434,6.847499003233722,5.138033835745036,6.739181471872242,6.435776943323848
SAMEA2466958,5.871608009774779,6.07359254111522,4.491715849255992,5.860566164583019,5.451568124986653
SAMEA2466959,6.640354866458857,7.276303800891658,4.84842294008943,6.418292056247722,6.2232720531212244
SAMEA2466960,6.393166682738066,6.898956857944773,4.840177103339357,6.415784215648535,5.907603319223922
SAMEA2466961,6.549147832543467,7.0383688800274244,5.090352849861216,6.273057516198049,6.112996292172038
SAMEA2466962,6.680926582185124,7.502004375944677,5.004093404536355,6.464556765630172,6.3567916477519075
SAMEA2466963,7.2152115573803846,7.599810040915344,5.737488709117971,6.994119763272368,6.877570822986341
SAMEA2466964,7.599624444335368,8.076062106362238,5.604060077747269,7.468665683510924,7.168499354482014
SAMEA2466965,7.27470038764473,7.81454888999756,5.531842677935652,7.063516545552114,6.796793783950293
SAMEA2466966,6.385546658836851,6.7673342244705275,4.508557971292675,6.482221783621636,5.879093612627521
SAMEA2466967,7.167305471068846,7.417336444974216,5.463622768210306,7.023534067582735,6.865234379339839
SAMEA2466968,6.504543486855695,6.751853081555513,5.113653804972484,6.449088586108976,6.013479260985247
SAMEA2466969,5.941505435888332,6.692970251324567,3.9501286622811005,5.525384108485381,5.601182085882845
SAMEA2466970,6.615532865141809,6.93926966766417,4.837023197512469,6.5882994651569735,6.118970174620485
SAMEA2466971,6.921471579374983,7.229437711972567,5.313509563506104,6.831610122692185,6.646148258813036
SAMEA2466972,7.1839435672029985,7.501289460290713,5.748771130070298,7.095552089786837,6.740100483958475
SAMEA2466973,6.896730237944738,7.243720548465246,5.023459175526531,6.665467020724043,6.498722680644814
SAMEA2466974,6.436440152870326,7.337482198322906,4.996519056347946,6.515431462980325,6.184187092862408
SAMEA2466975,6.573097242206952,7.074955559623958,5.351337385830094,6.421350795630046,6.275698090698746
SAMEA2466976,7.255742460060023,7.628477716371352,5.7109174411865125,7.16382485763405,6.937900203453143
SAMEA2466977,7.137666593088087,7.788072907994484,5.30163966335286,6.954333863849242,6.634550195916324
SAMEA2466979,7.075577967921205,7.402340952549403,5.303913500235285,6.9797318097897465,6.5526960659965345
SAMEA2466980,6.321515919239597,6.960891188140783,5.093951113184371,6.199010491108582,6.01059150755826
SAMEA2466981,6.276393412337265,6.744226885270585,4.62906439384852,6.132317662562576,5.7201446189567395
SAMEA2466983,6.328094105134988,7.024929436713018,4.571744574969969,5.939212431206594,6.074460422985001
SAMEA2466984,7.198166853977216,7.5229534832255185,6.023486083970427,7.091189748832027,6.678368304341879
SAMEA2466986,7.531711985107968,8.006749612603324,6.03117919956594,7.4161602808579,7.15322890836939
SAMEA2466987,5.767859484262305,6.100310030917768,4.017101163058954,5.67985736399643,5.182318975444883
SAMEA2466988,7.187775968369502,7.762798695528258,5.568508818660709,6.973886668055443,6.8611742169437315
SAMEA2466989,6.024632813588806,6.651200451095732,4.28927046829301,5.773844736382499,5.658773931283573
SAMEA2466991,6.745992103826743,6.93289582163683,5.238905785683679,6.638844730031625,6.424392224930174
SAMEA2466992,7.0154571783749295,7.3614485266738425,5.334569197842509,6.666299343677328,6.61754173910031
SAMEA2466993,7.09974741028821,7.4183940823319325,5.467603536831066,7.016880866670612,6.710218651244374
SAMEA2466995,7.046721173103462,7.342838750679373,5.605784228938178,7.046732260939831,6.689431683897459
SAMEA2466996,7.400341865447528,7.742705266252629,5.945612713045968,7.230986087458454,7.0529816921990385
SAMEA2466997,6.753829854182191,7.277573538791471,5.053999130103855,6.733136737971262,6.318492725553062
SAMEA2466998,6.121829232633205,6.587852049372044,4.959269232376534,5.942192775279717,5.830140358408904
SAMEA2466999,6.143421583140772,6.456574944030794,4.494533273956647,6.12927663825489,5.689388827202896
SAMEA2467001,5.270279324602997,5.709439174060505,4.106986465494952,5.2210964652072995,4.804118806449551
SAMEA2467002,6.236745138600323,6.746586568083163,4.613257965104861,6.060379455218738,5.880741983815802
SAMEA2467003,6.889809094536824,7.229027179932897,5.409812406987644,6.756128459527103,6.437287916026234
SAMEA2467004,6.351459976109146,6.7132189069829,4.809861601293812,6.347066317570959,5.895582832121481
SAMEA2467006,6.903513500532751,7.422424996308043,4.992793334698339,6.568227461366963,6.638155998429597
SAMEA2467008,6.75218942524362,7.269226931086146,5.1212680590411495,6.267220869813936,6.37005208072589
SAMEA2467009,4.54775021288961,4.465389846480064,3.5201106787366725,4.533866128170834,4.135674809069219
SAMEA2467010,5.666854502880356,5.6833336496087785,4.310811562869668,5.468520851674118,5.356120157380722
SAMEA2467011,5.897011109691621,6.418404697494289,4.4854314488394875,5.906357890864266,5.384212135208725
SAMEA2467012,6.882692953952377,7.26244701214811,5.154534162253996,6.8782173224312295,6.441060470815787
SAMEA2467013,6.931034128439575,7.169720847537648,5.328841937782803,6.580462478351855,6.454115419679555
SAMEA2467014,6.704536831347286,7.067423620507957,5.323115910373794,6.652612164102465,6.35136608744844
SAMEA2467015,7.073821146496518,7.607149262311776,5.304333102921172,6.902634160380949,6.670035796700393
SAMEA2467016,6.732990346397095,7.33348704349066,5.096568337254088,6.561431002216621,6.2974935712821924
SAMEA2467017,7.02115436228597,7.58407639475631,5.438807200370325,6.785469245077376,6.586951826744795
SAMEA2467018,6.139850468157958,6.924567566005706,4.660547459722921,6.064257740363959,5.790716217130087
SAMEA2467019,7.145501857337412,7.595879046820355,5.468685233247486,7.0536321321513125,6.79526613708697
SAMEA2467020,7.482534815991806,7.6313802379739615,5.848517419153743,7.371493435242016,7.144529675082265
SAMEA2467021,7.0907946985523465,7.368483112357053,5.629327732720762,6.960118271886682,6.669949863924528
SAMEA2467022,6.8530627866981675,7.291538883248985,5.312321122902183,6.513202982516977,6.427423601935257
SAMEA2467023,6.465622070675921,6.962221773494081,5.017783984756305,6.340544901112431,6.065211269449454
SAMEA2467024,6.625299619983088,7.065517313631761,4.86872105318601,6.4573751275880955,6.298652883957837
SAMEA2467025,6.909184967780852,7.377399941873963,5.402200722870033,6.787013204604178,6.485843601862259
SAMEA2467026,7.088070553484967,7.44279018637667,5.657988158425218,7.098225800973858,6.678705869032458
SAMEA2467027,7.297956274823961,7.735621088062566,5.524357641975229,7.175947205002948,6.959432508380692
SAMEA2467028,7.038462146017981,7.311505296471433,5.339238343799885,7.006309467126452,6.600108317557552
SAMEA2467029,7.392899440792727,7.8164722169211105,5.714127339005729,7.130863272436086,7.081344655483494
SAMEA2467030,6.65178871803937,7.130241727292117,4.785772162689903,6.389265648913296,6.138676316846065
SAMEA2467031,6.653862207355879,6.944284802254805,4.473411676757281,6.496083235207954,6.520628861775168
SAMEA2467032,4.635202524173153,5.093416926748578,3.0807860488373713,4.648943076981192,4.21307149013658
SAMEA2467033,6.382202226581897,6.797581784601252,5.0865791099783975,6.328839930426546,5.933733399948865
SAMEA2467034,6.880227171102299,6.8753798973693145,5.097225707696529,6.804205267699571,6.613672160631402
SAMEA2467035,7.405795291587855,7.646454696774641,6.052044398250174,7.259106772897857,7.013399051048504
SAMEA2467036,7.484474913366502,7.631733486178284,5.898865625430352,7.5148501834132775,7.096125121964993
SAMEA2467037,6.840369665438111,7.204902833899126,5.27975511191986,6.751640080105588,6.413708969167268
SAMEA2467038,5.433188509370627,5.855916586056351,3.802000894591135,5.5847789165261865,5.034384199712615
SAMEA2467039,7.560193491505904,7.757335222051746,5.759812823833554,7.514175318921667,7.1377500615327465
SAMEA2467040,6.541675229447306,6.96727167244037,4.837486478888447,6.4833353203192,6.0994519812478165
SAMEA2467041,6.787033731656511,7.319071348651219,5.23391277471675,6.647822362712555,6.379629842399761
SAMEA2467042,7.24900152710124,7.717548262755033,5.691248813889084,7.0161435602433695,6.762190675633746
SAMEA2467043,6.062482728279823,6.374004608837177,4.672693675855295,6.140430879669511,5.610383528533482
