		kraken2 + bracken	metaphlan3	motus3	metaphlan4
SAMEA2466894	FPRA	0.058944553029512015	0.0070743	0.06436048038000304	0.012289098771090001
SAMEA2466894	FNRA	0.0026598670066491	0.4192790360481834	0.14091295435227935	0.0600469976501148
SAMEA2466894	F1	0.7431472081142828	0.5182341650572316	0.8836565096830519	0.9108635097366174
SAMEA2466894	ACC	0.9481663593506492	0.9485761114506278	0.982790411798847	0.9868879327986337
SAMEA2466894	Dice	0.2568527918781726	0.4817658349328215	0.11634349030470914	0.08913649025069638
SAMEA2466895	TP	479.0	136.0	372.0	352.0
SAMEA2466895	FN	33.0	376.0	140.0	160.0
SAMEA2466895	FP	178.0	7.0	22.0	13.0
SAMEA2466895	TN	4191.0	4362.0	4347.0	4356.0
SAMEA2466895	TPR	0.9355468749817276	0.265624999994812	0.7265624999858094	0.6874999999865723
SAMEA2466895	FPR	0.040741588464086195	0.001602197299149457	0.005035477225898294	0.002975509269848992
SAMEA2466895	TNR	0.959258411533625	0.9983978026985617	0.9949645227718129	0.9970244907278621
SAMEA2466895	FNR	0.06445312499874115	0.7343749999856567	0.27343749999465944	0.3124999999938965
SAMEA2466895	PPV	0.7290715372796184	0.9510489509824441	0.9441624365242598	0.9643835616174141
SAMEA2466895	NPV	0.9921874999976511	0.9206416209351612	0.9687987519479189	0.9645704162954726
SAMEA2466895	FDR	0.2709284627051609	0.0489510489476258	0.05583756345035945	0.03561643835518859
SAMEA2466895	FOR	0.007812499999981504	0.07935837906272825	0.03120124804985246	0.03542958370231304
SAMEA2466895	P_T	0.13460356484326982	0.029297275148535137	0.08072116369596394	0.07477975824626101
SAMEA2466895	P_F	0.8653964351567301	0.9707027248514649	0.9192788363040361	0.925220241753739
SAMEA2466895	FPRA	0.08448540706604286	0.005318700531870003	0.11880063164379721	0.007974702392410417
SAMEA2466895	FNRA	0.004779713217205935	0.3487090774553379	0.23542587444752786	0.045057296562201754
SAMEA2466895	F1	0.819503849436959	0.41526717556617915	0.8211920529710686	0.8027366020432983
SAMEA2466895	ACC	0.9567711534502013	0.9215324728520354	0.9668100798996787	0.9645564433497961
SAMEA2466895	Dice	0.1804961505560308	0.5847328244274809	0.17880794701986755	0.19726339794754846
SAMEA2466896	TP	289.0	115.0	249.0	253.0
SAMEA2466896	FN	8.0	182.0	48.0	44.0
SAMEA2466896	FP	196.0	7.0	22.0	10.0
SAMEA2466896	TN	4388.0	4577.0	4562.0	4574.0
SAMEA2466896	TPR	0.97306397303121	0.38720538719235	0.8383838383556099	0.8518518518231699
SAMEA2466896	FPR	0.04275741710287357	0.0015270506108169132	0.004799301919710298	0.0021815008725955902
SAMEA2466896	TNR	0.9572425828949449	0.9984729493870016	0.9952006980781082	0.9978184991252229
SAMEA2466896	FNR	0.026936026935119997	0.61279461277398	0.16161616161071998	0.14814814814316
SAMEA2466896	PPV	0.5958762886475077	0.942622950742408	0.9188191881579771	0.96197718627521
SAMEA2466896	NPV	0.9981801637829887	0.9617566715676366	0.9895878524924304	0.9904720658272186
SAMEA2466896	FDR	0.40412371133187375	0.057377049175624834	0.08118081180512247	0.038022813686767194
SAMEA2466896	FOR	0.0018198362147365337	0.03824332843026215	0.010412147505400407	0.009527934170616007
SAMEA2466896	P_T	0.09936488424503176	0.024994878098750256	0.05552140954722393	0.05388240114730588
SAMEA2466896	P_F	0.9006351157549682	0.9750051219012498	0.944478590452776	0.9461175988526941
SAMEA2466896	FPRA	0.20178681454096387	0.48614855415543384	0.3648284336372681	0.3386845661315434
SAMEA2466896	FNRA	0.0025201260063	0.6117305865293188	0.43039151957597704	0.3742587129356451
SAMEA2466896	F1	0.7391304347731569	0.5489260143067082	0.8767605633648458	0.9035714285552934
SAMEA2466896	ACC	0.9582052858001266	0.9612784265499666	0.9856586764986978	0.9889366932985271
SAMEA2466896	Dice	0.2608695652173913	0.4510739856801909	0.12323943661971831	0.09642857142857143
SAMEA2466897	TP	517.0	169.0	438.0	436.0
SAMEA2466897	FN	18.0	366.0	97.0	99.0
SAMEA2466897	FP	171.0	7.0	35.0	18.0
SAMEA2466897	TN	4175.0	4339.0	4311.0	4328.0
SAMEA2466897	TPR	0.9663551401688532	0.3158878504613853	0.818691588769744	0.8149532710128046
SAMEA2466897	FPR	0.03934652554063657	0.0016106764841196258	0.008053382420598129	0.004141739530593323
SAMEA2466897	TNR	0.9606534744570625	0.9983893235135795	0.9919466175771009	0.9958582604671057
SAMEA2466897	FNR	0.033644859812455234	0.6841121495199232	0.18130841121156432	0.1850467289685038
SAMEA2466897	PPV	0.7514534883611708	0.9602272726727143	0.9260042283102324	0.9603524228863358
SAMEA2466897	NPV	0.9957071309301319	0.9222104144507498	0.9779945553516833	0.9776372261102833
SAMEA2466897	FDR	0.2485465116242944	0.039772727270467455	0.07399577166862588	0.039647577091637715
SAMEA2466897	FOR	0.004292869067483203	0.07778958554712478	0.022005444646048082	0.022362773887457957
SAMEA2466897	P_T	0.14095472239295226	0.03605818479819709	0.09690637164515468	0.09301372669534931
SAMEA2466897	P_F	0.8590452776070477	0.9639418152018029	0.9030936283548453	0.9069862733046506
SAMEA2466897	FPRA	0.07135513057782476	0.015767098423290004	0.07970684171408751	0.02044078569144932
SAMEA2466897	FNRA	0.005530331819908301	0.31783907034420394	0.15925955557333032	0.06379382762965351
SAMEA2466897	F1	0.8454619787338884	0.47538677917756134	0.8690476190389975	0.8816986855320353
SAMEA2466897	ACC	0.9612784265499666	0.9235812333519288	0.9729563613993588	0.9760295021491989
SAMEA2466897	Dice	0.1545380212591987	0.5246132208157525	0.13095238095238096	0.11830131445904954
SAMEA2466898	TP	467.0	150.0	414.0	404.0
SAMEA2466898	FN	19.0	336.0	72.0	82.0
SAMEA2466898	FP	258.0	4.0	33.0	25.0
SAMEA2466898	TN	4137.0	4391.0	4362.0	4370.0
SAMEA2466898	TPR	0.960905349774467	0.3086419753022913	0.851851851834324	0.8312757201475046
SAMEA2466898	FPR	0.058703071672221385	0.0009101251422049827	0.007508532423191107	0.005688282138781141
SAMEA2466898	TNR	0.9412969283255034	0.9990898748555197	0.9924914675745337	0.9943117178589436
SAMEA2466898	FNR	0.0390946502049569	0.6913580246771326	0.14814814814509983	0.16872427983191926
SAMEA2466898	PPV	0.6441379310255981	0.9740259739627255	0.9261744966235755	0.94172494170299
SAMEA2466898	NPV	0.9954282964364884	0.9289189760928096	0.9837618403225445	0.9815813117677862
SAMEA2466898	FDR	0.3558620689606088	0.02597402597233935	0.07382550335405312	0.05827505827369988
SAMEA2466898	FOR	0.004571703561105458	0.07108102390507492	0.016238159675200186	0.018418688229967613
SAMEA2466898	P_T	0.14853513624257325	0.03155091169842245	0.09157959434542103	0.0878918254456054
SAMEA2466898	P_F	0.8514648637574268	0.9684490883015775	0.9084204056545789	0.9121081745543946
SAMEA2466898	FPRA	0.048793121309425605	0.0016809991595003145	0.03825373794919675	0.054692405469240306
SAMEA2466898	FNRA	0.006249875002498098	0.493090138197205	0.08574828503429267	0.09860802783943559
SAMEA2466898	F1	0.7712634186558939	0.4687499999926758	0.887459807064443	0.8830601092799666
SAMEA2466898	ACC	0.9432493341509051	0.9303421430015769	0.9784880147490709	0.9780782626490923
SAMEA2466898	Dice	0.22873658133773742	0.53125	0.11254019292604502	0.11693989071038251
SAMEA2466899	TP	586.0	180.0	475.0	483.0
SAMEA2466899	FN	36.0	442.0	147.0	139.0
SAMEA2466899	FP	193.0	12.0	59.0	30.0
SAMEA2466899	TN	4066.0	4247.0	4200.0	4229.0
SAMEA2466899	TPR	0.9421221864800302	0.2893890675194632	0.7636655948430279	0.7765273311772263
SAMEA2466899	FPR	0.04531580183130943	0.0028175628081643167	0.013853017140141224	0.007043907020410791
SAMEA2466899	TNR	0.9546841981663426	0.9971824371894877	0.9861469828575108	0.9929560929772413
SAMEA2466899	FNR	0.057877813503892636	0.7106109324644596	0.23633440514089493	0.22347266880669658
SAMEA2466899	PPV	0.7522464698234628	0.9374999999511718	0.8895131085975746	0.9415204678179041
SAMEA2466899	NPV	0.9912237932691584	0.9057368308788533	0.9661835748770045	0.9681776556754392
SAMEA2466899	FDR	0.24775353016370022	0.06249999999674479	0.11048689138369874	0.05847953216260274
SAMEA2466899	FOR	0.008776206728403764	0.09426316911901415	0.03381642512069515	0.03182234432227147
SAMEA2466899	P_T	0.15959844294202008	0.03933620159803319	0.10940381069452981	0.10510141364474493
SAMEA2466899	P_F	0.8404015570579799	0.9606637984019668	0.8905961893054702	0.8948985863552551
SAMEA2466899	FPRA	0.07928601079284758	0.13492277301544522	0.10606747020762487	0.08856667342999748
SAMEA2466899	FNRA	0.01266974660506599	0.4412611747764725	0.1686766264674607	0.1388272234555229
SAMEA2466899	F1	0.8365453247620519	0.4422604422550091	0.8217993079513686	0.8511013215784045
SAMEA2466899	ACC	0.9530833845503932	0.9069862733027925	0.9577955337001479	0.9653759475497534
SAMEA2466899	Dice	0.16345467523197715	0.5577395577395577	0.1782006920415225	0.14889867841409693
SAMEA2466900	TP	449.0	136.0	369.0	349.0
SAMEA2466900	FN	59.0	372.0	139.0	159.0
SAMEA2466900	FP	182.0	5.0	44.0	19.0
SAMEA2466900	TN	4191.0	4368.0	4329.0	4354.0
SAMEA2466900	TPR	0.8838582676991367	0.26771653542780083	0.7263779527416068	0.6870078740022243
SAMEA2466900	FPR	0.041619025840289	0.0011433798307771705	0.0100617425108391	0.0043448433569532475
SAMEA2466900	TNR	0.9583809741574243	0.9988566201669361	0.9899382574868741	0.99565515664076
SAMEA2466900	FNR	0.11614173228117831	0.7322834645525141	0.2736220472387082	0.3129921259780907
SAMEA2466900	PPV	0.711568938182067	0.9645390070237915	0.8934624697120227	0.9483695651916204
SAMEA2466900	NPV	0.9861176470565033	0.9215189873398281	0.9688898836146623	0.9647684467073682
SAMEA2466900	FDR	0.2884310618020851	0.035460992905286454	0.10653753026376422	0.05163043478120569
SAMEA2466900	FOR	0.013882352941143806	0.07848101265806227	0.031110116383099577	0.035231553290416065
SAMEA2466900	P_T	0.12927678754353616	0.028887523048555623	0.08461380864576931	0.07539438639623028
SAMEA2466900	P_F	0.8707232124564639	0.9711124769514444	0.9153861913542307	0.9246056136037697
SAMEA2466900	FPRA	0.06657707019537905	0.20994565801086842	0.16502814372154012	0.19286679999999926
SAMEA2466900	FNRA	0.010031203744447745	0.5351042125054865	0.29294515341840555	0.28876465175820637
SAMEA2466900	F1	0.7884108867358349	0.4191063174049444	0.8013029315873909	0.7968036529589406
SAMEA2466900	ACC	0.9506248719505211	0.9227617291519714	0.9625076828499027	0.9635320630998494
SAMEA2466900	Dice	0.2115891132572432	0.5808936825885979	0.1986970684039088	0.20319634703196346
SAMEA2466901	TP	371.0	145.0	327.0	337.0
SAMEA2466901	FN	8.0	234.0	52.0	42.0
SAMEA2466901	FP	219.0	9.0	30.0	17.0
SAMEA2466901	TN	4283.0	4493.0	4472.0	4485.0
SAMEA2466901	TPR	0.9788918205546466	0.3825857519687972	0.862796833750322	0.8891820580240322
SAMEA2466901	FPR	0.04864504664582709	0.001999111505992894	0.006663705019976314	0.003776099511319911
SAMEA2466901	TNR	0.9513549533519517	0.9980008884917859	0.9933362949778025	0.9962239004864589
SAMEA2466901	FNR	0.021108179418968122	0.6174142480048176	0.1372031662232928	0.11081794194958264
SAMEA2466901	PPV	0.6288135593113761	0.9415584414973014	0.9159663865289646	0.9519774011030515
SAMEA2466901	NPV	0.9981356327173196	0.950497144063993	0.9885057471242518	0.9907223326684543
SAMEA2466901	FDR	0.3711864406716748	0.05844155843776353	0.08403361344302426	0.048022598868699924
SAMEA2466901	FOR	0.001864367280349885	0.04950285593389147	0.011494252873537811	0.009277667329336697
SAMEA2466901	P_T	0.12087686949395615	0.03155091169842245	0.07314074984634296	0.0725261216963737
SAMEA2466901	P_F	0.8791231305060438	0.9684490883015775	0.926859250153657	0.9274738783036263
SAMEA2466901	FPRA	0.05457909343199192	0.002904800290480001	0.05358563534882769	0.008783701756740009
SAMEA2466901	FNRA	0.0035599999999992	0.44092999999997656	0.10820999999999481	0.03516999999999581
SAMEA2466901	F1	0.7657378740891049	0.5440900562749702	0.8885869565096659	0.919508867654577
SAMEA2466901	ACC	0.9534931366503718	0.9502151198505425	0.9832001638988257	0.9879123130485804
SAMEA2466901	Dice	0.23426212590299278	0.45590994371482174	0.11141304347826086	0.08049113233287858
SAMEA2466902	TP	471.0	163.0	395.0	393.0
SAMEA2466902	FN	25.0	333.0	101.0	103.0
SAMEA2466902	FP	182.0	7.0	30.0	16.0
SAMEA2466902	TN	4203.0	4378.0	4355.0	4369.0
SAMEA2466902	TPR	0.9495967741744032	0.3286290322514389	0.7963709677258796	0.7923387096614448
SAMEA2466902	FPR	0.041505131128753696	0.0015963511972597576	0.0068415051311132465	0.0036488027365937314
SAMEA2466902	TNR	0.9584948688689658	0.9984036488004597	0.9931584948666062	0.9963511972611258
SAMEA2466902	FNR	0.050403225805435416	0.6713709677283998	0.2036290322539591	0.20766129031839392
SAMEA2466902	PPV	0.7212863705861977	0.9588235293553633	0.9294117646840139	0.9608801955755286
SAMEA2466902	NPV	0.9940870387866744	0.929314370619976	0.9773339317751856	0.9769677996400337
SAMEA2466902	FDR	0.2787136293984883	0.04117647058581315	0.07058823529245675	0.03911980440002152
SAMEA2466902	FOR	0.005912961210960471	0.07068562937790132	0.022666068222570317	0.02303220035773025
SAMEA2466902	P_T	0.1337840606433108	0.034828928498258555	0.08707232124564639	0.08379430444581029
SAMEA2466902	P_F	0.8662159393566892	0.9651710715017414	0.9129276787543537	0.9162056955541897
SAMEA2466902	FPRA	0.07559395248379183	0.006622596688701315	0.07627434793297501	0.01186709050632704
SAMEA2466902	FNRA	0.004360218010900186	0.377558877943886	0.13959697984898925	0.0937846892344592
SAMEA2466902	F1	0.8198433420294183	0.4894894894821398	0.85776330075073	0.8685082872832209
SAMEA2466902	ACC	0.9575906576501586	0.9303421430015769	0.9731612374493482	0.9756197500492202
SAMEA2466902	Dice	0.1801566579634465	0.5105105105105106	0.14223669923995658	0.13149171270718232
SAMEA2466903	TP	631.0	181.0	524.0	527.0
SAMEA2466903	FN	41.0	491.0	148.0	145.0
SAMEA2466903	FP	157.0	6.0	31.0	28.0
SAMEA2466903	TN	4052.0	4203.0	4178.0	4181.0
SAMEA2466903	TPR	0.9389880952241222	0.26934523809122995	0.7797619047503012	0.7842261904645205
SAMEA2466903	FPR	0.03730102162024875	0.0014255167498184236	0.007365169874061855	0.006652411499152643
SAMEA2466903	TNR	0.9626989783773754	0.9985744832478057	0.9926348301235624	0.9933475884984715
