	PC1	PC2	PC3
SAMEA2466887	-0.049312807234063095	0.0022589981335963635	-0.009313486438853918
SAMEA2466888	-0.04761305102714941	-0.03193555619462199	-0.06108292415033447
SAMEA2466889	-0.043806012264542615	0.014158482803982003	-0.01834656062801235
SAMEA2466890	-0.027369009614363476	0.08400741898972944	-0.033418689615066666
SAMEA2466891	-0.034678723917905295	0.01742956061574863	0.004195145426383606
SAMEA2466892	-0.045733031047119656	-0.0003949837261036926	-0.055835194331767174
SAMEA2466893	-0.02344829295513898	-0.0005209295871593245	-0.07313853951322503
SAMEA2466894	-0.009071778559193005	-0.015870846979033293	-0.10590537170441844
SAMEA2466895	-0.007253644720323246	0.07473485596138951	-0.07531179981710079
SAMEA2466896	0.020104018633535635	0.02086927922815675	-0.07958079326522055
SAMEA2466897	-0.06540230908597698	-0.014409390931123669	-0.0653509967487878
SAMEA2466898	-0.03808003455079232	-0.03188698037612867	0.04115577856016943
SAMEA2466899	-0.07438622295017887	-0.07339626284953887	-0.01687419276085611
SAMEA2466900	0.06852690501305682	-0.008800780168367354	0.06422225870055437
SAMEA2466901	-0.03318350693852616	0.0031112748485550143	-0.05105131824377765
SAMEA2466902	0.07452190198875719	0.03994620117196838	-0.022976395023970392
SAMEA2466903	-0.05675326741198138	-0.033315711547613834	-0.061532418387965804
SAMEA2466904	0.03355605126466443	0.03798472090636166	0.06826894298204736
SAMEA2466905	0.03013458130370559	0.03429631975253662	-0.037094724455022335
SAMEA2466906	-0.06655663252877896	0.025443014459110333	0.008423149152579973
SAMEA2466907	0.07996587087103617	0.029204016632444017	-0.0047081913059188124
SAMEA2466908	-0.07370145939040788	-0.023828326368289927	-0.06892702899604337
SAMEA2466910	-0.004782964737918983	0.005380841226602598	0.014509362750438279
SAMEA2466911	-0.07385949503861929	0.0010670841987892139	-0.005395216521838023
SAMEA2466912	0.0037425359547578613	-0.009684227797819635	-0.09117596197645385
SAMEA2466913	-0.021886084321590456	0.07498030558696481	-0.03644594029710265
SAMEA2466914	-0.006039744795792741	0.027592534753862155	-0.08358291928294
SAMEA2466915	0.04695837349566362	0.034443943636848044	0.10781224167757157
SAMEA2466916	0.02261803573073806	0.026169190302348738	-0.08240091469997717
SAMEA2466917	0.09713674647916336	0.0389848988099362	0.0366730958775379
SAMEA2466918	-0.024771554749721997	0.02574964992648722	-0.04165877036652175
SAMEA2466920	0.08787011746647258	-0.05823436483716803	0.03642965515699081
SAMEA2466921	-0.0359264259871479	0.05132978511269353	-0.0742275244378406
SAMEA2466922	0.05429732447569524	0.09716997225857496	0.13500808094983405
SAMEA2466923	0.056317079085524926	-0.01879818892025603	-0.03820713540805169
SAMEA2466924	0.02680788239414395	0.07144548013465646	-0.06507883625521736
SAMEA2466925	-0.0701863656087151	0.01927753938004289	-0.007942910925232652
SAMEA2466926	0.039703308072535845	0.012493934429312513	-0.012927020470780275
SAMEA2466927	-0.032247402414066456	0.09397711826886211	-0.050505549553387784
SAMEA2466928	0.023926077060473484	0.08306689815277442	-0.05216901990415351
SAMEA2466930	-0.010144499694005165	0.012845582290632039	0.10850199476756285
SAMEA2466931	-0.0163605244766444	0.005957877388459903	-0.013673439446467001
SAMEA2466932	-0.08098886655747677	0.009290155982680185	0.012206794978034669
SAMEA2466933	0.04829135572645794	-0.04072148489392998	-0.04764141405784805
SAMEA2466934	-0.02803670260949314	0.022886305875694322	0.08082694882365661
SAMEA2466935	0.027482254046580633	-0.0002227201121216865	-0.07131723183316083
SAMEA2466936	0.037417392678672334	0.03878447047247994	-0.04407968182163633
SAMEA2466937	-0.04451127882953849	0.06033187504515585	-0.022523425976139988
SAMEA2466938	-0.028791656213356574	-0.014603486050412916	-0.06419824901607914
SAMEA2466939	-0.039288113456390564	0.07403995617839568	0.04068066137611233
SAMEA2466940	-0.037175147506577993	-0.019138578854627036	0.027325196474322924
SAMEA2466941	0.039856904269063236	0.045446411939186845	-0.03572794169073545
SAMEA2466942	-0.0727621540340709	0.005127932175600731	0.0691199191464647
SAMEA2466943	-0.06531047813665705	0.0760782647467921	0.04311668183985924
SAMEA2466944	0.0416761902775538	0.023376007672699314	-0.05513592132685725
