,simulation,kraken2 + bracken,metaphlan3,motus3,metaphlan4
SAMEA2466960,6.438654738444048,6.7128411968709925,5.279700374322894,6.429951857108258,5.909375992514476
SAMEA2466961,6.586865778763873,6.7489325743832085,5.614922727273484,6.292943643719981,6.11404879500329
SAMEA2466962,6.733380527640146,7.202772396829935,5.241098326322773,6.4946936950182845,6.364405188234137
SAMEA2466963,7.254244610893095,7.3685665632106065,5.849472718834399,6.961919196492886,6.880522407146069
SAMEA2466964,7.654790488031215,7.738365386756319,6.02332068864348,7.467654134517934,7.170755923150955
SAMEA2466965,7.3485103689102464,7.539351039470722,5.9778927229291705,7.088610246022492,6.799854107611913
SAMEA2466966,6.433675858644787,6.564206641076472,4.704565378494909,6.445060755149377,5.880732337025456
SAMEA2466967,7.22851188240871,7.274297213423427,5.827439878826629,7.065127551671367,6.865573136858219
SAMEA2466968,6.5341171478729,6.595448855958327,5.574327079679082,6.476880541089064,6.01354352487993
SAMEA2466969,5.993111918140787,6.150603841694415,4.553203448296202,5.546012788916411,5.601788684333139
SAMEA2466970,6.649841186738547,6.753210570384862,5.430882124275797,6.590103308561094,6.118847549345332
SAMEA2466971,6.973021690288888,7.091480152059509,5.534603348864007,6.847418665564716,6.665101942253235
SAMEA2466972,7.214870670136596,7.205019661027273,5.999284418698897,7.088592172273838,6.741685631175898
SAMEA2466973,6.920875592223552,7.047663305432439,5.554905011399978,6.665934358518575,6.502369209375715
SAMEA2466974,6.503445835657582,6.958310281613696,5.098777539940029,6.497155341444668,6.228739824064236
SAMEA2466975,6.609903971094976,6.854290894983582,5.876389658260219,6.421669410526837,6.2764416160664815
SAMEA2466976,7.299598623332813,7.417753739613972,6.070911639402207,7.1915939995363445,6.939516922752082
SAMEA2466977,7.19062644347147,7.441675952023056,5.61866376497549,6.945684135781433,6.636497752420682
SAMEA2466979,7.133509255939415,7.093272913648242,5.637421615030222,6.984377083278639,6.554005570745832
SAMEA2466980,6.371592090164577,6.781504061276738,5.439368705729445,6.216973778748249,6.011489069869751
SAMEA2466981,6.330168317140462,6.480119613122417,5.151249750294985,6.15464546547086,5.720565873102208
SAMEA2466983,6.35941400414993,6.502520871095383,5.099525020108732,5.96415715997744,6.08113927596597
SAMEA2466984,7.260315716298825,7.6753889526391506,6.1543305331712155,7.099249815879787,6.680389819064511
SAMEA2466986,7.589805872333945,7.741928385226477,6.319402961200665,7.41894431192542,7.162636598582738
SAMEA2466987,5.7772289688540965,5.8563363914211095,4.492416333412266,5.677003762772065,5.195766326840174
SAMEA2466988,7.274887864234584,7.487564295689125,5.642795190249118,7.003260806978358,6.871628556468399
SAMEA2466989,6.185349284767134,6.289243129742643,4.593624890363318,5.799872201200487,5.688457141136324
SAMEA2466991,6.796684332314,6.831874150828023,5.358235796320597,6.6347248865277715,6.42501896323177
SAMEA2466992,7.084369306777721,7.067749640837245,5.5782237363498846,6.7057398870058265,6.6195909470481045
SAMEA2466993,7.176592622481572,7.120802244210039,5.726463899440098,7.055432266749694,6.716604745011985
SAMEA2466995,7.103840674408492,7.168301531895064,5.872857078715199,7.06980922321918,6.692463320488138
SAMEA2466996,7.468875079900538,7.49264047576166,6.141583078943553,7.24820682100422,7.075446064429942
SAMEA2466997,6.819477586271802,7.0956699237399175,5.340745313888844,6.789915821036241,6.319347157478047
SAMEA2466998,6.1704754644980735,6.260473962010237,5.238920061576881,5.939954299120821,5.836090886367219
SAMEA2466999,6.183375881775507,6.336267393875756,4.709401826288693,6.111657157876411,5.690818813873506
SAMEA2467001,5.305220930766886,5.503569953085052,4.4416597478466056,5.120930443896938,4.807074284557542
SAMEA2467002,6.274971403695833,6.32799662235624,4.9717098857398225,6.042659835461485,5.883178719259594
SAMEA2467003,6.903619650890307,6.9981135311185305,5.777496949699363,6.769035937168408,6.438448219186546
SAMEA2467004,6.374785358070247,6.449043015441176,5.202283569051765,6.335506769837369,5.8960726904066485
SAMEA2467006,6.9554431051578005,6.990984976766303,5.378121791554815,6.55680409881925,6.665564841239074
SAMEA2467008,6.825095821840942,6.8903844170941575,5.733827109172952,6.287610896956708,6.37080672873696
SAMEA2467009,4.579818728983237,4.322207937740308,3.765649226394008,4.551930627571005,4.223917372206574
SAMEA2467010,5.68866318447329,5.533787505495121,4.792625008316571,5.335691562251367,5.35612015738072
SAMEA2467011,5.939517515817756,6.089667317376112,5.118957929180584,5.889705768868863,5.384212135208725
SAMEA2467012,6.949902498330691,7.066911647500321,5.617740888872832,6.903871039383739,6.44146652724604
SAMEA2467013,6.980562209390332,6.922965117311588,5.666633997899745,6.600008437941032,6.4548742072604695
SAMEA2467014,6.73772452548821,6.87754746836983,5.465736528216999,6.563935220334564,6.353405178167326
SAMEA2467015,7.145506100881714,7.3765716168429245,5.717717634872158,6.90682757075469,6.673093195814687
SAMEA2467016,6.816244098399883,6.929417018743768,5.343896268862153,6.529363060563843,6.300018496185401
SAMEA2467017,7.06135102722419,7.276813951389925,5.706717968286419,6.78551124647028,6.593185666348636
SAMEA2467018,6.200998531726532,6.665837894981386,5.121805010320016,6.068281210001716,5.7898361630111435
SAMEA2467019,7.211297586699418,7.381255219208576,5.831579515585398,7.103875041781499,6.801729714153861
SAMEA2467020,7.534915365912757,7.494331233897042,5.995208557553275,7.315267227005813,7.148631952086352
SAMEA2467021,7.133401936284969,7.193969296416232,5.946680164025935,6.931991391413741,6.671130887740326
SAMEA2467022,6.91224448009343,7.116815282885413,5.592902116649248,6.495082999400888,6.430687207005811
SAMEA2467023,6.5137236733363775,6.749575437974592,5.398624151441147,6.3413905652326354,6.066465944263845
SAMEA2467024,6.656326537613095,6.769787572400407,5.1566501899074755,6.4594628370790925,6.301648870333761
SAMEA2467025,6.949879071569945,7.145448482648909,5.879265456588352,6.809096700604208,6.486091982029306
SAMEA2467026,7.11886843487696,7.167176075796596,5.99408192881602,7.089867997533338,6.678758893961674
SAMEA2467027,7.347618672314754,7.472266574120224,5.806568662416576,7.1884836931082505,6.963498297966298
SAMEA2467028,7.091631116357657,7.107278381983832,5.82376471701047,6.963753711078073,6.602709781690909
SAMEA2467029,7.468410846589763,7.551883819162361,5.998608133086713,7.154128374059289,7.10206486397656
SAMEA2467030,6.683924056426809,6.889869875672584,5.377605782681847,6.394451672527598,6.137731269195474
SAMEA2467031,6.703721350440982,6.69269380684185,4.63418596628347,6.483286075495417,6.532446613345725
SAMEA2467032,4.659116424232857,5.013393299286954,3.200693173326932,4.641286587951822,4.21307149013658
SAMEA2467033,6.4227904850872894,6.468761446859582,5.482170491214601,6.288265206916506,5.9348476084317925
SAMEA2467034,6.908882716251326,6.603186125676502,5.242959792320106,6.795952139359004,6.6163617877027265
SAMEA2467035,7.485100960333299,7.401242471392535,6.2406353888150665,7.271279385061558,7.022140336691516
SAMEA2467036,7.521823072916972,7.491450914661704,6.049317051142612,7.447603583944107,7.099945515698649
SAMEA2467037,6.919920764151007,6.970312154446348,5.716070224932661,6.777347160263542,6.413852201730793
SAMEA2467038,5.443161937116022,5.542642626077208,3.8958012246593223,5.541029004029957,5.035074837336093
SAMEA2467039,7.611799905470822,7.568183537746743,6.136134089638094,7.533992353793206,7.143066990966141
SAMEA2467040,6.583839837341678,6.733463620521833,5.136447352271111,6.492296483291879,6.100913603361607
SAMEA2467041,6.811660782346777,7.112890951348523,5.713612689847786,6.649268795910594,6.380025868018631
SAMEA2467042,7.297644958901174,7.430078427372394,6.2036733385975795,7.025703764006197,6.768722441601921
SAMEA2467043,6.074525156647854,6.2372277683577515,4.738666278940118,6.104372428793268,5.612570864284824
SAMEA2467044,6.8152183396933825,7.026052967973846,5.076166400800431,6.706970803128501,6.394415675586578
SAMEA2467045,6.581716009784917,6.715840190719351,5.033909284533258,6.511910968949186,6.073858019171427
SAMEA2467046,7.22481643189742,7.3458373746923975,5.929781355248638,7.056451180203616,6.842662692860471
SAMEA2467047,5.463034413322915,5.754966756641377,4.422136959152486,5.447389321155324,4.9225166852813365
SAMEA2467048,6.153254994648124,6.3015185017089115,4.906941122512808,6.017827503680656,5.652362020389121
SAMEA2467049,6.797573338330292,6.679653175448723,5.1707113232006865,6.832850695174328,6.351181379205374
SAMEA2467050,7.043567605222466,7.12259307509433,5.549543836685605,6.970475350879023,6.518642500745115
SAMEA2467051,6.560779497792218,6.4198711877315855,5.243784136809475,6.538897586993965,6.10777198554314
SAMEA2467052,6.627787727297126,6.618212603810601,5.01701902645512,6.3998452178110945,6.209323329683195
SAMEA2467053,5.825494596594364,6.002966090641537,4.406711609673611,5.514961737315009,5.283063110156282
SAMEA2467054,7.2167897483865815,7.331619495738654,5.969683893324512,7.016747509138682,6.77920592878045
SAMEA2467055,7.603326236990305,7.675099379133244,6.232369150665517,7.406421886241028,7.218606779200336
SAMEA2467056,6.900409384695512,7.043951120943361,5.708943608091755,6.8106502074411965,6.414475783339201
SAMEA2467057,6.501317213352289,6.695011409768809,5.358416661500622,6.183038510877837,6.078969707104954
SAMEA2467058,6.378228628277702,6.578445811712281,5.021754199889628,6.259772415799117,5.9946339801025195
SAMEA2467059,5.388664727852341,5.691254348385251,4.328250544688252,5.533804085042588,4.880778787034115
SAMEA2467060,6.4796967795969,6.162637668232662,4.811572336780472,6.456700849241685,6.111709432303442
SAMEA2467061,7.05371691832164,7.204282018399402,5.235270458820235,7.049895518816536,6.476641666499361
SAMEA2467062,6.4328934845272165,6.601683824748334,4.4448598460931485,6.173450462160907,5.883319144757006
SAMEA2467063,6.597350723427406,7.026801756725956,5.567967613338939,6.506019043616883,6.308207419512655
SAMEA2467064,6.291650907116244,6.44432778145721,5.241095917428215,6.269652277316397,5.893673175319625
SAMEA2467065,6.8465331189578045,6.97736248811352,5.550052790738874,6.868463424097524,6.413347074033552
SAMEA2467066,6.743134640951043,6.723670966738053,5.37991301793015,6.740129236033372,6.347720531615796
SAMEA2467067,6.965599184357893,6.8716824022311425,5.479370027141467,6.5812979267804605,6.538475692848524
SAMEA2467068,5.735184129780625,5.937541848873306,4.649584525271876,5.504107049978558,5.268359544629429
SAMEA2467069,5.944174779239146,5.948630814352878,4.37087815065248,5.99068824206148,5.435631205002964
SAMEA2467070,6.276061358991695,6.469824470065071,5.062617542484573,6.219794467864272,5.829968920646424
SAMEA2467071,6.383088582814114,6.461173495420032,5.275077588512062,6.269360926740334,5.90154210677487
SAMEA2467072,6.999693307583777,7.203042524039625,5.6778299773177325,6.895488048766643,6.498660530441253
SAMEA2467073,6.964468715600007,6.933436572659366,5.557819826225678,6.801967688497829,6.615335368918794
SAMEA2467074,7.002069865291689,7.300639746418803,4.994326350031051,6.825291849539029,6.52697910102507
SAMEA2467075,6.856791757582959,6.893530814295541,5.223516067122586,6.853561063655792,6.414695047147231
SAMEA2467076,6.969551715072655,6.907196842482921,5.592017221608743,6.8135943334135165,6.566673865830129
SAMEA2467077,6.950369971559042,7.012828242856802,5.389748946894421,6.921867745903132,6.481472462689862
SAMEA2467078,7.034568544405579,7.040094703863548,5.649182745475529,6.856017930940316,6.5881519223298
SAMEA2467079,5.118701192299823,5.264417345154597,3.4284427976141436,5.195272557074731,4.555253757637245
SAMEA2467080,6.910739216625303,7.001193493147438,5.690596567558864,6.845737920189904,6.370407392084572
SAMEA2467081,6.528015615848392,6.5235128508309534,4.822655650174679,6.669337088516562,5.951348205760545
SAMEA2467082,5.600536255628552,5.957205599579827,4.803524767402842,4.92677515004064,5.706399023811013
SAMEA2467083,6.738208089944438,6.918690878373744,5.427046735951829,6.5868347322179295,6.125641201973136
SAMEA2467084,6.6804795170318085,6.624511701751221,5.224647599185133,6.6236500864745,6.121494584900211
SAMEA2467085,6.069407845432909,6.12082071234971,4.6102629449081505,6.190910323049754,5.434778579514149
SAMEA3136623,5.680734158335637,6.067947359111889,5.1292172366170625,5.422810865994625,5.2439571790555926
SAMEA3136624,6.285682848160796,6.455810208333847,5.385711224841818,5.910284809960683,5.832625847572832
SAMEA3136625,6.737835065066911,6.887630039342166,5.676437005040139,6.346132238218648,6.135818712557404
SAMEA3136626,5.151793463346421,5.697788130649942,4.104992245241042,5.238421941587834,4.686871954803409
SAMEA3136627,7.233966671791114,7.465133620981409,6.17450374500565,6.9581106261785335,6.799314659463619
SAMEA3136628,6.439073273840266,6.727336628629046,5.275149187835136,5.992321548947031,5.614023468496028
SAMEA3136629,7.278749778723463,7.4715500292937636,6.1406823774675665,7.094349343915835,6.823284583868516
SAMEA3136630,7.18115912953531,7.144902964684789,5.436025072839185,7.022499735235539,6.685539697283518
SAMEA3136631,6.140983409863423,6.383914671828701,5.119813951302422,5.981904937157539,5.70905275717146
SAMEA3136632,7.091522545504315,7.287705569721368,5.939407334610732,6.775997354177348,6.564327301085229
SAMEA3136633,5.197727692807608,5.786293397546344,4.566010745917912,5.1975904665296095,4.641109064784133
SAMEA3136634,6.814389074385133,6.847741817163912,5.687278674727069,6.548672397687925,6.331226179560054
SAMEA3136635,5.3991921774245935,5.768046650009175,4.64507665009502,5.4732898530307486,4.852213616862937
SAMEA3136636,5.085157570243877,5.458244339776846,4.805472251092731,4.9930055955995245,4.734875037719734
SAMEA3136637,6.722351532669331,6.915110921065703,5.466468865375007,6.508403512301139,6.145332082711801
SAMEA3136638,6.8259032817728285,6.992921049315035,5.933401680910761,6.608295067376268,6.359804326091321
SAMEA3136639,4.894551974687888,5.33255196220124,3.8520673076727494,4.873522953327596,4.48572579913909
SAMEA3136640,4.9119785434203385,5.548768193253137,3.3585443345798867,4.948075276279695,4.384017893714564
SAMEA3136641,6.8722367449771244,6.822046951697938,5.566376072253767,6.748719482658747,6.38005344547213
SAMEA3136642,7.499358002552451,7.599663501443029,5.7572467257387006,7.3332234630612865,7.089447308167392
SAMEA3136643,6.139621095678509,6.423720339746763,5.2636635088382295,5.903154607223662,5.5669672434582145
SAMEA3136644,7.419002034650885,7.3761788916411,5.823627707844094,7.297154975132458,6.98074727163527
SAMEA3136645,6.397880520465842,6.8686368791784815,4.761612024739037,6.131734995544381,5.950317461025287
SAMEA3136646,4.560406272674891,5.145411253711393,3.080976144586679,4.762929481591326,4.180485553538682
SAMEA3136647,3.3838233081228584,4.05065265223099,2.142403597562516,3.8008238536825996,2.831569439337781
SAMEA3136648,6.920811079950153,7.202074954759359,5.777643783261904,6.813277249392284,6.5301196360532945
SAMEA3136649,4.780274511673361,5.2110255390761715,3.7543276335232703,4.523369727570663,4.442990805308202
SAMEA3136650,4.3396133978272795,4.848541908898933,4.342294959289619,4.420775619431239,3.8688578781870104
SAMEA3136651,6.409943922814554,6.807960062407858,5.33258768153821,6.6566570642508776,5.854155717990645
SAMEA3136652,7.03281875087719,7.293191325192968,5.792282362441221,6.829054411283719,6.4344769205743635
SAMEA3136653,6.381051358096357,6.626459465811284,5.8250611596205415,6.101255096698476,5.78403491658883
SAMEA3136654,7.440041138754975,7.533294637879061,6.007138761178352,7.13711083863421,6.941807590616656
SAMEA3136655,5.917765796756169,6.0998416182483055,5.136454329994332,5.732955528297952,5.280257345133736
SAMEA3136656,6.273902638781388,6.252854364975436,5.433802599002864,6.0429301261590425,5.726745570250127
SAMEA3136657,5.994033657736914,6.401153561185803,4.6387694535447155,5.630927448629373,5.137885584467699
SAMEA3136658,7.809105266509988,7.891848274214634,6.366362007190454,7.6811031286298945,7.403551095264131
SAMEA3136659,7.114964461417565,7.322882112547753,5.198890104722339,6.857282865945796,6.608986294897107
SAMEA3136660,6.037204026139146,6.436349629683995,4.617419029829384,5.8997824805565475,5.078944519678661
SAMEA3136661,5.68393632747739,6.091491953205907,4.977153288532387,5.513778493250054,5.0711556956880806
SAMEA3136662,5.982673125397881,6.245633098996153,5.147643107682259,5.816738397051062,5.5511327860408715
SAMEA3136663,6.425008146250714,6.849145495811929,5.3255239633360905,6.048484736139815,5.8824419841863085
SAMEA3136664,6.676347208445073,7.0074128122003145,5.792247626978635,6.466348343050077,6.197603913009882
SAMEA3136665,5.537922915704831,5.72747940521541,4.849738302323381,5.2846243399372215,5.051347233811807
SAMEA3136666,6.333468476383031,6.944399976484512,5.4177289941818865,6.506816597061222,5.915797055482452
SAMEA3136667,6.723768840594679,6.914873616815433,5.754239156031512,6.428452705342013,6.285348353832769
SAMEA3136668,5.481594197810898,5.7433759313207995,3.9795959347124708,5.303072979109863,4.914215232109719
SAMEA3136669,6.4858975727341495,6.641811375337919,4.896183655400642,6.2235448969346665,6.105548004806723
SAMEA3136670,6.7713952522594205,6.939042831844501,5.64695991663928,6.504884633683167,6.3385860622690045
SAMEA3136671,6.780206507225963,6.8883974350009485,5.53923292629834,6.529987557474189,6.366209825166143
SAMEA3136672,6.95213172597485,7.094656669588965,5.798685613034087,6.625607827115613,6.443311422656051
SAMEA3136673,6.599395489092084,6.722585841243111,5.387789024183312,6.346209024132205,6.016502821809127
SAMEA3136674,6.1731194084731085,6.332808504843957,5.351454276009992,5.992886599412034,5.712273691074795
SAMEA3136675,7.069913578072467,7.067004921555179,5.755336498347991,6.800591405806464,6.628839607868079
SAMEA3136676,7.213572839835588,7.3577765534708925,5.574231575149031,6.969744879893681,6.6445166219984735
SAMEA3136677,3.7737945461610956,4.433913377380193,3.165870866901967,3.8415103508533064,3.2450894889317725
SAMEA3136678,5.294351069671388,5.4209416212062065,3.3255417980640902,5.644108783961688,4.767636234376959
SAMEA3136679,5.261705955619612,5.523457243967122,4.252310239858545,5.155183968873237,4.77174896989225
SAMEA3136680,6.44216574141279,6.566264611528165,5.261508036900209,6.377361542608881,5.89107994076688
SAMEA3136681,4.898309892578274,5.045977541298385,4.328280685779764,4.757855760233243,4.465911314331135
SAMEA3136682,6.300954075395933,6.643009230809247,5.439904447096073,6.132513145307768,5.90417218554259
SAMEA3136683,6.992560914965098,7.10555369965259,5.546691966004019,6.678872806239648,6.521399839488707
SAMEA3136684,7.43925670513174,7.649501741387296,6.076462596338026,7.25215845208396,6.971838791883027
SAMEA3136685,7.055814920101632,7.330921206169026,5.6006049904192885,6.766919362352486,6.339600840526916
SAMEA3136686,5.787468212508572,5.793432604718882,4.611188700690533,5.609899257673068,5.272280487095667
SAMEA3136687,5.9035619291088395,6.202208910352247,5.2255591895838975,5.7681185826382615,5.4325536731851285
SAMEA3136688,6.580361077427199,6.808288306424271,5.445340219211846,6.5536662552666,6.067044307589351
SAMEA3136689,7.300313759347088,7.639337394602456,6.00472472366146,7.045347694116486,6.870234431632634
SAMEA3136690,4.2224960645362275,4.51005805878171,3.0147636137197775,3.8876746086244323,3.740496924163916
SAMEA3136691,6.381772022213159,6.522496951427889,5.222302194702665,6.231024917279741,5.753392600164426
SAMEA3136692,5.190583136883649,5.6272863257458665,4.611083239891089,5.189313279815281,4.674296586346279
SAMEA3136693,6.337160674360703,6.497035790744601,5.130841433598621,6.201134912313188,5.691778272449879
SAMEA3136694,7.134699457218795,7.296609930782596,6.049896147882495,6.976525919378051,6.678596420483461
SAMEA3136695,7.003749234304366,7.00898103905319,5.516629131047643,6.86383926945125,6.542286246758319
SAMEA3136696,6.87389754027888,7.271598671635716,5.041663461150643,7.029896350778203,6.07667629578705
SAMEA3136697,6.469152737985162,6.790527072042501,5.363243201714159,6.210996458389272,6.073187701984347
SAMEA3136698,7.2203763929563545,7.3506281293272915,5.835102191195479,7.287769913307371,6.721732994380592
SAMEA3136699,7.678601956358431,7.847263786431697,5.951003227724799,7.420859387446641,7.221486704434538
SAMEA3136700,7.392512482069819,7.345632784390657,5.853799061973033,7.209500816552794,6.922316161815804
SAMEA3136701,6.570368271726453,6.703279183491401,5.129845591797632,6.515090267408613,6.102204891971258
SAMEA3136702,4.274642346499803,4.985854205090839,4.1869016329857045,4.245250102500837,3.8570746465959975
SAMEA3136703,6.008785939915332,6.355938176194219,5.36069539461332,5.674962084383398,5.484654135045255
SAMEA3136704,6.934362218276026,7.095430305578778,5.680497742984675,6.709011541384485,6.306345188960154
SAMEA3136705,7.295671452862407,7.35597888145879,5.831975902059717,7.237293899225863,6.87280666375702
SAMEA3136706,5.939760794248213,6.096368013585422,5.251253612725689,5.8415267419007195,5.402204671227185
SAMEA3136707,6.943116521215528,6.7847978156683615,5.308261087215285,6.875206713450631,6.463342495047478
SAMEA3136708,6.065622512537031,6.212134289253762,5.108929782032798,5.91432085286256,5.447154899252564
SAMEA3136709,6.796607949018225,7.535414198468784,5.902061922075423,6.765891654120376,6.545382788082377
SAMEA3136710,5.019263398694755,5.488630749606871,4.371906670131119,4.982833162651773,4.4963521384944665
SAMEA3136711,5.475850234928512,5.6803670765703895,5.254280615227592,5.402655544280553,4.984850390427525
SAMEA3136712,5.442585780316433,5.7271078079419935,4.4488462154477055,5.490173895615009,5.017053534059834
SAMEA3136713,7.2215927372198685,7.410494301150308,5.811781365644591,7.054157399955319,6.792524182553175
SAMEA3136714,6.116363543646928,6.267489292521066,5.090097979272048,5.989592380209591,5.615517051215702
